dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,0,       0.058039
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,14,       0.750869
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,15,       0.747312
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,16,       0.747376
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,17,       0.747396
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,18,       0.748892
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,19,       0.751477
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,0,       1.388814
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,1,       1.399413
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,2,       1.398957
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,3,       1.546052
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,4,       1.418950
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,5,       1.446962
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,6,       1.416234
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,7,       1.435869
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,8,       1.422777
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,9,       1.397896
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,10,       1.396528
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,11,       1.401538
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,12,       1.399032
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,13,       1.398528
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,14,       1.399951
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,15,       1.403349
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,16,       1.398459
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,17,       1.404548
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,18,       1.403919
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,19,       1.402633
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,0,       2.207966
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,1,       2.232105
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,2,       2.227701
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,3,       2.244813
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,4,       2.233674
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,5,       2.233559
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,6,       2.230255
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,7,       2.228770
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,8,       2.235242
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,9,       2.233022
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,10,       2.236570
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,11,       2.230296
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,12,       2.235079
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,13,       2.233989
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,14,       2.233082
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,15,       2.230760
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,16,       2.241419
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,17,       2.232752
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,18,       2.423633
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,19,       2.235968
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,0,       3.966387
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,1,       4.063123
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,2,       4.132512
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,3,       4.011347
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,4,       3.967632
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,5,       3.965084
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,6,       4.134696
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,7,       4.288292
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,8,       4.019092
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,9,       3.969291
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,10,       3.974461
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,11,       3.973460
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,12,       3.975273
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,13,       3.969153
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,14,       3.973193
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,15,       3.980043
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,16,       3.966043
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,17,       3.978365
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,18,       3.966508
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,19,       3.983914
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,0,       5.886115
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,1,       5.910452
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,2,       5.923475
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,3,       5.920982
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,4,       5.920971
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,5,       5.918351
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,6,       5.922831
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,7,       5.912555
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,8,       5.915949
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,9,       5.913956
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,10,       5.913419
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,11,       5.906236
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,12,       5.913743
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,13,       5.915722
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,14,       5.917469
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,15,       5.916714
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,16,       5.914932
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,17,       5.915442
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,18,       5.911262
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,19,       5.916927
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,0,       6.968370
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,1,       6.976638
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,2,       6.968956
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,3,       6.968068
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,4,       6.966873
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,5,       6.964613
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,6,       6.963924
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,7,       6.961413
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,8,       6.966281
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,9,       7.135008
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,10,       6.965436
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,11,       7.000832
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,12,       6.964998
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,13,       6.964051
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,14,       6.965048
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,15,       6.968907
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,16,       6.985445
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,17,       6.964535
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,18,       6.958357
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,19,       6.965378
