dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,0,       1.415129
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,3,      40.042342
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,4,      40.193184
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,5,      39.928096
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,6,      40.150041
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,7,      40.876801
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,8,      41.159284
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,9,      40.526595
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,10,      40.952751
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,11,      40.953039
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,12,      40.985829
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,13,      40.572683
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,14,      41.173024
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,15,      40.679763
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,16,      41.283823
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,17,      40.606010
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,18,      40.744129
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,19,      40.260895
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,0,     157.583735
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,1,     159.573708
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,2,     158.230170
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,3,     155.030961
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,4,     163.286479
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,5,     155.300817
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,6,     151.639310
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,7,     151.907797
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,8,     153.836972
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,9,     150.047336
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,10,     152.723691
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,11,     146.539486
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,12,     152.759344
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,13,     154.836721
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,14,     152.639947
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,15,     152.627495
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,16,     152.658078
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,17,     154.960423
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,18,     158.016483
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,19,     154.814602
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,0,     201.445568
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,1,     200.833156
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,2,     203.469791
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,3,     207.991072
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,4,     201.821731
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,5,     202.239062
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,6,     200.820185
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,7,     199.827837
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,8,     201.360458
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,9,     200.654611
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,10,     201.422911
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,11,     200.583535
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,12,     207.081791
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,13,     204.794605
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,14,     207.729820
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,15,     204.323444
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,16,     205.415862
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,17,     202.865193
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,18,     207.518962
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,19,     203.988379
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,0,     557.113420
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,1,     563.461462
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,2,     553.130330
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,3,     554.479727
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,4,     560.916367
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,5,     572.641828
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,6,     580.754634
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,7,     564.058485
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,8,     558.074966
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,9,     548.503010
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,10,     557.955333
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,11,     573.015331
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,12,     549.508278
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,13,     572.176709
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,14,     567.320096
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,15,     560.104211
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,16,     565.085700
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,17,     549.428519
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,18,     555.806326
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,19,     565.548414
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,0,     823.857679
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,1,     808.927439
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,2,     812.011900
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,3,     816.433040
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,4,     818.445667
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,5,     819.341450
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,6,     823.704635
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,7,     813.711507
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,8,     822.862712
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,9,     817.824672
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,10,     812.682299
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,11,     819.030019
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,12,     819.536458
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,13,     815.498938
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,14,     821.648017
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,15,     812.600601
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,16,     818.216435
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,17,     816.807369
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,18,     816.522100
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,19,     816.445148
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,0,    1841.906885
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,1,    1873.979738
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,2,    1836.786005
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,3,    1855.337001
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,4,    1841.024263
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,5,    1819.991492
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,6,    1869.971475
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,7,    1848.055701
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,8,    1835.394559
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,9,    1877.385277
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,10,    1871.763237
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,11,    1842.368562
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,12,    1850.224871
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,13,    1844.690827
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,14,    1858.771777
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,15,    1844.576134
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,16,    1875.200024
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,17,    1854.761797
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,18,    1833.463677
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,19,    1851.960738
