dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,0,       1.578895
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,14,      11.623368
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,15,      11.505977
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,16,      11.160169
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,17,      11.003368
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,18,      11.543271
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,19,      10.684846
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,0,      44.060059
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,1,      45.607315
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,2,      44.378284
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,3,      44.656028
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,4,      45.303111
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,5,      44.272643
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,6,      45.076696
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,7,      45.703922
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,8,      44.964025
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,9,      45.006441
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,10,      43.332394
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,11,      45.606944
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,12,      44.849097
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,13,      44.883617
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,14,      45.079930
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,15,      44.979698
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,16,      45.322476
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,17,      44.858620
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,18,      44.396543
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,19,      44.890711
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,0,     123.791727
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,1,     121.749008
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,2,     122.335076
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,3,     122.452923
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,4,     122.221253
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,5,     122.596754
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,6,     123.925251
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,7,     122.788193
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,8,     124.730591
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,9,     122.576799
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,10,     123.431250
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,11,     122.973697
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,12,     124.439657
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,13,     124.789018
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,14,     123.732094
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,15,     123.521028
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,16,     124.533202
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,17,     122.599253
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,18,     123.923598
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,19,     123.836505
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,0,     226.081260
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,1,     226.081516
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,2,     227.788349
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,3,     222.610486
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,4,     226.914627
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,5,     223.703217
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,6,     224.454480
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,7,     224.517584
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,8,     225.064271
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,9,     227.043114
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,10,     220.409130
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,11,     223.919542
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,12,     225.361632
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,13,     229.498443
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,14,     223.654054
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,15,     220.831892
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,16,     229.709004
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,17,     221.703278
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,18,     227.774466
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,19,     228.408042
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,0,     484.700127
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,1,     490.183511
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,2,     485.676676
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,3,     490.420540
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,4,     484.894775
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,5,     489.185879
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,6,     487.843872
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,7,     487.424639
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,8,     483.381665
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,9,     485.326722
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,10,     483.021148
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,11,     486.799210
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,12,     489.690453
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,13,     486.187796
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,14,     486.797751
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,15,     490.950736
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,16,     487.032230
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,17,     486.057683
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,18,     486.765464
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,19,     491.098285
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,0,     731.946179
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,1,     735.794363
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,2,     733.191429
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,3,     729.960276
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,4,     729.468962
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,5,     740.677113
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,6,     732.509674
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,7,     730.005804
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,8,     737.573348
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,9,     736.499840
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,10,     733.981180
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,11,     726.653227
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,12,     733.691525
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,13,     728.064800
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,14,     729.303705
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,15,     734.576067
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,16,     734.209066
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,17,     731.586880
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,18,     740.360507
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,19,     731.455568
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,0,    1362.151368
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,1,    1362.673000
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,2,    1363.682412
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,3,    1352.427791
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,4,    1360.843573
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,5,    1352.842134
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,6,    1361.925343
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,7,    1366.988376
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,8,    1354.564082
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,9,    1368.126310
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,10,    1359.143737
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,11,    1350.411963
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,12,    1362.005055
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,13,    1363.069745
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,14,    1354.344809
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,15,    1369.039095
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,16,    1356.911479
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,17,    1350.685652
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,18,    1351.603154
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,19,    1352.092756
