dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,float,uniform,PoisFFT,"N | N | N | N",64,0,       0.202940
2,float,uniform,PoisFFT,"N | N | N | N",64,1,       0.183314
2,float,uniform,PoisFFT,"N | N | N | N",64,2,       0.183070
2,float,uniform,PoisFFT,"N | N | N | N",64,3,       0.186624
2,float,uniform,PoisFFT,"N | N | N | N",64,4,       0.188032
2,float,uniform,PoisFFT,"N | N | N | N",64,5,       0.176179
2,float,uniform,PoisFFT,"N | N | N | N",64,6,       0.175951
2,float,uniform,PoisFFT,"N | N | N | N",64,7,       0.176045
2,float,uniform,PoisFFT,"N | N | N | N",64,8,       0.178644
2,float,uniform,PoisFFT,"N | N | N | N",64,9,       0.176064
2,float,uniform,PoisFFT,"N | N | N | N",64,10,       0.175966
2,float,uniform,PoisFFT,"N | N | N | N",64,11,       0.176213
2,float,uniform,PoisFFT,"N | N | N | N",64,12,       0.176019
2,float,uniform,PoisFFT,"N | N | N | N",64,13,       0.178955
2,float,uniform,PoisFFT,"N | N | N | N",64,14,       0.176143
2,float,uniform,PoisFFT,"N | N | N | N",64,15,       0.176021
2,float,uniform,PoisFFT,"N | N | N | N",64,16,       0.175999
2,float,uniform,PoisFFT,"N | N | N | N",64,17,       0.176038
2,float,uniform,PoisFFT,"N | N | N | N",64,18,       0.179029
2,float,uniform,PoisFFT,"N | N | N | N",64,19,       0.176118
2,float,uniform,PoisFFT,"N | N | N | N",128,0,       4.126223
2,float,uniform,PoisFFT,"N | N | N | N",128,1,       4.053669
2,float,uniform,PoisFFT,"N | N | N | N",128,2,       4.054669
2,float,uniform,PoisFFT,"N | N | N | N",128,3,       4.244379
2,float,uniform,PoisFFT,"N | N | N | N",128,4,       4.209075
2,float,uniform,PoisFFT,"N | N | N | N",128,5,       4.054408
2,float,uniform,PoisFFT,"N | N | N | N",128,6,       4.054505
2,float,uniform,PoisFFT,"N | N | N | N",128,7,       4.053846
2,float,uniform,PoisFFT,"N | N | N | N",128,8,       4.076081
2,float,uniform,PoisFFT,"N | N | N | N",128,9,       4.053720
2,float,uniform,PoisFFT,"N | N | N | N",128,10,       4.052973
2,float,uniform,PoisFFT,"N | N | N | N",128,11,       4.242135
2,float,uniform,PoisFFT,"N | N | N | N",128,12,       4.053461
2,float,uniform,PoisFFT,"N | N | N | N",128,13,       4.054335
2,float,uniform,PoisFFT,"N | N | N | N",128,14,       4.244201
2,float,uniform,PoisFFT,"N | N | N | N",128,15,       4.053028
2,float,uniform,PoisFFT,"N | N | N | N",128,16,       4.041631
2,float,uniform,PoisFFT,"N | N | N | N",128,17,       4.242635
2,float,uniform,PoisFFT,"N | N | N | N",128,18,       4.231369
2,float,uniform,PoisFFT,"N | N | N | N",128,19,       4.060107
2,float,uniform,PoisFFT,"N | N | N | N",192,0,      14.251409
2,float,uniform,PoisFFT,"N | N | N | N",192,1,      14.253296
2,float,uniform,PoisFFT,"N | N | N | N",192,2,      14.305088
2,float,uniform,PoisFFT,"N | N | N | N",192,3,      14.614841
2,float,uniform,PoisFFT,"N | N | N | N",192,4,      14.846196
2,float,uniform,PoisFFT,"N | N | N | N",192,5,      14.256515
2,float,uniform,PoisFFT,"N | N | N | N",192,6,      14.333846
2,float,uniform,PoisFFT,"N | N | N | N",192,7,      14.271196
2,float,uniform,PoisFFT,"N | N | N | N",192,8,      14.024511
2,float,uniform,PoisFFT,"N | N | N | N",192,9,      14.622403
2,float,uniform,PoisFFT,"N | N | N | N",192,10,      14.631297
2,float,uniform,PoisFFT,"N | N | N | N",192,11,      14.401584
2,float,uniform,PoisFFT,"N | N | N | N",192,12,      14.939332
2,float,uniform,PoisFFT,"N | N | N | N",192,13,      14.247197
2,float,uniform,PoisFFT,"N | N | N | N",192,14,      14.417876
2,float,uniform,PoisFFT,"N | N | N | N",192,15,      14.430340
2,float,uniform,PoisFFT,"N | N | N | N",192,16,      14.683068
2,float,uniform,PoisFFT,"N | N | N | N",192,17,      14.401211
2,float,uniform,PoisFFT,"N | N | N | N",192,18,      14.253085
2,float,uniform,PoisFFT,"N | N | N | N",192,19,      14.682481
2,float,uniform,PoisFFT,"N | N | N | N",256,0,       5.046014
2,float,uniform,PoisFFT,"N | N | N | N",256,1,       5.052007
2,float,uniform,PoisFFT,"N | N | N | N",256,2,       5.051185
2,float,uniform,PoisFFT,"N | N | N | N",256,3,       5.051726
2,float,uniform,PoisFFT,"N | N | N | N",256,4,       5.051589
2,float,uniform,PoisFFT,"N | N | N | N",256,5,       5.157798
