dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,0,       2.726207
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,1,       2.500339
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,2,       2.487612
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,3,       2.466331
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,4,       2.484820
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,5,       2.527967
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,6,       2.554346
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,7,       2.564666
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,8,       2.532480
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,9,       2.543017
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,10,       2.591003
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,11,       2.498204
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,12,       2.483725
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,13,       2.557976
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,14,       2.605366
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,15,       2.517068
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,16,       2.524803
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,17,       2.567966
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,18,       2.589161
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,19,       2.578016
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,0,      92.491279
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,1,      90.597576
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,2,      90.449695
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,3,      90.517791
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,4,      90.237109
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,5,      90.428281
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,6,      90.428001
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,7,      90.496061
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,8,      90.437030
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,9,      90.841468
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,10,      91.668042
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,11,      90.578678
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,12,      90.612626
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,13,      90.624091
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,14,      90.288472
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,15,      90.713257
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,16,      90.675345
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,17,      90.248240
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,18,      90.468450
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,19,      90.652808
3,double,uniform,PoisFFT,"N | N | N | N | N | N",192,0,     459.823273
3,double,uniform,PoisFFT,"N | N | N | N | N | N",192,1,     454.031742
3,double,uniform,PoisFFT,"N | N | N | N | N | N",192,2,     453.465583
3,double,uniform,PoisFFT,"N | N | N | N | N | N",192,3,     452.390916
3,double,uniform,PoisFFT,"N | N | N | N | N | N",192,4,     452.414549
3,double,uniform,PoisFFT,"N | N | N | N | N | N",192,5,     454.021797
3,double,uniform,PoisFFT,"N | N | N | N | N | N",192,6,     454.310906
3,double,uniform,PoisFFT,"N | N | N | N | N | N",192,7,     456.407153
3,double,uniform,PoisFFT,"N | N | N | N | N | N",192,8,     454.052594
3,double,uniform,PoisFFT,"N | N | N | N | N | N",192,9,     453.991907
3,double,uniform,PoisFFT,"N | N | N | N | N | N",192,10,     454.412124
3,double,uniform,PoisFFT,"N | N | N | N | N | N",192,11,     458.945714
3,double,uniform,PoisFFT,"N | N | N | N | N | N",192,12,     455.749953
3,double,uniform,PoisFFT,"N | N | N | N | N | N",192,13,     453.586173
3,double,uniform,PoisFFT,"N | N | N | N | N | N",192,14,     453.435301
3,double,uniform,PoisFFT,"N | N | N | N | N | N",192,15,     453.426305
3,double,uniform,PoisFFT,"N | N | N | N | N | N",192,16,     454.989474
3,double,uniform,PoisFFT,"N | N | N | N | N | N",192,17,     456.650286
3,double,uniform,PoisFFT,"N | N | N | N | N | N",192,18,     458.283139
3,double,uniform,PoisFFT,"N | N | N | N | N | N",192,19,     453.246401
3,double,uniform,PoisFFT,"N | N | N | N | N | N",256,0,     277.677736
3,double,uniform,PoisFFT,"N | N | N | N | N | N",256,1,     276.941637
3,double,uniform,PoisFFT,"N | N | N | N | N | N",256,2,     276.144738
3,double,uniform,PoisFFT,"N | N | N | N | N | N",256,3,     276.094768
3,double,uniform,PoisFFT,"N | N | N | N | N | N",256,4,     276.593355
3,double,uniform,PoisFFT,"N | N | N | N | N | N",256,5,     276.160514
3,double,uniform,PoisFFT,"N | N | N | N | N | N",256,6,     276.757166
3,double,uniform,PoisFFT,"N | N | N | N | N | N",256,7,     276.444961
3,double,uniform,PoisFFT,"N | N | N | N | N | N",256,8,     277.425047
3,double,uniform,PoisFFT,"N | N | N | N | N | N",256,9,     277.218990
3,double,uniform,PoisFFT,"N | N | N | N | N | N",256,10,     276.574704
3,double,uniform,PoisFFT,"N | N | N | N | N | N",256,11,     276.298156
3,double,uniform,PoisFFT,"N | N | N | N | N | N",256,12,     277.218137
3,double,uniform,PoisFFT,"N | N | N | N | N | N",256,13,     276.742505
3,double,uniform,PoisFFT,"N | N | N | N | N | N",256,14,     277.993415
3,double,uniform,PoisFFT,"N | N | N | N | N | N",256,15,     277.134743
3,double,uniform,PoisFFT,"N | N | N | N | N | N",256,16,     280.046212
3,double,uniform,PoisFFT,"N | N | N | N | N | N",256,17,     276.975528
3,double,uniform,PoisFFT,"N | N | N | N | N | N",256,18,     276.070569
3,double,uniform,PoisFFT,"N | N | N | N | N | N",256,19,     276.693036
3,double,uniform,PoisFFT,"N | N | N | N | N | N",320,0,     690.196156
3,double,uniform,PoisFFT,"N | N | N | N | N | N",320,1,     690.112131
