dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",64,0,       1.253466
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",128,14,       6.310476
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",128,15,       6.445401
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",128,16,       6.391604
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",128,17,       6.273537
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",128,18,       6.399385
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",128,19,       6.311385
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,0,      30.868387
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,1,      30.519989
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,2,      30.309788
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,3,      31.082875
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,4,      30.328271
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,5,      30.374326
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,6,      30.208068
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,7,      30.242963
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,8,      31.337759
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,9,      30.820650
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,10,      30.852478
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,11,      30.668301
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,12,      30.493113
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,13,      30.864612
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,14,      30.552697
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,15,      30.508977
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,16,      31.043454
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,17,      30.720630
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,18,      31.265031
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,19,      30.592432
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,0,     134.635647
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,1,     131.024024
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,2,     132.450036
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,3,     129.112790
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,4,     131.055832
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,5,     130.468034
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,6,     133.413771
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,7,     134.993175
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,8,     131.728452
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,9,     132.220337
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,10,     130.204068
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,11,     127.326892
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,12,     125.433852
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,13,     124.665658
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,14,     126.386443
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,15,     124.009244
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,16,     124.910225
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,17,     118.475516
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,18,     119.639280
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,19,     121.853899
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,0,     147.334529
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,1,     146.676992
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,2,     145.001141
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,3,     146.537470
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,4,     148.020285
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,5,     146.250049
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,6,     142.990761
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,7,     147.303154
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,8,     145.578918
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,9,     146.666814
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,10,     148.745842
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,11,     146.091884
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,12,     147.720622
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,13,     148.732754
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,14,     147.329565
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,15,     148.348209
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,16,     148.907186
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,17,     146.627119
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,18,     144.030808
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,19,     144.215397
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,0,     396.837700
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,1,     405.334077
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,2,     395.967674
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,3,     404.054734
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,4,     405.250770
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,5,     393.794800
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,6,     397.264196
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,7,     402.249015
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,8,     401.808228
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,9,     397.558668
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,10,     398.165692
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,11,     403.133037
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,12,     399.200371
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,13,     393.078932
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,14,     398.265626
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,15,     398.268190
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,16,     404.687948
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,17,     403.911432
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,18,     394.627188
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,19,     397.739699
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,0,     468.467884
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,1,     466.341105
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,2,     467.738560
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,3,     467.141059
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,4,     468.354378
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,5,     463.662001
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,6,     460.970371
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,7,     459.441332
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,8,     461.727272
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,9,     462.455762
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,10,     462.674793
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,11,     460.506826
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,12,     464.779324
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,13,     459.291988
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,14,     459.869264
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,15,     470.233686
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,16,     471.147723
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,17,     460.860006
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,18,     469.432784
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,19,     461.589671
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,0,    1319.822854
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,1,    1302.769021
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,2,    1279.677034
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,3,    1312.518258
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,4,    1314.816442
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,5,    1330.463369
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,6,    1292.316716
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,7,    1281.556669
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,8,    1305.693880
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,9,    1303.287309
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,10,    1313.246041
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,11,    1304.648887
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,12,    1294.568409
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,13,    1318.301677
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,14,    1308.997768
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,15,    1302.270194
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,16,    1291.020478
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,17,    1301.877997
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,18,    1307.702202
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,19,    1310.464356
