dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,0,       1.301087
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,1,       5.930859
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,2,       5.850997
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,3,       6.051720
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,4,       5.935377
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,5,       5.843797
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,6,       5.923935
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,7,       5.819896
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,8,       5.831492
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,9,       5.863391
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,10,       6.055134
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,11,       5.894775
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,12,       5.913763
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,13,       5.869900
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,14,       5.932064
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,15,       5.849897
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,16,       5.915796
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,17,       5.812847
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,18,       5.860607
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,19,       5.839333
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,0,      24.012403
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,1,      23.729955
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,2,      23.858376
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,3,      23.884726
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,4,      23.698252
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,5,      23.972340
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,6,      23.557585
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,7,      23.913538
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,8,      23.619081
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,9,      24.254663
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,10,      23.633102
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,11,      23.835345
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,12,      23.756048
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,13,      23.942098
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,14,      23.870745
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,15,      24.118837
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,16,      23.935867
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,17,      23.674495
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,18,      23.736745
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,19,      24.118701
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,0,      95.789818
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,1,      94.373961
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,2,      94.794820
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,3,      95.847662
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,4,      96.765070
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,5,      98.216120
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,6,      96.005821
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,7,      99.497002
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,8,      95.486109
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,9,      97.270735
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,10,      99.590752
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,11,     101.020281
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,12,      96.427068
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,13,      98.014571
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,14,      95.998564
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,15,      96.523779
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,16,      96.279087
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,17,      96.047478
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,18,      99.397299
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,19,      94.563521
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,0,     119.014025
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,1,     115.721360
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,2,     118.507572
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,3,     118.520040
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,4,     115.898647
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,5,     118.685760
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,6,     119.873764
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,7,     117.506650
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,8,     116.270294
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,9,     117.597767
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,10,     118.682629
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,11,     120.222466
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,12,     116.326640
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,13,     116.886604
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,14,     116.975299
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,15,     119.954301
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,16,     118.459048
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,17,     117.287593
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,18,     115.912775
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,19,     117.292837
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,0,     348.398347
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,1,     351.398030
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,2,     350.782830
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,3,     353.836440
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,4,     351.369160
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,5,     350.958044
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,6,     349.571740
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,7,     350.929693
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,8,     353.071995
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,9,     358.274582
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,10,     347.441516
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,11,     352.079404
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,12,     349.300833
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,13,     354.376703
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,14,     354.123139
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,15,     351.060073
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,16,     354.398690
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,17,     353.562764
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,18,     348.833386
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,19,     357.676096
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,0,     423.194832
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,1,     418.158690
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,2,     413.608435
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,3,     415.994686
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,4,     406.578184
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,5,     413.563388
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,6,     417.660801
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,7,     417.707247
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,8,     411.885949
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,9,     411.887174
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,10,     411.976028
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,11,     412.513682
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,12,     418.569518
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,13,     418.928559
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,14,     419.000400
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,15,     414.917295
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,16,     413.908406
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,17,     410.692341
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,18,     412.314981
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,19,     416.852765
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,0,    1125.825187
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,1,    1122.210376
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,2,    1135.347747
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,3,    1113.743884
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,4,    1118.395282
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,5,    1116.700340
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,6,    1121.213050
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,7,    1129.020348
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,8,    1120.331514
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,9,    1122.070372
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,10,    1124.883411
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,11,    1146.137344
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,12,    1131.685330
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,13,    1134.073638
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,14,    1118.092594
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,15,    1110.996506
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,16,    1114.243404
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,17,    1119.432792
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,18,    1109.151742
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,19,    1137.903302
