dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,0,       0.072588
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,2,       0.282928
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,3,       0.286241
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,4,       0.282663
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,5,       0.282792
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,6,       0.285396
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,7,       0.282376
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,8,       0.282305
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,9,       0.290814
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,10,       0.282879
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,11,       0.282347
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,12,       0.282921
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,13,       0.282354
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,14,       0.285216
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,15,       0.282342
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,16,       0.282292
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,17,       0.284598
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,18,       0.282605
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,19,       0.282276
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,0,       1.062380
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,1,       1.069293
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,2,       1.067804
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,3,       1.067814
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,4,       1.066870
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,5,       1.067826
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,6,       1.065422
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,7,       1.065892
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,8,       1.067417
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,9,       1.065349
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,10,       1.067156
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,11,       1.064886
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,12,       1.064529
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,13,       1.066524
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,14,       1.067586
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,15,       1.067323
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,16,       1.067240
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,17,       1.070423
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,18,       1.066750
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,19,       1.066567
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,0,       1.801365
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,1,       1.834890
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,2,       1.832884
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,3,       1.885237
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,4,       1.843054
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,5,       1.840488
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,6,       1.835632
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,7,       1.934570
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,8,       1.834329
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,9,       1.834537
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,10,       1.830738
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,11,       1.844002
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,12,       1.832840
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,13,       1.836160
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,14,       1.833647
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,15,       1.833833
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,16,       1.834733
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,17,       1.837062
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,18,       1.835585
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,19,       1.829222
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,0,       2.135687
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,1,       2.155003
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,2,       2.157764
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,3,       2.153215
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,4,       2.154547
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,5,       2.159878
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,6,       2.154843
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,7,       2.154868
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,8,       2.159918
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,9,       2.156122
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,10,       2.154365
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,11,       2.154552
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,12,       2.153403
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,13,       2.154104
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,14,       2.154552
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,15,       2.151395
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,16,       2.151524
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,17,       2.156960
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,18,       2.154902
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,19,       2.154177
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,0,       3.866081
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,1,       3.906170
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,2,       3.899888
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,3,       3.892726
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,4,       3.894466
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,5,       3.893453
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,6,       3.898214
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,7,       3.888715
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,8,       3.894524
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,9,       3.885235
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,10,       3.894096
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,11,       3.881548
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,12,       3.884201
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,13,       3.891572
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,14,       3.891601
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,15,       3.889895
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,16,       3.892246
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,17,       3.883650
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,18,       3.892377
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,19,       3.892169
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,0,       6.064155
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,1,       5.803714
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,2,       5.799325
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,3,       5.809334
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,4,       5.799307
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,5,       5.803571
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,6,       5.799583
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,7,       5.803881
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,8,       5.805633
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,9,       5.803347
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,10,       5.804340
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,11,       5.797381
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,12,       5.802487
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,13,       5.836970
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,14,       5.802123
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,15,       5.805791
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,16,       5.792889
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,17,       5.816119
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,18,       5.815429
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,19,       5.803406
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,0,       6.866013
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,1,       6.853262
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,2,       7.247188
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,3,       6.855677
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,4,       6.897553
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,5,       6.848132
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,6,       6.847903
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,7,       6.853342
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,8,       6.850836
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,9,       6.851953
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,10,       6.852155
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,11,       6.853130
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,12,       6.903169
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,13,       6.848715
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,14,       7.005050
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,15,       6.853542
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,16,       6.839619
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,17,       6.855808
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,18,       7.023238
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,19,       6.855121
