dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",64,0,       1.270780
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",128,15,       9.375275
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",128,16,       9.160916
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",128,17,       9.227380
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",128,18,       9.434996
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",128,19,       9.208949
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,0,      39.878874
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,1,      41.161706
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,2,      40.582081
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,3,      42.020388
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,4,      41.787779
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,5,      40.916053
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,6,      40.121601
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,7,      40.977819
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,8,      39.857115
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,9,      40.744441
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,10,      39.902022
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,11,      40.744491
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,12,      39.995311
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,13,      41.479668
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,14,      40.746294
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,15,      40.170316
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,16,      39.857032
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,17,      40.829051
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,18,      40.722820
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",192,19,      40.164831
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,0,     142.693576
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,1,     146.604332
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,2,     149.517244
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,3,     147.825316
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,4,     147.969232
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,5,     144.141734
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,6,     142.710974
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,7,     145.201997
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,8,     147.150350
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,9,     150.549476
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,10,     150.359673
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,11,     150.237801
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,12,     149.059898
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,13,     151.448755
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,14,     143.589459
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,15,     149.276926
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,16,     153.982077
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,17,     150.736242
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,18,     153.045450
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",256,19,     147.541879
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,0,     228.890073
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,1,     226.680390
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,2,     227.699717
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,3,     227.871253
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,4,     232.687833
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,5,     227.896370
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,6,     231.768703
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,7,     228.573313
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,8,     228.851962
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,9,     228.406696
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,10,     228.487239
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,11,     228.884666
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,12,     229.282099
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,13,     232.669687
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,14,     229.314792
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,15,     230.305262
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,16,     229.454616
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,17,     227.756656
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,18,     227.514389
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,19,     230.343499
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,0,     561.629816
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,1,     556.842809
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,2,     559.549825
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,3,     558.105403
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,4,     562.789784
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,5,     566.264264
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,6,     567.216025
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,7,     565.546589
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,8,     566.043682
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,9,     569.759045
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,10,     558.200244
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,11,     573.622277
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,12,     556.663521
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,13,     576.083608
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,14,     570.849244
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,15,     562.280729
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,16,     564.670050
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,17,     565.224986
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,18,     568.589991
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,19,     559.155857
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,0,     794.089320
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,1,     792.466046
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,2,     801.631216
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,3,     810.588837
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,4,     795.417432
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,5,     807.011433
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,6,     799.418685
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,7,     799.632968
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,8,     800.335269
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,9,     803.004132
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,10,     796.659090
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,11,     796.676371
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,12,     804.884171
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,13,     799.320463
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,14,     798.155964
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,15,     800.574551
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,16,     796.614192
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,17,     805.231538
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,18,     803.696417
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,19,     796.713637
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,0,    1803.354738
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,1,    1767.825633
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,2,    1794.709919
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,3,    1786.452023
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,4,    1793.021343
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,5,    1795.875955
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,6,    1799.731670
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,7,    1875.538439
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,8,    1785.402631
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,9,    1806.136439
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,10,    1792.731058
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,11,    1776.968842
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,12,    1787.915430
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,13,    1784.208886
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,14,    1818.117100
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,15,    1786.251473
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,16,    1766.617038
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,17,    1765.779998
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,18,    1819.698900
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,19,    1795.607131
