dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,0,       0.881826
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,1,       9.949097
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,2,      10.039865
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,3,       9.974607
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,4,       9.949469
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,5,       9.896891
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,6,       9.930242
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,7,      10.124815
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,8,       9.834002
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,9,      10.023668
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,10,       9.967786
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,11,       9.921709
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,12,      10.203355
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,13,      10.082340
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,14,      10.050924
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,15,       9.648660
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,16,       9.774836
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,17,       9.934582
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,18,       9.958598
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,19,       9.954968
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,0,      39.685879
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,1,      39.133186
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,2,      39.401603
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,3,      39.309732
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,4,      39.588329
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,5,      39.106689
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,6,      39.488438
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,7,      39.328257
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,8,      39.073575
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,9,      39.238068
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,10,      39.142559
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,11,      39.414438
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,12,      39.144554
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,13,      39.119497
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,14,      39.258875
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,15,      39.405083
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,16,      39.252053
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,17,      39.640385
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,18,      39.740459
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,19,      39.097135
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,0,      97.483961
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,1,      97.045488
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,2,      98.996942
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,3,      97.586775
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,4,      97.168839
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,5,      96.467459
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,6,      96.879384
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,7,      97.570044
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,8,      97.422494
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,9,      97.800957
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,10,      97.146047
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,11,      96.830482
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,12,      96.569972
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,13,      97.553430
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,14,      96.837267
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,15,      96.839460
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,16,      96.394721
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,17,      97.231198
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,18,      96.949775
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,19,      97.164326
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,0,     187.703362
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,1,     183.985798
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,2,     184.972821
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,3,     184.598035
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,4,     185.723776
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,5,     185.076942
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,6,     185.466719
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,7,     186.994494
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,8,     186.433770
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,9,     188.030137
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,10,     185.475466
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,11,     185.414178
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,12,     187.762602
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,13,     185.869293
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,14,     185.598428
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,15,     187.040616
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,16,     185.048209
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,17,     185.412423
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,18,     186.177596
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,19,     186.142750
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,0,     336.199042
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,1,     322.856670
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,2,     325.287955
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,3,     323.919539
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,4,     323.368713
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,5,     323.455346
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,6,     322.810590
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,7,     324.212052
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,8,     324.004671
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,9,     326.908263
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,10,     323.037897
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,11,     326.688997
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,12,     324.129870
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,13,     325.329333
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,14,     323.550541
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,15,     322.775019
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,16,     323.853044
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,17,     322.648865
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,18,     323.846068
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,19,     323.323081
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,0,     566.571996
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,1,     569.133219
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,2,     567.873528
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,3,     568.423506
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,4,     568.645723
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,5,     568.134647
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,6,     588.571747
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,7,     571.492997
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,8,     570.229968
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,9,     568.613687
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,10,     572.649664
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,11,     567.239793
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,12,     570.900412
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,13,     567.004307
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,14,     566.560607
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,15,     588.166083
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,16,     567.793381
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,17,     567.173267
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,18,     570.787649
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,19,     570.582891
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,0,     814.803298
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,1,     799.047662
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,2,     787.964982
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,3,     795.918513
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,4,     791.514545
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,5,     795.747927
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,6,     787.774268
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,7,     787.844539
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,8,     798.793449
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,9,     793.729522
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,10,     788.931850
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,11,     790.484748
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,12,     791.512559
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,13,     805.962232
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,14,     789.480867
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,15,     796.096168
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,16,     800.466999
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,17,     791.623236
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,18,     784.074039
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,19,     813.082433
