dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",64,0,       1.303436
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",128,3,       7.698346
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",128,4,       8.170148
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",128,5,       7.625377
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",128,6,       7.503566
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",128,7,       7.708963
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",128,8,       7.540477
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",128,9,       7.869828
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",128,10,       7.864716
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",128,11,       7.700806
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",128,12,       7.685752
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",128,13,       7.597332
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",128,14,       7.823072
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",128,15,       7.634265
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",128,16,       7.679336
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",128,17,       7.680922
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",128,18,       7.950784
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",128,19,       7.742765
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",192,0,      41.921033
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",192,1,      42.572238
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",192,2,      42.216888
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",192,3,      41.996259
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",192,4,      41.446822
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",192,5,      42.318526
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",192,6,      42.159659
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",192,7,      42.307708
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",192,8,      42.435721
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",192,9,      42.440821
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",192,10,      42.149722
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",192,11,      41.907952
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",192,12,      42.662258
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",192,13,      42.269592
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",192,14,      41.718470
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",192,15,      42.203886
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",192,16,      41.852583
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",192,17,      42.280498
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",192,18,      41.947642
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",192,19,      42.159383
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,0,     114.190206
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,1,     112.429283
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,2,     114.998424
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,3,     114.329917
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,4,     114.698802
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,5,     113.670845
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,6,     114.038959
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,7,     116.111495
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,8,     113.954199
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,9,     117.489366
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,10,     117.646554
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,11,     117.757197
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,12,     120.752042
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,13,     117.423922
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,14,     118.205724
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,15,     118.559749
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,16,     115.965387
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,17,     114.131420
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,18,     115.416160
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,19,     112.078057
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,0,     183.350745
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,1,     181.484639
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,2,     181.881748
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,3,     180.098543
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,4,     184.732774
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,5,     182.261118
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,6,     181.929183
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,7,     181.934097
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,8,     180.779094
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,9,     181.835371
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,10,     181.988336
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,11,     181.280703
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,12,     182.556253
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,13,     180.504500
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,14,     183.633798
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,15,     180.991995
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,16,     182.654882
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,17,     183.319140
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,18,     180.564272
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,19,     181.112915
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,0,     366.392543
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,1,     366.161958
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,2,     362.358003
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,3,     362.042257
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,4,     362.937208
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,5,     361.687373
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,6,     365.769735
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,7,     362.021399
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,8,     362.570351
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,9,     362.729997
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,10,     366.516058
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,11,     364.726044
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,12,     365.783441
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,13,     362.229497
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,14,     362.538520
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,15,     365.660414
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,16,     364.900672
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,17,     366.484549
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,18,     359.306724
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,19,     370.155302
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,0,     564.818337
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,1,     564.494154
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,2,     570.277475
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,3,     564.453719
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,4,     573.709572
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,5,     565.314214
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,6,     566.067435
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,7,     574.888794
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,8,     563.763292
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,9,     574.012289
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,10,     565.061952
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,11,     567.299427
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,12,     563.576093
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,13,     563.670820
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,14,     563.791224
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,15,     566.490061
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,16,     565.490655
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,17,     564.112971
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,18,     572.832903
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,19,     564.140158
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,0,    1009.885142
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,1,    1007.290417
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,2,    1025.875528
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,3,     992.299289
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,4,    1007.141326
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,5,    1016.186854
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,6,     986.648754
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,7,     982.884445
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,8,     990.401273
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,9,     995.426510
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,10,    1002.133729
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,11,    1011.320400
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,12,     980.853908
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,13,     982.590435
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,14,     987.115280
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,15,     978.770700
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,16,     998.233811
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,17,     995.261171
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,18,     986.195120
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,19,     998.949051
