dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,0,       1.353485
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,15,      20.185340
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,16,      20.225877
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,17,      20.046906
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,18,      20.189857
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,19,      20.445897
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,0,      51.540170
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,1,      53.289616
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,2,      51.853155
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,3,      51.231947
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,4,      51.885988
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,5,      51.594141
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,6,      51.972534
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,7,      51.834799
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,8,      51.116511
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,9,      51.595892
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,10,      51.365954
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,11,      51.666611
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,12,      51.564847
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,13,      51.396064
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,14,      51.305311
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,15,      51.257043
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,16,      51.108061
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,17,      51.984899
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,18,      51.288056
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,19,      51.468214
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,0,     101.563109
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,1,     101.428243
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,2,     102.308641
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,3,     102.205125
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,4,     101.487280
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,5,     101.432581
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,6,     101.614407
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,7,     102.321545
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,8,     101.543343
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,9,     101.968547
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,10,     101.747757
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,11,     102.017505
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,12,     101.354089
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,13,     103.229953
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,14,     101.853204
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,15,     101.570020
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,16,     102.297081
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,17,     101.781703
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,18,     101.653684
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,19,     101.956528
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,0,     184.190674
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,1,     183.468353
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,2,     185.076655
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,3,     184.937797
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,4,     184.896962
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,5,     183.286296
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,6,     181.969620
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,7,     184.278197
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,8,     182.096629
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,9,     184.489902
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,10,     187.610353
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,11,     182.709863
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,12,     183.686202
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,13,     183.430190
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,14,     183.117663
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,15,     183.421046
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,16,     184.753597
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,17,     185.324053
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,18,     184.308548
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,19,     183.391837
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,0,     378.587770
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,1,     378.501221
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,2,     379.556350
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,3,     376.708955
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,4,     379.708311
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,5,     375.128765
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,6,     378.281979
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,7,     377.818752
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,8,     377.276703
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,9,     381.824369
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,10,     384.081174
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,11,     380.508643
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,12,     382.221127
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,13,     381.281151
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,14,     380.276171
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,15,     378.390606
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,16,     381.063337
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,17,     377.653605
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,18,     378.510918
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,19,     378.359041
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,0,     484.588269
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,1,     494.354861
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,2,     481.296774
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,3,     484.290935
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,4,     486.786478
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,5,     489.707116
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,6,     486.233016
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,7,     483.660857
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,8,     483.139360
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,9,     485.674649
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,10,     485.121625
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,11,     490.518359
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,12,     484.532895
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,13,     483.079155
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,14,     489.046700
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,15,     492.843636
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,16,     484.945676
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,17,     482.779867
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,18,     488.026006
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,19,     484.966429
