dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,0,       2.988184
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,7,      43.550007
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,8,      43.535209
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,9,      45.674428
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,10,      43.557601
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,11,      45.575948
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,12,      44.182896
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,13,      45.890667
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,14,      45.705627
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,15,      45.652199
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,16,      44.187250
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,17,      43.441522
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,18,      45.768097
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,19,      43.589584
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,0,     354.581613
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,1,     358.041931
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,2,     353.633802
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,3,     353.831350
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,4,     354.468541
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,5,     356.360493
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,6,     354.039798
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,7,     355.584193
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,8,     354.783892
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,9,     354.621199
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,10,     354.231018
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,11,     354.603671
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,12,     354.229676
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,13,     355.176749
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,14,     357.527455
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,15,     354.157729
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,16,     353.460613
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,17,     355.604206
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,18,     360.334613
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,19,     360.350311
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,0,     843.388199
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,1,     831.225533
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,2,     839.559450
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,3,     829.411162
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,4,     835.998161
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,5,     828.063773
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,6,     829.953591
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,7,     840.946336
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,8,     833.096053
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,9,     831.630237
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,10,     830.328168
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,11,     829.437960
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,12,     838.428020
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,13,     842.297226
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,14,     828.521826
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,15,     828.148771
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,16,     829.034881
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,17,     829.536644
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,18,     829.574141
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,19,     835.014156
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,0,    1273.938380
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,1,    1274.054790
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,2,    1284.806142
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,3,    1273.233782
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,4,    1273.048700
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,5,    1278.398173
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,6,    1292.550552
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,7,    1279.155737
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,8,    1271.539964
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,9,    1274.089261
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,10,    1271.356996
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,11,    1274.757289
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,12,    1274.125444
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,13,    1274.404879
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,14,    1272.917210
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,15,    1273.670288
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,16,    1272.096216
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,17,    1270.848031
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,18,    1294.107766
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,19,    1271.300011
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,0,     923.256485
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,1,     920.182041
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,2,     923.875085
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,3,     925.659542
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,4,     917.862243
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,5,     918.712880
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,6,     926.208367
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,7,     927.011450
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,8,     926.748390
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,9,     921.282870
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,10,     921.208034
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,11,     919.620728
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,12,     919.315069
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,13,     918.457078
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,14,     930.397414
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,15,     919.614010
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,16,     922.825928
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,17,     918.460503
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,18,     920.919102
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,19,     918.661068
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,0,    4851.976587
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,1,    4809.835244
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,2,    4801.869011
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,3,    4861.959954
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,4,    4812.186826
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,5,    4858.888902
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,6,    4869.960830
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,7,    4800.380608
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,8,    4797.135696
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,9,    4799.567708
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,10,    4833.156763
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,11,    4866.061625
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,12,    4818.821408
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,13,    4873.784812
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,14,    4875.750718
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,15,    4805.380982
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,16,    4809.483476
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,17,    4875.683927
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,18,    4840.367400
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,19,    4825.024073
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,0,    2529.134057
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,1,    2553.992892
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,2,    2519.777369
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,3,    2547.723679
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,4,    2531.728770
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,5,    2531.350609
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,6,    2518.724110
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,7,    2531.196898
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,8,    2531.933603
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,9,    2527.784462
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,10,    2543.076285
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,11,    2554.278875
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,12,    2525.442731
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,13,    2535.534784
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,14,    2519.280433
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,15,    2528.539583
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,16,    2531.487319
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,17,    2533.003637
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,18,    2524.649240
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,19,    2529.080125
