dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,0,       1.756918
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,18,      66.452749
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,19,      66.399399
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,0,     128.073331
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,1,     126.304643
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,2,     127.054776
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,3,     125.627784
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,4,     126.854346
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,5,     126.847829
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,6,     126.661900
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,7,     126.723059
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,8,     126.018631
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,9,     125.755417
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,10,     126.536118
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,11,     126.307057
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,12,     126.604188
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,13,     126.089879
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,14,     126.555562
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,15,     126.754011
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,16,     126.181724
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,17,     127.297210
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,18,     126.622783
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,19,     125.693413
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,0,     244.268864
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,1,     243.464697
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,2,     243.403416
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,3,     242.251997
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,4,     242.485462
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,5,     243.318669
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,6,     245.209662
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,7,     241.872945
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,8,     243.056315
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,9,     242.569574
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,10,     243.260941
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,11,     241.330713
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,12,     241.852281
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,13,     240.066498
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,14,     244.584388
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,15,     256.216426
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,16,     281.938589
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,17,     265.824896
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,18,     241.529265
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,19,     242.749404
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,0,     335.437626
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,1,     331.930736
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,2,     332.299274
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,3,     331.908108
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,4,     415.659808
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,5,     343.002766
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,6,     331.273351
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,7,     380.486328
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,8,     335.269582
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,9,     359.549433
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,10,     328.003176
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,11,     298.607842
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,12,     301.333641
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,13,     294.867243
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,14,     369.590492
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,15,     292.886707
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,16,     293.948030
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,17,     291.691580
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,18,     291.021547
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,19,     291.162213
