dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,0,       0.059875
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,13,       0.905019
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,14,       0.905129
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,15,       0.904048
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,16,       0.904271
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,17,       0.903893
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,18,       0.904108
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,19,       0.904900
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,0,       1.606948
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,1,       1.624628
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,2,       1.707864
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,3,       1.619831
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,4,       1.752694
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,5,       1.610510
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,6,       1.695252
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,7,       1.631368
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,8,       1.627386
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,9,       1.628148
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,10,       1.623217
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,11,       1.624612
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,12,       1.727022
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,13,       1.627594
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,14,       1.626990
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,15,       1.628232
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,16,       1.624500
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,17,       1.696135
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,18,       1.623029
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,19,       1.627813
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,0,       2.698875
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,1,       2.657405
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,2,       2.671961
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,3,       2.671308
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,4,       2.677590
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,5,       2.674849
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,6,       2.668238
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,7,       2.669242
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,8,       2.674732
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,9,       2.671536
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,10,       2.666515
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,11,       2.797393
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,12,       2.710740
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,13,       2.672528
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,14,       2.689792
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,15,       2.705360
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,16,       2.686703
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,17,       2.698846
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,18,       2.661995
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,19,       2.694641
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,0,       2.798811
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,1,       2.788338
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,2,       2.788213
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,3,       2.790938
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,4,       2.811078
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,5,       2.783998
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,6,       2.787030
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,7,       2.787944
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,8,       2.787631
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,9,       2.787329
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,10,       2.790164
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,11,       2.789030
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,12,       2.789753
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,13,       2.786006
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,14,       2.786700
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,15,       2.784784
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,16,       2.785346
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,17,       2.789129
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,18,       2.787916
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",384,19,       2.787273
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,0,       5.618536
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,1,       5.579000
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,2,       5.578423
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,3,       5.577347
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,4,       5.581798
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,5,       5.586412
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,6,       5.584531
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,7,       5.589202
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,8,       5.589207
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,9,       5.792797
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,10,       5.618204
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,11,       5.589576
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,12,       5.589934
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,13,       5.590028
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,14,       5.590090
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,15,       5.591429
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,16,       5.587580
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,17,       5.586486
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,18,       5.586563
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,19,       5.586563
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,0,       6.358038
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,1,       6.407477
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,2,       6.351680
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,3,       6.418217
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,4,       6.425456
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,5,       6.367453
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,6,       6.357870
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,7,       6.349263
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,8,       6.362041
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,9,       6.358416
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,10,       6.371554
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,11,       6.372636
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,12,       6.368360
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,13,       6.376973
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,14,       6.367380
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,15,       6.376724
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,16,       6.366082
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,17,       6.370366
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,18,       6.370974
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,19,       6.373621
