dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,0,       1.789714
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,10,     152.443548
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,11,     127.490014
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,12,     127.583117
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,13,     127.523647
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,14,     127.485349
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,15,     127.424489
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,16,     127.524556
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,17,     127.479357
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,18,     134.916034
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,19,     127.677622
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,0,     332.830881
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,1,     382.666953
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,2,     405.087045
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,3,     406.225417
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,4,     394.525384
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,5,     400.021134
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,6,     398.001604
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,7,     392.590429
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,8,     391.434228
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,9,     398.973377
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,10,     393.302735
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,11,     393.063888
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,12,     388.807520
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,13,     409.344733
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,14,     418.141195
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,15,     400.988243
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,16,     403.335191
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,17,     399.453473
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,18,     392.703614
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,19,     393.285111
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,0,     573.550775
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,1,     577.895628
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,2,     577.436941
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,3,     576.838363
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,4,     572.765256
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,5,     589.267465
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,6,     591.550105
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,7,     573.266207
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,8,     585.491206
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,9,     606.400427
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,10,     598.077474
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,11,     644.103188
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,12,     643.527303
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,13,     682.857384
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,14,     645.775157
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,15,     655.518833
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,16,     645.172063
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,17,     647.445463
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,18,     643.464373
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,19,     644.432747
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,0,     339.838423
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,1,     339.230863
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,2,     338.820770
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,3,     338.724897
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,4,     339.220573
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,5,     349.368619
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,6,     339.158720
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,7,     339.045059
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,8,     344.442938
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,9,     338.896207
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,10,     348.838094
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,11,     338.672528
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,12,     338.880068
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,13,     338.896305
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,14,     338.935311
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,15,     338.808462
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,16,     343.294738
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,17,     339.202495
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,18,     338.828053
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,19,     338.748622
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,0,    1853.871862
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,1,    1874.334537
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,2,    1911.407959
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,3,    1983.567332
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,4,    1993.874308
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,5,    1846.793268
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,6,    1847.943053
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,7,    1847.522463
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,8,    1847.643460
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,9,    1845.781003
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,10,    1895.144465
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,11,    2037.388231
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,12,    2029.478697
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,13,    2003.359373
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,14,    2054.597342
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,15,    2010.924940
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,16,    1966.988094
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,17,    1999.347567
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,18,    2013.408539
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,19,    1965.394729
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,0,    1022.517852
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,1,    1024.940128
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,2,    1021.228691
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,3,    1029.170241
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,4,    1092.298330
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,5,    1122.051966
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,6,    1157.506534
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,7,    1073.608702
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,8,    1044.373132
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,9,    1102.923425
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,10,    1021.431696
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,11,    1021.119820
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,12,    1021.320101
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,13,    1020.527971
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,14,    1020.781393
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,15,    1020.967491
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,16,    1022.193939
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,17,    1021.380196
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,18,    1021.279171
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,19,    1020.714515
