dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,0,       1.957622
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,13,       6.049442
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,14,       4.613345
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,15,       4.517197
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,16,       4.510741
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,17,       4.495029
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,18,       4.576994
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,19,       4.478302
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,0,      21.038980
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,1,      21.691764
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,2,      22.018698
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,3,      21.541392
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,4,      20.779875
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,5,      22.000054
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,6,      22.664721
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,7,      21.716023
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,8,      22.745489
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,9,      21.886666
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,10,      22.113871
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,11,      22.523844
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,12,      21.578059
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,13,      22.120040
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,14,      22.646001
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,15,      23.662877
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,16,      23.414925
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,17,      21.105112
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,18,      22.886296
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,19,      22.939380
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,0,      93.709140
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,1,      97.854349
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,2,      97.920410
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,3,     112.901006
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,4,     113.936231
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,5,     100.048579
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,6,      96.818691
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,7,      98.766540
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,8,      94.959598
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,9,      95.281796
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,10,      95.455165
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,11,      97.740312
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,12,      97.246727
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,13,      97.281034
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,14,      96.001540
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,15,      96.566341
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,16,     101.642112
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,17,      89.620440
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,18,      85.561351
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,19,      84.959127
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,0,     111.190816
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,1,     112.518003
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,2,     111.598592
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,3,     109.900440
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,4,     110.856525
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,5,     112.713110
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,6,     107.778152
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,7,     105.469236
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,8,     105.488294
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,9,     105.457284
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,10,     104.450082
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,11,     104.639120
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,12,     104.859986
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,13,     106.025963
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,14,     107.472326
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,15,     103.746795
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,16,     105.230139
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,17,     108.994663
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,18,     105.299346
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,19,     102.908700
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,0,     458.988288
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,1,     438.518134
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,2,     436.576298
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,3,     450.020207
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,4,     450.626438
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,5,     432.786205
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,6,     438.666351
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,7,     464.062407
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,8,     433.178857
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,9,     424.108510
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,10,     430.242384
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,11,     420.158733
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,12,     441.789728
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,13,     424.817120
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,14,     425.303144
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,15,     422.353035
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,16,     436.778207
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,17,     422.894522
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,18,     417.213355
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,19,     418.143356
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,0,     571.012122
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,1,     565.173431
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,2,     571.901872
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,3,     589.008944
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,4,     574.377266
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,5,     564.579240
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,6,     570.286629
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,7,     568.261745
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,8,     570.558363
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,9,     569.097141
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,10,     506.976155
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,11,     500.675270
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,12,     500.249036
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,13,     512.204129
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,14,     497.057428
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,15,     501.332299
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,16,     517.137342
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,17,     513.717530
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,18,     495.304002
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,19,     503.539832
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,0,    1349.611165
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,1,    1371.926588
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,2,    1385.227764
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,3,    1365.770874
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,4,    1370.346109
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,5,    1319.381926
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,6,    1305.920593
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,7,    1326.580501
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,8,    1304.509127
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,9,    1291.942862
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,10,    1265.863233
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,11,    1274.842526
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,12,    1273.866164
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,13,    1289.647431
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,14,    1200.329060
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,15,    1222.794001
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,16,    1193.008488
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,17,    1240.491066
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,18,    1149.008868
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,19,    1152.117338
