dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,0,       2.097456
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,15,       3.224006
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,16,       3.350084
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,17,       3.434286
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,18,       3.331855
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,19,       3.164270
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,0,      13.809657
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,1,      13.233599
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,2,      12.908079
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,3,      12.856267
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,4,      12.988723
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,5,      12.923106
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,6,      13.025620
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,7,      12.778627
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,8,      12.995901
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,9,      13.126952
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,10,      13.149950
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,11,      12.662573
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,12,      12.675954
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,13,      12.683336
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,14,      13.174544
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,15,      13.155076
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,16,      12.941676
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,17,      13.056714
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,18,      12.825890
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,19,      12.716704
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,0,      80.107291
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,1,      82.385236
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,2,      80.804953
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,3,      77.776312
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,4,      79.700728
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,5,      79.821460
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,6,      79.541628
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,7,      78.209195
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,8,      79.794539
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,9,      82.472835
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,10,      82.328177
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,11,      81.760664
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,12,      80.334625
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,13,      80.881583
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,14,      80.354785
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,15,      81.213504
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,16,      99.492782
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,17,      95.110652
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,18,      93.335027
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,19,      94.639341
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,0,      61.004720
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,1,      61.208619
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,2,      61.962793
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,3,      59.398197
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,4,      60.996416
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,5,      61.832551
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,6,      61.202238
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,7,      61.619393
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,8,      61.286055
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,9,      60.549630
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,10,      61.667294
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,11,      63.115927
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,12,      61.620858
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,13,      61.267006
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,14,      61.675697
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,15,      61.535123
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,16,      62.889215
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,17,      62.448054
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,18,      61.524181
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,19,      61.766064
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,0,     256.300036
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,1,     261.164069
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,2,     250.912234
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,3,     251.621402
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,4,     253.415845
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,5,     227.632642
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,6,     229.595869
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,7,     229.840020
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,8,     227.330197
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,9,     225.230544
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,10,     234.480034
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,11,     235.997234
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,12,     238.487330
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,13,     235.429954
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,14,     230.736464
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,15,     231.463278
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,16,     246.699897
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,17,     230.201448
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,18,     238.075381
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,19,     237.648766
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,0,     212.593881
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,1,     211.571494
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,2,     213.737098
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,3,     217.187176
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,4,     230.491223
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,5,     208.002430
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,6,     214.519713
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,7,     213.771287
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,8,     209.993724
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,9,     211.013449
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,10,     212.684276
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,11,     235.788244
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,12,     228.057697
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,13,     209.950214
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,14,     230.484191
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,15,     215.596542
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,16,     219.680472
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,17,     211.903496
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,18,     211.282788
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,19,     211.196613
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,0,    1080.110352
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,1,    1095.779781
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,2,    1097.470393
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,3,    1092.619289
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,4,    1055.277629
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,5,    1086.134218
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,6,     984.450775
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,7,     979.932317
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,8,     980.627562
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,9,    1009.104419
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,10,     992.324065
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,11,     964.409372
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,12,     991.174035
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,13,    1014.981203
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,14,     973.076634
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,15,     996.095999
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,16,     999.908763
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,17,    1010.500385
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,18,     985.574404
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,19,     982.736527
