dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,0,       0.908219
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,13,      14.804276
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,14,      14.790076
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,15,      14.898196
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,16,      14.894803
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,17,      14.873063
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,18,      14.810694
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,19,      14.956462
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,0,      39.529854
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,1,      38.349255
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,2,      38.301780
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,3,      38.427713
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,4,      38.475113
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,5,      98.968021
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,6,      38.434719
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,7,      38.548423
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,8,      38.368127
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,9,      38.374149
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,10,      38.336313
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,11,      38.624105
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,12,      38.331968
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,13,      38.452619
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,14,      38.236060
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,15,      38.398052
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,16,      38.493412
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,17,      38.382166
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,18,      38.334707
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,19,      38.514534
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,0,      71.024125
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,1,      71.307767
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,2,      70.552921
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,3,      70.325832
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,4,      70.289940
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,5,      70.281592
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,6,      70.542754
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,7,      70.462440
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,8,      70.295523
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,9,      70.254630
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,10,      70.511848
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,11,      70.191586
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,12,      70.135835
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,13,      70.218263
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,14,      70.245502
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,15,      70.452870
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,16,      70.254265
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,17,      70.348196
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,18,      70.171038
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,19,      70.317888
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,0,     121.413124
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,1,     120.732404
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,2,     127.156516
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,3,     120.417700
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,4,     219.063210
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,5,     120.127228
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,6,     120.506226
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,7,     120.052869
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,8,     120.178096
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,9,     120.303691
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,10,     120.133157
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,11,     120.178716
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,12,     119.932019
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,13,     120.545462
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,14,     120.021831
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,15,     221.437202
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,16,     221.267924
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,17,     209.554838
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,18,     119.714970
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,19,     119.609628
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,0,     230.655128
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,1,     236.717407
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,2,     228.696156
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,3,     228.686194
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,4,     308.619155
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,5,     325.225444
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,6,     317.721201
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,7,     324.612703
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,8,     325.750104
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,9,     244.376903
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,10,     278.898032
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,11,     228.149361
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,12,     242.496985
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,13,     228.195834
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,14,     228.612992
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,15,     228.486965
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,16,     237.628442
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,17,     235.186464
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,18,     229.503761
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,19,     228.906976
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,0,     317.110679
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,1,     318.988044
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,2,     333.276256
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,3,     331.879292
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,4,     321.076247
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,5,     332.801285
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,6,     321.035329
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,7,     322.287869
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,8,     332.921873
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,9,     315.775522
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,10,     336.840459
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,11,     331.736943
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,12,     322.328636
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,13,     414.758736
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,14,     456.440692
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,15,     397.602925
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,16,     315.827122
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,17,     316.342842
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,18,     315.073265
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,19,     332.890930
