dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,0,       1.645390
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,11,       3.178452
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,12,       3.238387
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,13,       3.197096
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,14,       3.191373
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,15,       3.192834
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,16,       3.237626
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,17,       3.228370
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,18,       3.200132
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,19,       3.199926
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,0,      13.704272
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,1,      11.035437
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,2,      11.246411
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,3,      11.097363
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,4,      11.062361
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,5,      11.198990
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,6,      10.981302
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,7,      11.557213
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,8,      11.221152
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,9,      10.934515
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,10,      11.171075
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,11,      11.153335
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,12,      11.491172
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,13,      10.924911
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,14,      10.839101
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,15,      10.964305
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,16,      11.566717
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,17,      30.214477
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,18,      30.621240
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,19,      30.467525
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,0,      69.273205
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,1,      59.079799
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,2,      59.352368
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,3,      59.102897
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,4,      58.605317
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,5,      58.992543
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,6,      58.911170
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,7,      59.217059
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,8,      60.504771
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,9,      59.291615
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,10,      57.415793
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,11,      59.696799
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,12,      57.822936
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,13,      58.008887
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,14,      54.849476
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,15,      49.838420
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,16,      58.937768
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,17,      61.317437
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,18,      55.241543
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,19,      52.010759
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,0,      61.578008
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,1,      59.616137
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,2,      58.869738
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,3,      62.840994
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,4,      63.343410
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,5,      59.353480
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,6,      60.544938
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,7,      59.226022
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,8,      62.025234
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,9,      59.444734
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,10,      59.426939
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,11,      59.855760
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,12,      58.671605
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,13,      60.625294
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,14,      62.686871
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,15,      59.302985
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,16,      59.799681
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,17,      60.595771
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,18,      63.264192
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,19,      59.428478
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,0,     228.671027
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,1,     226.514976
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,2,     236.468061
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,3,     233.129941
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,4,     228.607622
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,5,     235.470231
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,6,     235.317694
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,7,     230.269970
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,8,     228.123729
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,9,     225.380874
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,10,     227.037121
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,11,     235.291120
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,12,     233.866703
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,13,     227.036630
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,14,     226.684554
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,15,     227.645219
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,16,     244.858692
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,17,     220.593770
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,18,     219.816028
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",384,19,     219.237737
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,0,     231.494493
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,1,     233.323450
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,2,     234.026472
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,3,     233.672381
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,4,     237.199644
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,5,     238.058095
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,6,     233.482934
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,7,     232.212759
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,8,     227.653250
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,9,     234.706516
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,10,     229.805556
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,11,     229.497596
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,12,     238.112397
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,13,     230.080678
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,14,     232.588722
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,15,     227.674837
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,16,     231.338206
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,17,     230.523090
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,18,     230.723600
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,19,     232.063714
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,0,     701.062170
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,1,     721.105166
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,2,     726.350444
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,3,     690.126600
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,4,     679.319960
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,5,     685.928717
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,6,     673.220941
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,7,     672.443589
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,8,     645.728247
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,9,     622.957141
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,10,     631.044372
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,11,     609.046793
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,12,     619.789003
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,13,     660.812247
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,14,     603.460074
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,15,     614.336698
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,16,     615.878100
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,17,     603.539740
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,18,     599.301788
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,19,     598.129506
