dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,0,       1.843837
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,9,    1000.704033
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,10,    1003.828148
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,11,    1054.064826
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,12,    1004.844522
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,13,     999.240163
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,14,     998.035236
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,15,     999.963027
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,16,     996.553643
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,17,    1001.183461
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,18,     999.731728
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,19,    1000.654716
