dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,0,       0.907420
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,8,       4.230314
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,9,       4.077741
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,10,       4.118880
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,11,       4.056852
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,12,       4.150996
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,13,       4.129227
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,14,       4.137570
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,15,       4.084203
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,16,       4.076223
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,17,       4.097063
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,18,       4.136967
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,19,       4.132001
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,0,      15.907326
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,1,      15.146527
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,2,      15.183154
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,3,      15.201952
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,4,      15.218217
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,5,      15.204797
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,6,      15.182876
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,7,      15.144692
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,8,      15.311073
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,9,      15.110378
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,10,      15.143740
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,11,      15.129771
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,12,      15.230104
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,13,      15.122581
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,14,      15.079131
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,15,      15.104284
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,16,      15.125768
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,17,      15.122102
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,18,      15.177053
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,19,      15.138380
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,0,      39.830657
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,1,      39.507244
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,2,      39.285275
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,3,      39.356607
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,4,      39.340296
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,5,      39.442140
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,6,      39.275759
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,7,      39.236374
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,8,      39.338671
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,9,      39.294604
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,10,      39.344014
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,11,      39.301823
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,12,      39.379893
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,13,      64.140754
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,14,      39.223065
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,15,      39.301781
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,16,      39.315815
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,17,      39.236779
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,18,      39.327944
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,19,      39.353870
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,0,      72.314401
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,1,      72.085416
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,2,      71.898910
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,3,      71.651872
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,4,      71.442271
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,5,      71.654855
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,6,      71.876226
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,7,      71.907119
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,8,      71.889752
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,9,      71.857716
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,10,      71.839749
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,11,      71.874871
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,12,      71.714008
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,13,      71.827294
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,14,      71.899440
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,15,      71.816416
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,16,      72.553490
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,17,      71.606104
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,18,      71.703087
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,19,      71.633006
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,0,     122.969610
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,1,     122.162346
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,2,     122.125196
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,3,     121.974926
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,4,     122.028587
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,5,     122.324726
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,6,     122.041881
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,7,     122.027532
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,8,     121.776175
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,9,     122.206116
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,10,     122.172440
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,11,     122.210325
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,12,     122.306704
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,13,     122.198672
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,14,     122.406331
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,15,     122.141327
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,16,     122.042695
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,17,     122.361544
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,18,     121.960315
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,19,     122.187305
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,0,     237.256109
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,1,     235.764257
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,2,     235.556421
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,3,     235.674163
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,4,     235.893585
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,5,     235.906775
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,6,     235.410377
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,7,     235.598212
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,8,     235.526179
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,9,     235.987492
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,10,     235.274993
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,11,     235.912147
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,12,     235.604325
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,13,     235.865888
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,14,     235.675731
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,15,     235.525538
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,16,     235.743287
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,17,     235.665366
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,18,     235.718426
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,19,     235.758196
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,0,     318.830579
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,1,     320.295661
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,2,     317.772012
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,3,     333.082259
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,4,     320.483952
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,5,     319.546067
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,6,     320.149605
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,7,     320.696798
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,8,     317.775203
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,9,     317.356832
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,10,     399.482290
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,11,     339.322306
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,12,     368.267057
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,13,     360.446349
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,14,     317.529545
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,15,     319.995751
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,16,     317.492299
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,17,     315.515126
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,18,     315.743695
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,19,     321.752116
