dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,double,uniform,PoisFFT,"D | D | D | D",64,0,       0.155939
2,double,uniform,PoisFFT,"D | D | D | D",128,13,       1.617386
2,double,uniform,PoisFFT,"D | D | D | D",128,14,       1.679258
2,double,uniform,PoisFFT,"D | D | D | D",128,15,       1.615333
2,double,uniform,PoisFFT,"D | D | D | D",128,16,       1.617265
2,double,uniform,PoisFFT,"D | D | D | D",128,17,       1.617094
2,double,uniform,PoisFFT,"D | D | D | D",128,18,       1.682960
2,double,uniform,PoisFFT,"D | D | D | D",128,19,       1.615632
2,double,uniform,PoisFFT,"D | D | D | D",192,0,      11.704485
2,double,uniform,PoisFFT,"D | D | D | D",192,1,      11.674773
2,double,uniform,PoisFFT,"D | D | D | D",192,2,      11.690151
2,double,uniform,PoisFFT,"D | D | D | D",192,3,      11.690521
2,double,uniform,PoisFFT,"D | D | D | D",192,4,      11.656786
2,double,uniform,PoisFFT,"D | D | D | D",192,5,      11.675207
2,double,uniform,PoisFFT,"D | D | D | D",192,6,      11.691756
2,double,uniform,PoisFFT,"D | D | D | D",192,7,      11.781606
2,double,uniform,PoisFFT,"D | D | D | D",192,8,      11.722468
2,double,uniform,PoisFFT,"D | D | D | D",192,9,      11.659576
2,double,uniform,PoisFFT,"D | D | D | D",192,10,      11.686184
2,double,uniform,PoisFFT,"D | D | D | D",192,11,      11.694566
2,double,uniform,PoisFFT,"D | D | D | D",192,12,      11.674950
2,double,uniform,PoisFFT,"D | D | D | D",192,13,      11.674339
2,double,uniform,PoisFFT,"D | D | D | D",192,14,      11.769966
2,double,uniform,PoisFFT,"D | D | D | D",192,15,      11.765917
2,double,uniform,PoisFFT,"D | D | D | D",192,16,      11.688209
2,double,uniform,PoisFFT,"D | D | D | D",192,17,      11.693336
2,double,uniform,PoisFFT,"D | D | D | D",192,18,      11.674983
2,double,uniform,PoisFFT,"D | D | D | D",192,19,      11.686534
2,double,uniform,PoisFFT,"D | D | D | D",256,0,      20.252797
2,double,uniform,PoisFFT,"D | D | D | D",256,1,      20.205884
2,double,uniform,PoisFFT,"D | D | D | D",256,2,      20.206192
2,double,uniform,PoisFFT,"D | D | D | D",256,3,      20.611210
2,double,uniform,PoisFFT,"D | D | D | D",256,4,      20.266379
2,double,uniform,PoisFFT,"D | D | D | D",256,5,      20.216339
2,double,uniform,PoisFFT,"D | D | D | D",256,6,      20.224704
2,double,uniform,PoisFFT,"D | D | D | D",256,7,      20.401278
2,double,uniform,PoisFFT,"D | D | D | D",256,8,      20.277408
2,double,uniform,PoisFFT,"D | D | D | D",256,9,      20.230711
2,double,uniform,PoisFFT,"D | D | D | D",256,10,      20.220180
2,double,uniform,PoisFFT,"D | D | D | D",256,11,      20.215270
2,double,uniform,PoisFFT,"D | D | D | D",256,12,      20.220778
2,double,uniform,PoisFFT,"D | D | D | D",256,13,      20.344002
2,double,uniform,PoisFFT,"D | D | D | D",256,14,      20.292119
2,double,uniform,PoisFFT,"D | D | D | D",256,15,      20.328994
2,double,uniform,PoisFFT,"D | D | D | D",256,16,      20.285034
2,double,uniform,PoisFFT,"D | D | D | D",256,17,      20.335693
2,double,uniform,PoisFFT,"D | D | D | D",256,18,      20.217707
2,double,uniform,PoisFFT,"D | D | D | D",256,19,      20.222385
2,double,uniform,PoisFFT,"D | D | D | D",320,0,      20.127326
2,double,uniform,PoisFFT,"D | D | D | D",320,1,      20.122136
2,double,uniform,PoisFFT,"D | D | D | D",320,2,      21.527866
2,double,uniform,PoisFFT,"D | D | D | D",320,3,      19.210889
2,double,uniform,PoisFFT,"D | D | D | D",320,4,      20.230487
2,double,uniform,PoisFFT,"D | D | D | D",320,5,      20.336878
2,double,uniform,PoisFFT,"D | D | D | D",320,6,      23.333643
2,double,uniform,PoisFFT,"D | D | D | D",320,7,      22.851148
2,double,uniform,PoisFFT,"D | D | D | D",320,8,      21.465559
2,double,uniform,PoisFFT,"D | D | D | D",320,9,      19.036544
2,double,uniform,PoisFFT,"D | D | D | D",320,10,      22.816186
2,double,uniform,PoisFFT,"D | D | D | D",320,11,      19.532893
2,double,uniform,PoisFFT,"D | D | D | D",320,12,      22.078049
2,double,uniform,PoisFFT,"D | D | D | D",320,13,      21.158163
2,double,uniform,PoisFFT,"D | D | D | D",320,14,      20.513670
2,double,uniform,PoisFFT,"D | D | D | D",320,15,      21.135711
2,double,uniform,PoisFFT,"D | D | D | D",320,16,      21.104037
2,double,uniform,PoisFFT,"D | D | D | D",320,17,      19.617612
2,double,uniform,PoisFFT,"D | D | D | D",320,18,      22.361603
2,double,uniform,PoisFFT,"D | D | D | D",320,19,      19.513655
2,double,uniform,PoisFFT,"D | D | D | D",384,0,      10.036527
2,double,uniform,PoisFFT,"D | D | D | D",384,1,      10.340308
2,double,uniform,PoisFFT,"D | D | D | D",384,2,      10.009606
2,double,uniform,PoisFFT,"D | D | D | D",384,3,      10.033030
2,double,uniform,PoisFFT,"D | D | D | D",384,4,      10.024059
2,double,uniform,PoisFFT,"D | D | D | D",384,5,      10.023845
2,double,uniform,PoisFFT,"D | D | D | D",384,6,      10.025180
2,double,uniform,PoisFFT,"D | D | D | D",384,7,      10.026973
2,double,uniform,PoisFFT,"D | D | D | D",384,8,      10.046005
2,double,uniform,PoisFFT,"D | D | D | D",384,9,      10.050158
2,double,uniform,PoisFFT,"D | D | D | D",384,10,      10.039196
2,double,uniform,PoisFFT,"D | D | D | D",384,11,      10.048383
2,double,uniform,PoisFFT,"D | D | D | D",384,12,      10.240932
2,double,uniform,PoisFFT,"D | D | D | D",384,13,      10.048371
2,double,uniform,PoisFFT,"D | D | D | D",384,14,      10.037732
2,double,uniform,PoisFFT,"D | D | D | D",384,15,      10.027743
2,double,uniform,PoisFFT,"D | D | D | D",384,16,      10.074314
2,double,uniform,PoisFFT,"D | D | D | D",384,17,      10.027069
2,double,uniform,PoisFFT,"D | D | D | D",384,18,      10.046169
2,double,uniform,PoisFFT,"D | D | D | D",384,19,      10.045599
2,double,uniform,PoisFFT,"D | D | D | D",448,0,      55.720023
2,double,uniform,PoisFFT,"D | D | D | D",448,1,      55.763569
2,double,uniform,PoisFFT,"D | D | D | D",448,2,      55.659245
2,double,uniform,PoisFFT,"D | D | D | D",448,3,      55.846608
2,double,uniform,PoisFFT,"D | D | D | D",448,4,      56.257100
2,double,uniform,PoisFFT,"D | D | D | D",448,5,      56.108328
2,double,uniform,PoisFFT,"D | D | D | D",448,6,      55.661851
2,double,uniform,PoisFFT,"D | D | D | D",448,7,      55.694536
2,double,uniform,PoisFFT,"D | D | D | D",448,8,      55.789592
2,double,uniform,PoisFFT,"D | D | D | D",448,9,      55.670784
2,double,uniform,PoisFFT,"D | D | D | D",448,10,      55.750977
2,double,uniform,PoisFFT,"D | D | D | D",448,11,      55.683401
2,double,uniform,PoisFFT,"D | D | D | D",448,12,      55.695037
2,double,uniform,PoisFFT,"D | D | D | D",448,13,      55.702583
2,double,uniform,PoisFFT,"D | D | D | D",448,14,      56.100849
2,double,uniform,PoisFFT,"D | D | D | D",448,15,      55.684389
2,double,uniform,PoisFFT,"D | D | D | D",448,16,      55.675307
2,double,uniform,PoisFFT,"D | D | D | D",448,17,      55.669642
2,double,uniform,PoisFFT,"D | D | D | D",448,18,      55.677713
2,double,uniform,PoisFFT,"D | D | D | D",448,19,      55.680688
2,double,uniform,PoisFFT,"D | D | D | D",512,0,      22.048398
2,double,uniform,PoisFFT,"D | D | D | D",512,1,      22.019149
2,double,uniform,PoisFFT,"D | D | D | D",512,2,      22.024982
2,double,uniform,PoisFFT,"D | D | D | D",512,3,      22.046349
2,double,uniform,PoisFFT,"D | D | D | D",512,4,      22.041387
2,double,uniform,PoisFFT,"D | D | D | D",512,5,      22.045880
2,double,uniform,PoisFFT,"D | D | D | D",512,6,      22.066236
2,double,uniform,PoisFFT,"D | D | D | D",512,7,      21.978034
2,double,uniform,PoisFFT,"D | D | D | D",512,8,      22.043575
2,double,uniform,PoisFFT,"D | D | D | D",512,9,      22.020226
2,double,uniform,PoisFFT,"D | D | D | D",512,10,      22.039179
2,double,uniform,PoisFFT,"D | D | D | D",512,11,      21.990909
2,double,uniform,PoisFFT,"D | D | D | D",512,12,      22.177959
2,double,uniform,PoisFFT,"D | D | D | D",512,13,      22.037089
2,double,uniform,PoisFFT,"D | D | D | D",512,14,      22.053505
2,double,uniform,PoisFFT,"D | D | D | D",512,15,      22.004043
2,double,uniform,PoisFFT,"D | D | D | D",512,16,      22.024240
2,double,uniform,PoisFFT,"D | D | D | D",512,17,      22.034048
2,double,uniform,PoisFFT,"D | D | D | D",512,18,      22.037758
2,double,uniform,PoisFFT,"D | D | D | D",512,19,      22.035004
