dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,float,uniform,PoisFFT,"N | N | N | N",64,0,       0.172304
2,float,uniform,PoisFFT,"N | N | N | N",64,1,       0.165681
2,float,uniform,PoisFFT,"N | N | N | N",64,2,       0.165234
2,float,uniform,PoisFFT,"N | N | N | N",64,3,       0.168481
2,float,uniform,PoisFFT,"N | N | N | N",64,4,       0.165262
2,float,uniform,PoisFFT,"N | N | N | N",64,5,       0.165423
2,float,uniform,PoisFFT,"N | N | N | N",64,6,       0.165292
2,float,uniform,PoisFFT,"N | N | N | N",64,7,       0.165247
2,float,uniform,PoisFFT,"N | N | N | N",64,8,       0.165408
2,float,uniform,PoisFFT,"N | N | N | N",64,9,       0.168312
2,float,uniform,PoisFFT,"N | N | N | N",64,10,       0.165470
2,float,uniform,PoisFFT,"N | N | N | N",64,11,       0.165136
2,float,uniform,PoisFFT,"N | N | N | N",64,12,       0.165420
2,float,uniform,PoisFFT,"N | N | N | N",64,13,       0.165093
2,float,uniform,PoisFFT,"N | N | N | N",64,14,       0.165331
2,float,uniform,PoisFFT,"N | N | N | N",64,15,       0.192898
2,float,uniform,PoisFFT,"N | N | N | N",64,16,       0.177487
2,float,uniform,PoisFFT,"N | N | N | N",64,17,       0.177501
2,float,uniform,PoisFFT,"N | N | N | N",64,18,       0.177824
2,float,uniform,PoisFFT,"N | N | N | N",64,19,       0.177589
2,float,uniform,PoisFFT,"N | N | N | N",128,0,       4.690538
2,float,uniform,PoisFFT,"N | N | N | N",128,1,       4.872348
2,float,uniform,PoisFFT,"N | N | N | N",128,2,       4.839602
2,float,uniform,PoisFFT,"N | N | N | N",128,3,       4.756578
2,float,uniform,PoisFFT,"N | N | N | N",128,4,       4.723347
2,float,uniform,PoisFFT,"N | N | N | N",128,5,       4.841195
2,float,uniform,PoisFFT,"N | N | N | N",128,6,       4.767496
2,float,uniform,PoisFFT,"N | N | N | N",128,7,       4.797237
2,float,uniform,PoisFFT,"N | N | N | N",128,8,       4.496005
2,float,uniform,PoisFFT,"N | N | N | N",128,9,       4.665321
2,float,uniform,PoisFFT,"N | N | N | N",128,10,       4.704524
2,float,uniform,PoisFFT,"N | N | N | N",128,11,       4.771094
2,float,uniform,PoisFFT,"N | N | N | N",128,12,       4.680579
2,float,uniform,PoisFFT,"N | N | N | N",128,13,       4.828944
2,float,uniform,PoisFFT,"N | N | N | N",128,14,       4.840645
