dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,0,       2.356966
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,10,      73.345468
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,11,      71.698909
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,12,      72.863264
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,13,      72.903960
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,14,      72.300260
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,15,      72.821083
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,16,      73.192402
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,17,      73.112148
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,18,      73.021167
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,19,      72.982993
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,0,     171.456546
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,1,     167.333818
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,2,     163.495575
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,3,     169.279460
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,4,     166.518095
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,5,     172.993872
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,6,     163.382120
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,7,     170.711755
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,8,     167.593942
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,9,     166.596364
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,10,     167.270282
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,11,     178.008778
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,12,     168.464292
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,13,     172.038380
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,14,     165.546787
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,15,     187.783069
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,16,     193.688798
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,17,     187.830498
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,18,     164.588841
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,19,     168.952873
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,0,     233.717427
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,1,     232.187885
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,2,     229.667951
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,3,     228.385668
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,4,     229.351797
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,5,     229.148381
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,6,     229.745480
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,7,     227.735624
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,8,     227.993478
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,9,     227.067026
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,10,     229.545271
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,11,     229.195900
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,12,     229.169909
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,13,     228.862437
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,14,     229.094885
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,15,     227.099737
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,16,     229.791364
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,17,     229.298296
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,18,     228.742799
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,19,     229.334299
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,0,     617.885364
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,1,     623.785165
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,2,     611.461198
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,3,     622.977897
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,4,     611.374112
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,5,     604.435853
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,6,     619.905923
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,7,     621.148449
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,8,     619.114408
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,9,     613.981270
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,10,     620.408720
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,11,     619.357765
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,12,     605.979700
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,13,     615.012731
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,14,     603.887302
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,15,     626.395283
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,16,     620.436191
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,17,     610.804195
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,18,     632.350205
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,19,     620.364528
