dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
1,float,uniform,PoisFFT,"Ns | Ds",64,0,       0.005360
1,float,uniform,PoisFFT,"Ns | Ds",384,33,       0.003740
1,float,uniform,PoisFFT,"Ns | Ds",384,34,       0.002550
1,float,uniform,PoisFFT,"Ns | Ds",384,35,       0.002550
1,float,uniform,PoisFFT,"Ns | Ds",384,36,       0.002570
1,float,uniform,PoisFFT,"Ns | Ds",384,37,       0.002570
1,float,uniform,PoisFFT,"Ns | Ds",384,38,       0.002540
1,float,uniform,PoisFFT,"Ns | Ds",384,39,       0.002530
1,float,uniform,PoisFFT,"Ns | Ds",384,40,       0.002550
1,float,uniform,PoisFFT,"Ns | Ds",384,41,       0.002569
1,float,uniform,PoisFFT,"Ns | Ds",384,42,       0.002580
1,float,uniform,PoisFFT,"Ns | Ds",384,43,       0.002549
1,float,uniform,PoisFFT,"Ns | Ds",384,44,       0.002540
1,float,uniform,PoisFFT,"Ns | Ds",384,45,       0.002560
1,float,uniform,PoisFFT,"Ns | Ds",384,46,       0.002550
1,float,uniform,PoisFFT,"Ns | Ds",384,47,       0.002550
1,float,uniform,PoisFFT,"Ns | Ds",384,48,       0.002550
1,float,uniform,PoisFFT,"Ns | Ds",384,49,       0.002560
1,float,uniform,PoisFFT,"Ns | Ds",384,50,       0.002550
1,float,uniform,PoisFFT,"Ns | Ds",384,51,       0.002540
1,float,uniform,PoisFFT,"Ns | Ds",384,52,       0.002530
1,float,uniform,PoisFFT,"Ns | Ds",384,53,       0.002570
1,float,uniform,PoisFFT,"Ns | Ds",384,54,       0.002540
1,float,uniform,PoisFFT,"Ns | Ds",384,55,       0.002560
1,float,uniform,PoisFFT,"Ns | Ds",384,56,       0.002549
1,float,uniform,PoisFFT,"Ns | Ds",384,57,       0.002550
1,float,uniform,PoisFFT,"Ns | Ds",384,58,       0.002540
1,float,uniform,PoisFFT,"Ns | Ds",384,59,       0.002530
1,float,uniform,PoisFFT,"Ns | Ds",384,60,       0.002530
1,float,uniform,PoisFFT,"Ns | Ds",384,61,       0.002520
1,float,uniform,PoisFFT,"Ns | Ds",384,62,       0.002720
1,float,uniform,PoisFFT,"Ns | Ds",384,63,       0.002560
1,float,uniform,PoisFFT,"Ns | Ds",384,64,       0.002570
1,float,uniform,PoisFFT,"Ns | Ds",384,65,       0.002530
1,float,uniform,PoisFFT,"Ns | Ds",384,66,       0.002550
1,float,uniform,PoisFFT,"Ns | Ds",384,67,       0.002580
1,float,uniform,PoisFFT,"Ns | Ds",384,68,       0.002540
1,float,uniform,PoisFFT,"Ns | Ds",384,69,       0.002531
1,float,uniform,PoisFFT,"Ns | Ds",384,70,       0.002551
1,float,uniform,PoisFFT,"Ns | Ds",384,71,       0.002569
1,float,uniform,PoisFFT,"Ns | Ds",384,72,       0.002590
1,float,uniform,PoisFFT,"Ns | Ds",384,73,       0.002600
1,float,uniform,PoisFFT,"Ns | Ds",384,74,       0.002570
1,float,uniform,PoisFFT,"Ns | Ds",448,0,       0.003740
1,float,uniform,PoisFFT,"Ns | Ds",448,1,       0.003270
1,float,uniform,PoisFFT,"Ns | Ds",448,2,       0.007240
1,float,uniform,PoisFFT,"Ns | Ds",448,3,       0.003170
1,float,uniform,PoisFFT,"Ns | Ds",448,4,       0.003150
1,float,uniform,PoisFFT,"Ns | Ds",448,5,       0.003140
1,float,uniform,PoisFFT,"Ns | Ds",448,6,       0.003150
1,float,uniform,PoisFFT,"Ns | Ds",448,7,       0.003160
1,float,uniform,PoisFFT,"Ns | Ds",448,8,       0.003130
1,float,uniform,PoisFFT,"Ns | Ds",448,9,       0.003120
1,float,uniform,PoisFFT,"Ns | Ds",448,10,       0.003140
1,float,uniform,PoisFFT,"Ns | Ds",448,11,       0.003160
1,float,uniform,PoisFFT,"Ns | Ds",448,12,       0.003140
1,float,uniform,PoisFFT,"Ns | Ds",448,13,       0.003140
1,float,uniform,PoisFFT,"Ns | Ds",448,14,       0.003160
1,float,uniform,PoisFFT,"Ns | Ds",448,15,       0.003170
1,float,uniform,PoisFFT,"Ns | Ds",448,16,       0.003131
1,float,uniform,PoisFFT,"Ns | Ds",448,17,       0.003169
1,float,uniform,PoisFFT,"Ns | Ds",448,18,       0.003169
1,float,uniform,PoisFFT,"Ns | Ds",448,19,       0.003170
1,float,uniform,PoisFFT,"Ns | Ds",448,20,       0.003150
1,float,uniform,PoisFFT,"Ns | Ds",448,21,       0.003150
1,float,uniform,PoisFFT,"Ns | Ds",448,22,       0.003200
1,float,uniform,PoisFFT,"Ns | Ds",448,23,       0.003140
1,float,uniform,PoisFFT,"Ns | Ds",448,24,       0.003120
1,float,uniform,PoisFFT,"Ns | Ds",448,25,       0.003150
1,float,uniform,PoisFFT,"Ns | Ds",448,26,       0.003130
1,float,uniform,PoisFFT,"Ns | Ds",448,27,       0.003150
1,float,uniform,PoisFFT,"Ns | Ds",448,28,       0.003160
1,float,uniform,PoisFFT,"Ns | Ds",448,29,       0.003140
1,float,uniform,PoisFFT,"Ns | Ds",448,30,       0.003150
1,float,uniform,PoisFFT,"Ns | Ds",448,31,       0.003140
1,float,uniform,PoisFFT,"Ns | Ds",448,32,       0.003150
1,float,uniform,PoisFFT,"Ns | Ds",448,33,       0.003150
1,float,uniform,PoisFFT,"Ns | Ds",448,34,       0.003140
1,float,uniform,PoisFFT,"Ns | Ds",448,35,       0.003130
1,float,uniform,PoisFFT,"Ns | Ds",448,36,       0.003130
1,float,uniform,PoisFFT,"Ns | Ds",448,37,       0.003150
1,float,uniform,PoisFFT,"Ns | Ds",448,38,       0.003180
1,float,uniform,PoisFFT,"Ns | Ds",448,39,       0.003129
1,float,uniform,PoisFFT,"Ns | Ds",448,40,       0.003140
1,float,uniform,PoisFFT,"Ns | Ds",448,41,       0.003140
1,float,uniform,PoisFFT,"Ns | Ds",448,42,       0.003170
1,float,uniform,PoisFFT,"Ns | Ds",448,43,       0.003150
1,float,uniform,PoisFFT,"Ns | Ds",448,44,       0.003170
1,float,uniform,PoisFFT,"Ns | Ds",448,45,       0.003170
1,float,uniform,PoisFFT,"Ns | Ds",448,46,       0.003140
1,float,uniform,PoisFFT,"Ns | Ds",448,47,       0.003140
1,float,uniform,PoisFFT,"Ns | Ds",448,48,       0.003130
1,float,uniform,PoisFFT,"Ns | Ds",448,49,       0.003120
1,float,uniform,PoisFFT,"Ns | Ds",448,50,       0.003150
1,float,uniform,PoisFFT,"Ns | Ds",448,51,       0.003100
1,float,uniform,PoisFFT,"Ns | Ds",448,52,       0.003169
1,float,uniform,PoisFFT,"Ns | Ds",448,53,       0.003130
1,float,uniform,PoisFFT,"Ns | Ds",448,54,       0.003140
1,float,uniform,PoisFFT,"Ns | Ds",448,55,       0.003140
1,float,uniform,PoisFFT,"Ns | Ds",448,56,       0.003150
1,float,uniform,PoisFFT,"Ns | Ds",448,57,       0.003140
1,float,uniform,PoisFFT,"Ns | Ds",448,58,       0.003140
1,float,uniform,PoisFFT,"Ns | Ds",448,59,       0.003140
1,float,uniform,PoisFFT,"Ns | Ds",448,60,       0.003830
1,float,uniform,PoisFFT,"Ns | Ds",448,61,       0.003170
1,float,uniform,PoisFFT,"Ns | Ds",448,62,       0.003160
1,float,uniform,PoisFFT,"Ns | Ds",448,63,       0.003140
1,float,uniform,PoisFFT,"Ns | Ds",448,64,       0.003150
1,float,uniform,PoisFFT,"Ns | Ds",448,65,       0.003139
1,float,uniform,PoisFFT,"Ns | Ds",448,66,       0.003151
1,float,uniform,PoisFFT,"Ns | Ds",448,67,       0.003151
1,float,uniform,PoisFFT,"Ns | Ds",448,68,       0.003130
1,float,uniform,PoisFFT,"Ns | Ds",448,69,       0.003140
1,float,uniform,PoisFFT,"Ns | Ds",448,70,       0.003150
1,float,uniform,PoisFFT,"Ns | Ds",448,71,       0.003130
1,float,uniform,PoisFFT,"Ns | Ds",448,72,       0.003140
1,float,uniform,PoisFFT,"Ns | Ds",448,73,       0.003150
1,float,uniform,PoisFFT,"Ns | Ds",448,74,       0.003150
1,float,uniform,PoisFFT,"Ns | Ds",512,0,       0.003590
1,float,uniform,PoisFFT,"Ns | Ds",512,1,       0.003360
1,float,uniform,PoisFFT,"Ns | Ds",512,2,       0.003270
1,float,uniform,PoisFFT,"Ns | Ds",512,3,       0.003270
1,float,uniform,PoisFFT,"Ns | Ds",512,4,       0.003290
1,float,uniform,PoisFFT,"Ns | Ds",512,5,       0.003300
1,float,uniform,PoisFFT,"Ns | Ds",512,6,       0.003290
1,float,uniform,PoisFFT,"Ns | Ds",512,7,       0.003220
1,float,uniform,PoisFFT,"Ns | Ds",512,8,       0.003291
1,float,uniform,PoisFFT,"Ns | Ds",512,9,       0.003240
1,float,uniform,PoisFFT,"Ns | Ds",512,10,       0.003260
1,float,uniform,PoisFFT,"Ns | Ds",512,11,       0.003250
1,float,uniform,PoisFFT,"Ns | Ds",512,12,       0.003270
1,float,uniform,PoisFFT,"Ns | Ds",512,13,       0.003240
1,float,uniform,PoisFFT,"Ns | Ds",512,14,       0.003280
1,float,uniform,PoisFFT,"Ns | Ds",512,15,       0.003260
1,float,uniform,PoisFFT,"Ns | Ds",512,16,       0.003290
1,float,uniform,PoisFFT,"Ns | Ds",512,17,       0.003290
1,float,uniform,PoisFFT,"Ns | Ds",512,18,       0.003229
1,float,uniform,PoisFFT,"Ns | Ds",512,19,       0.003269
1,float,uniform,PoisFFT,"Ns | Ds",512,20,       0.003279
1,float,uniform,PoisFFT,"Ns | Ds",512,21,       0.003290
1,float,uniform,PoisFFT,"Ns | Ds",512,22,       0.003290
1,float,uniform,PoisFFT,"Ns | Ds",512,23,       0.003280
1,float,uniform,PoisFFT,"Ns | Ds",512,24,       0.003240
1,float,uniform,PoisFFT,"Ns | Ds",512,25,       0.003230
1,float,uniform,PoisFFT,"Ns | Ds",512,26,       0.003260
1,float,uniform,PoisFFT,"Ns | Ds",512,27,       0.003300
1,float,uniform,PoisFFT,"Ns | Ds",512,28,       0.003260
1,float,uniform,PoisFFT,"Ns | Ds",512,29,       0.003271
1,float,uniform,PoisFFT,"Ns | Ds",512,30,       0.003249
1,float,uniform,PoisFFT,"Ns | Ds",512,31,       0.003290
1,float,uniform,PoisFFT,"Ns | Ds",512,32,       0.003290
1,float,uniform,PoisFFT,"Ns | Ds",512,33,       0.003270
1,float,uniform,PoisFFT,"Ns | Ds",512,34,       0.003280
1,float,uniform,PoisFFT,"Ns | Ds",512,35,       0.003280
1,float,uniform,PoisFFT,"Ns | Ds",512,36,       0.003270
1,float,uniform,PoisFFT,"Ns | Ds",512,37,       0.003280
1,float,uniform,PoisFFT,"Ns | Ds",512,38,       0.003320
1,float,uniform,PoisFFT,"Ns | Ds",512,39,       0.003260
1,float,uniform,PoisFFT,"Ns | Ds",512,40,       0.003260
1,float,uniform,PoisFFT,"Ns | Ds",512,41,       0.003249
1,float,uniform,PoisFFT,"Ns | Ds",512,42,       0.003270
1,float,uniform,PoisFFT,"Ns | Ds",512,43,       0.003260
1,float,uniform,PoisFFT,"Ns | Ds",512,44,       0.003250
1,float,uniform,PoisFFT,"Ns | Ds",512,45,       0.003240
1,float,uniform,PoisFFT,"Ns | Ds",512,46,       0.003260
1,float,uniform,PoisFFT,"Ns | Ds",512,47,       0.003270
1,float,uniform,PoisFFT,"Ns | Ds",512,48,       0.003240
1,float,uniform,PoisFFT,"Ns | Ds",512,49,       0.003260
1,float,uniform,PoisFFT,"Ns | Ds",512,50,       0.003270
1,float,uniform,PoisFFT,"Ns | Ds",512,51,       0.003249
1,float,uniform,PoisFFT,"Ns | Ds",512,52,       0.003290
1,float,uniform,PoisFFT,"Ns | Ds",512,53,       0.003280
1,float,uniform,PoisFFT,"Ns | Ds",512,54,       0.003250
1,float,uniform,PoisFFT,"Ns | Ds",512,55,       0.003280
1,float,uniform,PoisFFT,"Ns | Ds",512,56,       0.003240
1,float,uniform,PoisFFT,"Ns | Ds",512,57,       0.003240
1,float,uniform,PoisFFT,"Ns | Ds",512,58,       0.003450
1,float,uniform,PoisFFT,"Ns | Ds",512,59,       0.003230
1,float,uniform,PoisFFT,"Ns | Ds",512,60,       0.003260
1,float,uniform,PoisFFT,"Ns | Ds",512,61,       0.003240
1,float,uniform,PoisFFT,"Ns | Ds",512,62,       0.003290
1,float,uniform,PoisFFT,"Ns | Ds",512,63,       0.003280
1,float,uniform,PoisFFT,"Ns | Ds",512,64,       0.003260
1,float,uniform,PoisFFT,"Ns | Ds",512,65,       0.003291
1,float,uniform,PoisFFT,"Ns | Ds",512,66,       0.003269
1,float,uniform,PoisFFT,"Ns | Ds",512,67,       0.003230
1,float,uniform,PoisFFT,"Ns | Ds",512,68,       0.003260
1,float,uniform,PoisFFT,"Ns | Ds",512,69,       0.003250
1,float,uniform,PoisFFT,"Ns | Ds",512,70,       0.003270
1,float,uniform,PoisFFT,"Ns | Ds",512,71,       0.003260
1,float,uniform,PoisFFT,"Ns | Ds",512,72,       0.003700
1,float,uniform,PoisFFT,"Ns | Ds",512,73,       0.003270
1,float,uniform,PoisFFT,"Ns | Ds",512,74,       0.003310
