dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,double,uniform,PoisFFT,"P | P | P | P",64,0,       0.035010
2,double,uniform,PoisFFT,"P | P | P | P",64,59,       0.030080
2,double,uniform,PoisFFT,"P | P | P | P",64,60,       0.029900
2,double,uniform,PoisFFT,"P | P | P | P",64,61,       0.030099
2,double,uniform,PoisFFT,"P | P | P | P",64,62,       0.030069
2,double,uniform,PoisFFT,"P | P | P | P",64,63,       0.029990
2,double,uniform,PoisFFT,"P | P | P | P",64,64,       0.032580
2,double,uniform,PoisFFT,"P | P | P | P",64,65,       0.030550
2,double,uniform,PoisFFT,"P | P | P | P",64,66,       0.030469
2,double,uniform,PoisFFT,"P | P | P | P",64,67,       0.029959
2,double,uniform,PoisFFT,"P | P | P | P",64,68,       0.030270
2,double,uniform,PoisFFT,"P | P | P | P",64,69,       0.030300
2,double,uniform,PoisFFT,"P | P | P | P",64,70,       0.056899
2,double,uniform,PoisFFT,"P | P | P | P",64,71,       0.030270
2,double,uniform,PoisFFT,"P | P | P | P",64,72,       0.030169
2,double,uniform,PoisFFT,"P | P | P | P",64,73,       0.030460
2,double,uniform,PoisFFT,"P | P | P | P",64,74,       0.031060
2,double,uniform,PoisFFT,"P | P | P | P",128,0,       0.142119
2,double,uniform,PoisFFT,"P | P | P | P",128,1,       0.140018
2,double,uniform,PoisFFT,"P | P | P | P",128,2,       0.137939
2,double,uniform,PoisFFT,"P | P | P | P",128,3,       0.138139
2,double,uniform,PoisFFT,"P | P | P | P",128,4,       0.140999
2,double,uniform,PoisFFT,"P | P | P | P",128,5,       0.137839
2,double,uniform,PoisFFT,"P | P | P | P",128,6,       0.137849
2,double,uniform,PoisFFT,"P | P | P | P",128,7,       0.137499
2,double,uniform,PoisFFT,"P | P | P | P",128,8,       0.138218
2,double,uniform,PoisFFT,"P | P | P | P",128,9,       0.137188
2,double,uniform,PoisFFT,"P | P | P | P",128,10,       0.137478
2,double,uniform,PoisFFT,"P | P | P | P",128,11,       0.142288
2,double,uniform,PoisFFT,"P | P | P | P",128,12,       0.137899
2,double,uniform,PoisFFT,"P | P | P | P",128,13,       0.137369
2,double,uniform,PoisFFT,"P | P | P | P",128,14,       0.143288
2,double,uniform,PoisFFT,"P | P | P | P",128,15,       0.137908
2,double,uniform,PoisFFT,"P | P | P | P",128,16,       0.137518
2,double,uniform,PoisFFT,"P | P | P | P",128,17,       0.137708
2,double,uniform,PoisFFT,"P | P | P | P",128,18,       0.139269
2,double,uniform,PoisFFT,"P | P | P | P",128,19,       0.136999
2,double,uniform,PoisFFT,"P | P | P | P",128,20,       0.138319
2,double,uniform,PoisFFT,"P | P | P | P",128,21,       0.143439
2,double,uniform,PoisFFT,"P | P | P | P",128,22,       0.137329
2,double,uniform,PoisFFT,"P | P | P | P",128,23,       0.138579
2,double,uniform,PoisFFT,"P | P | P | P",128,24,       0.137298
2,double,uniform,PoisFFT,"P | P | P | P",128,25,       0.138008
2,double,uniform,PoisFFT,"P | P | P | P",128,26,       0.138339
2,double,uniform,PoisFFT,"P | P | P | P",128,27,       0.137629
2,double,uniform,PoisFFT,"P | P | P | P",128,28,       0.138499
2,double,uniform,PoisFFT,"P | P | P | P",128,29,       0.137939
2,double,uniform,PoisFFT,"P | P | P | P",128,30,       0.137538
2,double,uniform,PoisFFT,"P | P | P | P",128,31,       0.143588
2,double,uniform,PoisFFT,"P | P | P | P",128,32,       0.138508
2,double,uniform,PoisFFT,"P | P | P | P",128,33,       0.138578
2,double,uniform,PoisFFT,"P | P | P | P",128,34,       0.138359
2,double,uniform,PoisFFT,"P | P | P | P",128,35,       0.138669
2,double,uniform,PoisFFT,"P | P | P | P",128,36,       0.137659
2,double,uniform,PoisFFT,"P | P | P | P",128,37,       0.137779
2,double,uniform,PoisFFT,"P | P | P | P",128,38,       0.142028
2,double,uniform,PoisFFT,"P | P | P | P",128,39,       0.137918
2,double,uniform,PoisFFT,"P | P | P | P",128,40,       0.137649
2,double,uniform,PoisFFT,"P | P | P | P",128,41,       0.142978
2,double,uniform,PoisFFT,"P | P | P | P",128,42,       0.138079
2,double,uniform,PoisFFT,"P | P | P | P",128,43,       0.137689
2,double,uniform,PoisFFT,"P | P | P | P",128,44,       0.137858
2,double,uniform,PoisFFT,"P | P | P | P",128,45,       0.137688
2,double,uniform,PoisFFT,"P | P | P | P",128,46,       0.137208
2,double,uniform,PoisFFT,"P | P | P | P",128,47,       0.136999
2,double,uniform,PoisFFT,"P | P | P | P",128,48,       0.141939
2,double,uniform,PoisFFT,"P | P | P | P",128,49,       0.138479
2,double,uniform,PoisFFT,"P | P | P | P",128,50,       0.138779
2,double,uniform,PoisFFT,"P | P | P | P",128,51,       0.137609
2,double,uniform,PoisFFT,"P | P | P | P",128,52,       0.138288
2,double,uniform,PoisFFT,"P | P | P | P",128,53,       0.137518
2,double,uniform,PoisFFT,"P | P | P | P",128,54,       0.139558
2,double,uniform,PoisFFT,"P | P | P | P",128,55,       0.137128
2,double,uniform,PoisFFT,"P | P | P | P",128,56,       0.138028
2,double,uniform,PoisFFT,"P | P | P | P",128,57,       0.137918
2,double,uniform,PoisFFT,"P | P | P | P",128,58,       0.141799
2,double,uniform,PoisFFT,"P | P | P | P",128,59,       0.137509
2,double,uniform,PoisFFT,"P | P | P | P",128,60,       0.137689
2,double,uniform,PoisFFT,"P | P | P | P",128,61,       0.141959
2,double,uniform,PoisFFT,"P | P | P | P",128,62,       0.138808
2,double,uniform,PoisFFT,"P | P | P | P",128,63,       0.138078
2,double,uniform,PoisFFT,"P | P | P | P",128,64,       0.137558
2,double,uniform,PoisFFT,"P | P | P | P",128,65,       0.137948
2,double,uniform,PoisFFT,"P | P | P | P",128,66,       0.138159
2,double,uniform,PoisFFT,"P | P | P | P",128,67,       0.137419
2,double,uniform,PoisFFT,"P | P | P | P",128,68,       0.143709
2,double,uniform,PoisFFT,"P | P | P | P",128,69,       0.137969
2,double,uniform,PoisFFT,"P | P | P | P",128,70,       0.138048
2,double,uniform,PoisFFT,"P | P | P | P",128,71,       0.138358
2,double,uniform,PoisFFT,"P | P | P | P",128,72,       0.137798
2,double,uniform,PoisFFT,"P | P | P | P",128,73,       0.137388
2,double,uniform,PoisFFT,"P | P | P | P",128,74,       0.138179
2,double,uniform,PoisFFT,"P | P | P | P",192,0,       0.340127
2,double,uniform,PoisFFT,"P | P | P | P",192,1,       0.344446
2,double,uniform,PoisFFT,"P | P | P | P",192,2,       0.339126
2,double,uniform,PoisFFT,"P | P | P | P",192,3,       0.338316
2,double,uniform,PoisFFT,"P | P | P | P",192,4,       0.343467
2,double,uniform,PoisFFT,"P | P | P | P",192,5,       0.339657
2,double,uniform,PoisFFT,"P | P | P | P",192,6,       0.337436
2,double,uniform,PoisFFT,"P | P | P | P",192,7,       0.337746
2,double,uniform,PoisFFT,"P | P | P | P",192,8,       0.341666
2,double,uniform,PoisFFT,"P | P | P | P",192,9,       0.338756
2,double,uniform,PoisFFT,"P | P | P | P",192,10,       0.335647
2,double,uniform,PoisFFT,"P | P | P | P",192,11,       0.341307
2,double,uniform,PoisFFT,"P | P | P | P",192,12,       0.336916
2,double,uniform,PoisFFT,"P | P | P | P",192,13,       0.335006
2,double,uniform,PoisFFT,"P | P | P | P",192,14,       0.344326
2,double,uniform,PoisFFT,"P | P | P | P",192,15,       0.335016
2,double,uniform,PoisFFT,"P | P | P | P",192,16,       0.338577
2,double,uniform,PoisFFT,"P | P | P | P",192,17,       0.343806
2,double,uniform,PoisFFT,"P | P | P | P",192,18,       0.337326
2,double,uniform,PoisFFT,"P | P | P | P",192,19,       0.338467
2,double,uniform,PoisFFT,"P | P | P | P",192,20,       0.342546
2,double,uniform,PoisFFT,"P | P | P | P",192,21,       0.338327
2,double,uniform,PoisFFT,"P | P | P | P",192,22,       0.338326
2,double,uniform,PoisFFT,"P | P | P | P",192,23,       0.343406
2,double,uniform,PoisFFT,"P | P | P | P",192,24,       0.337127
2,double,uniform,PoisFFT,"P | P | P | P",192,25,       0.337747
2,double,uniform,PoisFFT,"P | P | P | P",192,26,       0.341896
2,double,uniform,PoisFFT,"P | P | P | P",192,27,       0.337116
2,double,uniform,PoisFFT,"P | P | P | P",192,28,       0.337236
2,double,uniform,PoisFFT,"P | P | P | P",192,29,       0.343247
2,double,uniform,PoisFFT,"P | P | P | P",192,30,       0.337917
2,double,uniform,PoisFFT,"P | P | P | P",192,31,       0.338497
2,double,uniform,PoisFFT,"P | P | P | P",192,32,       0.337646
2,double,uniform,PoisFFT,"P | P | P | P",192,33,       0.342136
2,double,uniform,PoisFFT,"P | P | P | P",192,34,       0.337946
2,double,uniform,PoisFFT,"P | P | P | P",192,35,       0.337407
2,double,uniform,PoisFFT,"P | P | P | P",192,36,       0.341597
2,double,uniform,PoisFFT,"P | P | P | P",192,37,       0.338246
2,double,uniform,PoisFFT,"P | P | P | P",192,38,       0.337506
2,double,uniform,PoisFFT,"P | P | P | P",192,39,       0.342317
2,double,uniform,PoisFFT,"P | P | P | P",192,40,       0.339497
2,double,uniform,PoisFFT,"P | P | P | P",192,41,       0.338377
2,double,uniform,PoisFFT,"P | P | P | P",192,42,       0.343016
2,double,uniform,PoisFFT,"P | P | P | P",192,43,       0.338156
2,double,uniform,PoisFFT,"P | P | P | P",192,44,       0.337626
2,double,uniform,PoisFFT,"P | P | P | P",192,45,       0.343397
2,double,uniform,PoisFFT,"P | P | P | P",192,46,       0.334387
2,double,uniform,PoisFFT,"P | P | P | P",192,47,       0.335686
2,double,uniform,PoisFFT,"P | P | P | P",192,48,       0.343046
2,double,uniform,PoisFFT,"P | P | P | P",192,49,       0.337086
2,double,uniform,PoisFFT,"P | P | P | P",192,50,       0.337776
2,double,uniform,PoisFFT,"P | P | P | P",192,51,       0.337447
2,double,uniform,PoisFFT,"P | P | P | P",192,52,       0.344117
2,double,uniform,PoisFFT,"P | P | P | P",192,53,       0.338416
2,double,uniform,PoisFFT,"P | P | P | P",192,54,       0.337856
2,double,uniform,PoisFFT,"P | P | P | P",192,55,       0.342627
2,double,uniform,PoisFFT,"P | P | P | P",192,56,       0.338177
2,double,uniform,PoisFFT,"P | P | P | P",192,57,       0.337897
2,double,uniform,PoisFFT,"P | P | P | P",192,58,       0.345506
2,double,uniform,PoisFFT,"P | P | P | P",192,59,       0.336856
2,double,uniform,PoisFFT,"P | P | P | P",192,60,       0.338476
2,double,uniform,PoisFFT,"P | P | P | P",192,61,       0.344097
2,double,uniform,PoisFFT,"P | P | P | P",192,62,       0.335217
2,double,uniform,PoisFFT,"P | P | P | P",192,63,       0.338576
2,double,uniform,PoisFFT,"P | P | P | P",192,64,       0.344216
2,double,uniform,PoisFFT,"P | P | P | P",192,65,       0.337946
2,double,uniform,PoisFFT,"P | P | P | P",192,66,       0.337617
2,double,uniform,PoisFFT,"P | P | P | P",192,67,       0.340316
2,double,uniform,PoisFFT,"P | P | P | P",192,68,       0.339016
2,double,uniform,PoisFFT,"P | P | P | P",192,69,       0.335986
2,double,uniform,PoisFFT,"P | P | P | P",192,70,       0.341197
2,double,uniform,PoisFFT,"P | P | P | P",192,71,       0.338897
2,double,uniform,PoisFFT,"P | P | P | P",192,72,       0.335847
2,double,uniform,PoisFFT,"P | P | P | P",192,73,       0.341756
2,double,uniform,PoisFFT,"P | P | P | P",192,74,       0.342336
2,double,uniform,PoisFFT,"P | P | P | P",256,0,       0.659253
2,double,uniform,PoisFFT,"P | P | P | P",256,1,       0.652963
2,double,uniform,PoisFFT,"P | P | P | P",256,2,       0.650593
2,double,uniform,PoisFFT,"P | P | P | P",256,3,       0.650694
2,double,uniform,PoisFFT,"P | P | P | P",256,4,       0.652753
2,double,uniform,PoisFFT,"P | P | P | P",256,5,       0.652943
2,double,uniform,PoisFFT,"P | P | P | P",256,6,       0.648303
2,double,uniform,PoisFFT,"P | P | P | P",256,7,       0.644543
2,double,uniform,PoisFFT,"P | P | P | P",256,8,       0.654773
2,double,uniform,PoisFFT,"P | P | P | P",256,9,       0.654764
2,double,uniform,PoisFFT,"P | P | P | P",256,10,       0.651544
2,double,uniform,PoisFFT,"P | P | P | P",256,11,       0.647793
2,double,uniform,PoisFFT,"P | P | P | P",256,12,       0.652183
2,double,uniform,PoisFFT,"P | P | P | P",256,13,       0.656463
2,double,uniform,PoisFFT,"P | P | P | P",256,14,       0.647123
2,double,uniform,PoisFFT,"P | P | P | P",256,15,       0.644623
2,double,uniform,PoisFFT,"P | P | P | P",256,16,       0.650033
2,double,uniform,PoisFFT,"P | P | P | P",256,17,       0.650274
2,double,uniform,PoisFFT,"P | P | P | P",256,18,       0.648883
2,double,uniform,PoisFFT,"P | P | P | P",256,19,       0.650493
2,double,uniform,PoisFFT,"P | P | P | P",256,20,       0.652884
2,double,uniform,PoisFFT,"P | P | P | P",256,21,       0.652023
2,double,uniform,PoisFFT,"P | P | P | P",256,22,       0.648213
2,double,uniform,PoisFFT,"P | P | P | P",256,23,       0.652093
2,double,uniform,PoisFFT,"P | P | P | P",256,24,       0.651583
2,double,uniform,PoisFFT,"P | P | P | P",256,25,       0.653343
2,double,uniform,PoisFFT,"P | P | P | P",256,26,       0.646563
2,double,uniform,PoisFFT,"P | P | P | P",256,27,       0.653683
2,double,uniform,PoisFFT,"P | P | P | P",256,28,       0.651503
2,double,uniform,PoisFFT,"P | P | P | P",256,29,       0.653013
2,double,uniform,PoisFFT,"P | P | P | P",256,30,       0.646624
2,double,uniform,PoisFFT,"P | P | P | P",256,31,       0.651613
2,double,uniform,PoisFFT,"P | P | P | P",256,32,       0.653303
2,double,uniform,PoisFFT,"P | P | P | P",256,33,       0.654562
2,double,uniform,PoisFFT,"P | P | P | P",256,34,       0.647133
2,double,uniform,PoisFFT,"P | P | P | P",256,35,       0.653633
2,double,uniform,PoisFFT,"P | P | P | P",256,36,       0.652893
2,double,uniform,PoisFFT,"P | P | P | P",256,37,       0.648413
2,double,uniform,PoisFFT,"P | P | P | P",256,38,       0.645373
2,double,uniform,PoisFFT,"P | P | P | P",256,39,       0.650913
2,double,uniform,PoisFFT,"P | P | P | P",256,40,       0.650993
2,double,uniform,PoisFFT,"P | P | P | P",256,41,       0.645973
2,double,uniform,PoisFFT,"P | P | P | P",256,42,       0.651614
2,double,uniform,PoisFFT,"P | P | P | P",256,43,       0.651033
2,double,uniform,PoisFFT,"P | P | P | P",256,44,       0.654273
2,double,uniform,PoisFFT,"P | P | P | P",256,45,       0.646083
2,double,uniform,PoisFFT,"P | P | P | P",256,46,       0.657103
2,double,uniform,PoisFFT,"P | P | P | P",256,47,       0.650843
2,double,uniform,PoisFFT,"P | P | P | P",256,48,       0.651383
2,double,uniform,PoisFFT,"P | P | P | P",256,49,       0.648983
2,double,uniform,PoisFFT,"P | P | P | P",256,50,       0.651523
2,double,uniform,PoisFFT,"P | P | P | P",256,51,       0.652784
2,double,uniform,PoisFFT,"P | P | P | P",256,52,       0.653143
2,double,uniform,PoisFFT,"P | P | P | P",256,53,       0.645303
2,double,uniform,PoisFFT,"P | P | P | P",256,54,       0.651894
2,double,uniform,PoisFFT,"P | P | P | P",256,55,       0.652803
2,double,uniform,PoisFFT,"P | P | P | P",256,56,       0.649703
2,double,uniform,PoisFFT,"P | P | P | P",256,57,       0.653023
2,double,uniform,PoisFFT,"P | P | P | P",256,58,       0.650773
2,double,uniform,PoisFFT,"P | P | P | P",256,59,       0.654643
2,double,uniform,PoisFFT,"P | P | P | P",256,60,       0.647093
2,double,uniform,PoisFFT,"P | P | P | P",256,61,       0.645833
2,double,uniform,PoisFFT,"P | P | P | P",256,62,       0.651723
2,double,uniform,PoisFFT,"P | P | P | P",256,63,       0.655343
2,double,uniform,PoisFFT,"P | P | P | P",256,64,       0.647383
2,double,uniform,PoisFFT,"P | P | P | P",256,65,       0.648963
2,double,uniform,PoisFFT,"P | P | P | P",256,66,       0.652183
2,double,uniform,PoisFFT,"P | P | P | P",256,67,       0.653033
2,double,uniform,PoisFFT,"P | P | P | P",256,68,       0.644554
2,double,uniform,PoisFFT,"P | P | P | P",256,69,       0.645823
2,double,uniform,PoisFFT,"P | P | P | P",256,70,       0.649023
2,double,uniform,PoisFFT,"P | P | P | P",256,71,       0.651944
2,double,uniform,PoisFFT,"P | P | P | P",256,72,       0.648743
2,double,uniform,PoisFFT,"P | P | P | P",256,73,       0.646353
2,double,uniform,PoisFFT,"P | P | P | P",256,74,       0.650803
2,double,uniform,PoisFFT,"P | P | P | P",320,0,       1.038389
2,double,uniform,PoisFFT,"P | P | P | P",320,1,       1.033059
2,double,uniform,PoisFFT,"P | P | P | P",320,2,       1.034099
2,double,uniform,PoisFFT,"P | P | P | P",320,3,       1.032950
2,double,uniform,PoisFFT,"P | P | P | P",320,4,       1.028289
2,double,uniform,PoisFFT,"P | P | P | P",320,5,       1.030998
2,double,uniform,PoisFFT,"P | P | P | P",320,6,       1.027809
2,double,uniform,PoisFFT,"P | P | P | P",320,7,       1.029069
2,double,uniform,PoisFFT,"P | P | P | P",320,8,       1.029489
2,double,uniform,PoisFFT,"P | P | P | P",320,9,       1.028189
2,double,uniform,PoisFFT,"P | P | P | P",320,10,       1.031429
2,double,uniform,PoisFFT,"P | P | P | P",320,11,       1.032160
2,double,uniform,PoisFFT,"P | P | P | P",320,12,       1.027879
2,double,uniform,PoisFFT,"P | P | P | P",320,13,       1.025819
2,double,uniform,PoisFFT,"P | P | P | P",320,14,       1.024509
2,double,uniform,PoisFFT,"P | P | P | P",320,15,       1.029060
2,double,uniform,PoisFFT,"P | P | P | P",320,16,       1.024690
2,double,uniform,PoisFFT,"P | P | P | P",320,17,       1.028310
2,double,uniform,PoisFFT,"P | P | P | P",320,18,       1.033200
2,double,uniform,PoisFFT,"P | P | P | P",320,19,       1.032069
2,double,uniform,PoisFFT,"P | P | P | P",320,20,       1.028380
2,double,uniform,PoisFFT,"P | P | P | P",320,21,       1.031700
2,double,uniform,PoisFFT,"P | P | P | P",320,22,       1.026438
2,double,uniform,PoisFFT,"P | P | P | P",320,23,       1.025410
2,double,uniform,PoisFFT,"P | P | P | P",320,24,       1.030659
2,double,uniform,PoisFFT,"P | P | P | P",320,25,       1.025049
2,double,uniform,PoisFFT,"P | P | P | P",320,26,       1.025919
2,double,uniform,PoisFFT,"P | P | P | P",320,27,       1.024639
2,double,uniform,PoisFFT,"P | P | P | P",320,28,       1.024489
2,double,uniform,PoisFFT,"P | P | P | P",320,29,       1.027649
2,double,uniform,PoisFFT,"P | P | P | P",320,30,       1.027259
2,double,uniform,PoisFFT,"P | P | P | P",320,31,       1.023779
2,double,uniform,PoisFFT,"P | P | P | P",320,32,       1.029029
2,double,uniform,PoisFFT,"P | P | P | P",320,33,       1.026379
2,double,uniform,PoisFFT,"P | P | P | P",320,34,       1.029479
2,double,uniform,PoisFFT,"P | P | P | P",320,35,       1.028689
2,double,uniform,PoisFFT,"P | P | P | P",320,36,       1.029329
2,double,uniform,PoisFFT,"P | P | P | P",320,37,       1.027489
2,double,uniform,PoisFFT,"P | P | P | P",320,38,       1.030169
2,double,uniform,PoisFFT,"P | P | P | P",320,39,       1.026889
2,double,uniform,PoisFFT,"P | P | P | P",320,40,       1.030909
2,double,uniform,PoisFFT,"P | P | P | P",320,41,       1.031009
2,double,uniform,PoisFFT,"P | P | P | P",320,42,       1.026959
2,double,uniform,PoisFFT,"P | P | P | P",320,43,       1.024879
2,double,uniform,PoisFFT,"P | P | P | P",320,44,       1.036459
2,double,uniform,PoisFFT,"P | P | P | P",320,45,       1.030549
2,double,uniform,PoisFFT,"P | P | P | P",320,46,       1.028369
2,double,uniform,PoisFFT,"P | P | P | P",320,47,       1.024720
2,double,uniform,PoisFFT,"P | P | P | P",320,48,       1.024580
2,double,uniform,PoisFFT,"P | P | P | P",320,49,       1.026440
2,double,uniform,PoisFFT,"P | P | P | P",320,50,       1.032159
2,double,uniform,PoisFFT,"P | P | P | P",320,51,       1.026699
2,double,uniform,PoisFFT,"P | P | P | P",320,52,       1.024619
2,double,uniform,PoisFFT,"P | P | P | P",320,53,       1.027829
2,double,uniform,PoisFFT,"P | P | P | P",320,54,       1.029849
2,double,uniform,PoisFFT,"P | P | P | P",320,55,       1.028289
2,double,uniform,PoisFFT,"P | P | P | P",320,56,       1.024140
2,double,uniform,PoisFFT,"P | P | P | P",320,57,       1.027809
2,double,uniform,PoisFFT,"P | P | P | P",320,58,       1.019740
2,double,uniform,PoisFFT,"P | P | P | P",320,59,       1.026909
2,double,uniform,PoisFFT,"P | P | P | P",320,60,       1.025550
2,double,uniform,PoisFFT,"P | P | P | P",320,61,       1.028310
2,double,uniform,PoisFFT,"P | P | P | P",320,62,       1.022649
2,double,uniform,PoisFFT,"P | P | P | P",320,63,       1.026329
2,double,uniform,PoisFFT,"P | P | P | P",320,64,       1.021839
2,double,uniform,PoisFFT,"P | P | P | P",320,65,       1.024940
2,double,uniform,PoisFFT,"P | P | P | P",320,66,       1.027819
2,double,uniform,PoisFFT,"P | P | P | P",320,67,       1.019839
2,double,uniform,PoisFFT,"P | P | P | P",320,68,       1.025299
2,double,uniform,PoisFFT,"P | P | P | P",320,69,       1.028049
2,double,uniform,PoisFFT,"P | P | P | P",320,70,       1.024869
2,double,uniform,PoisFFT,"P | P | P | P",320,71,       1.028749
2,double,uniform,PoisFFT,"P | P | P | P",320,72,       1.029629
2,double,uniform,PoisFFT,"P | P | P | P",320,73,       1.024909
2,double,uniform,PoisFFT,"P | P | P | P",320,74,       1.027799
2,double,uniform,PoisFFT,"P | P | P | P",384,0,       1.529213
2,double,uniform,PoisFFT,"P | P | P | P",384,1,       1.520364
2,double,uniform,PoisFFT,"P | P | P | P",384,2,       1.524404
2,double,uniform,PoisFFT,"P | P | P | P",384,3,       1.519763
2,double,uniform,PoisFFT,"P | P | P | P",384,4,       1.522264
2,double,uniform,PoisFFT,"P | P | P | P",384,5,       1.519324
2,double,uniform,PoisFFT,"P | P | P | P",384,6,       1.526704
2,double,uniform,PoisFFT,"P | P | P | P",384,7,       1.526273
2,double,uniform,PoisFFT,"P | P | P | P",384,8,       1.520874
2,double,uniform,PoisFFT,"P | P | P | P",384,9,       1.521364
2,double,uniform,PoisFFT,"P | P | P | P",384,10,       1.522823
2,double,uniform,PoisFFT,"P | P | P | P",384,11,       1.526354
2,double,uniform,PoisFFT,"P | P | P | P",384,12,       1.517524
2,double,uniform,PoisFFT,"P | P | P | P",384,13,       1.528354
2,double,uniform,PoisFFT,"P | P | P | P",384,14,       1.517974
2,double,uniform,PoisFFT,"P | P | P | P",384,15,       1.519644
2,double,uniform,PoisFFT,"P | P | P | P",384,16,       1.528044
2,double,uniform,PoisFFT,"P | P | P | P",384,17,       1.533344
2,double,uniform,PoisFFT,"P | P | P | P",384,18,       1.519113
2,double,uniform,PoisFFT,"P | P | P | P",384,19,       1.534984
2,double,uniform,PoisFFT,"P | P | P | P",384,20,       1.532484
2,double,uniform,PoisFFT,"P | P | P | P",384,21,       1.526584
2,double,uniform,PoisFFT,"P | P | P | P",384,22,       1.524034
2,double,uniform,PoisFFT,"P | P | P | P",384,23,       1.526464
2,double,uniform,PoisFFT,"P | P | P | P",384,24,       1.523024
2,double,uniform,PoisFFT,"P | P | P | P",384,25,       1.515704
2,double,uniform,PoisFFT,"P | P | P | P",384,26,       1.525613
2,double,uniform,PoisFFT,"P | P | P | P",384,27,       1.524714
2,double,uniform,PoisFFT,"P | P | P | P",384,28,       1.517424
2,double,uniform,PoisFFT,"P | P | P | P",384,29,       1.517284
2,double,uniform,PoisFFT,"P | P | P | P",384,30,       1.518764
2,double,uniform,PoisFFT,"P | P | P | P",384,31,       1.520973
2,double,uniform,PoisFFT,"P | P | P | P",384,32,       1.522954
