dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,0,       1.055159
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,74,       0.662363
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,0,       6.594540
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,1,       5.755579
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,2,       5.592061
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,3,       5.743969
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,4,       5.587081
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,5,       5.677020
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,6,       5.646510
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,7,       5.767469
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,8,       5.715370
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,9,       5.521361
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,10,       5.751149
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,11,       5.540561
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,12,       5.788749
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,13,       5.497962
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,14,       5.749199
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,15,       5.554251
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,16,       5.752269
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,17,       5.512442
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,18,       5.659980
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,19,       5.554611
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,20,       5.683030
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,21,       5.598461
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,22,       5.612021
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,23,       5.662600
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,24,       5.662740
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,25,       5.718979
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,26,       5.809298
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,27,       5.801958
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,28,       5.547871
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,29,       5.797348
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,30,       5.587431
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,31,       5.777479
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,32,       5.528641
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,33,       5.718480
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,34,       5.524762
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,35,       5.674269
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,36,       5.528402
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,37,       5.682299
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,38,       5.622340
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,39,       5.584811
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,40,       5.622410
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,41,       5.612021
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,42,       5.737669
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,43,       5.532581
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,44,       5.740149
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,45,       5.556221
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,46,       5.842279
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,47,       5.482522
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,48,       5.798299
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,49,       5.557141
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,50,       5.713879
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,51,       5.542371
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,52,       5.646350
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,53,       5.562402
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,54,       5.702569
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,55,       5.602431
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,56,       5.652900
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,57,       5.627221
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,58,       5.620251
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,59,       5.712640
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,60,       5.530991
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,61,       5.848158
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,62,       5.562541
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,63,       5.834859
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,64,       5.492342
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,65,       5.811309
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,66,       5.513752
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,67,       5.691819
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,68,       5.555741
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,69,       5.651100
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,70,       5.558701
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,71,       5.684810
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,72,       5.599101
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,73,       5.941587
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,74,       6.009767
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,0,      28.982083
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,1,      28.843244
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,2,      28.708596
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,3,      28.666487
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,4,      28.624836
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,5,      28.660126
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,6,      28.775025
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,7,      28.687176
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,8,      28.678836
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,9,      28.687356
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,10,      28.580207
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,11,      28.829675
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,12,      28.540908
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,13,      28.669516
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,14,      28.633597
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,15,      28.465058
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,16,      28.728026
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,17,      28.593807
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,18,      28.681776
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,19,      28.706566
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,20,      28.629907
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,21,      28.560117
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,22,      28.600437
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,23,      28.608297
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,24,      28.482768
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,25,      28.610386
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,26,      28.671357
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,27,      28.481098
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,28,      28.548128
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,29,      28.570628
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,30,      28.736476
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,31,      28.592697
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,32,      28.626326
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,33,      28.535107
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,34,      28.466159
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,35,      28.924964
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,36,      28.658127
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,37,      28.656836
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,38,      28.812075
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,39,      28.653377
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,40,      28.680146
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,41,      28.650627
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,42,      28.588487
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,43,      28.531598
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,44,      28.586347
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,45,      28.580517
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,46,      28.624827
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,47,      28.644647
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,48,      28.545598
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,49,      28.680567
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,50,      28.686326
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,51,      28.788915
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,52,      28.542948
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,53,      28.614857
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,54,      28.610307
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,55,      28.458559
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,56,      28.648186
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,57,      28.589427
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,58,      28.705396
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,59,      28.601307
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,60,      28.624696
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,61,      28.571967
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,62,      28.612177
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,63,      28.588837
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,64,      28.587277
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,65,      29.039492
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,66,      28.608367
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,67,      28.650686
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,68,      28.555487
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,69,      28.512368
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,70,      28.648987
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,71,      28.560818
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,72,      28.699376
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,73,      28.607377
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,74,      28.453119
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,0,      71.647851
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,1,      71.251405
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,2,      71.189486
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,3,      71.179656
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,4,      71.232596
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,5,      71.270685
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,6,      71.324364
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,7,      71.357394
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,8,      71.110086
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,9,      70.990568
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,10,      71.154427
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,11,      71.275585
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,12,      71.260276
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,13,      71.109197
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,14,      71.059387
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,15,      71.209635
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,16,      71.336894
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,17,      71.110537
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,18,      71.301935
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,19,      71.133936
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,20,      71.026167
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,21,      71.121047
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,22,      71.242726
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,23,      71.300245
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,24,      71.388883
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,25,      71.015698
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,26,      71.183606
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,27,      71.299124
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,28,      71.272874
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,29,      71.090518
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,30,      71.101576
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,31,      71.265875
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,32,      71.247785
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,33,      71.209126
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,34,      71.277895
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,35,      71.072007
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,36,      71.041458
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,37,      71.169556
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,38,      71.245096
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,39,      71.306395
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,40,      71.278325
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,41,      71.165616
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,42,      71.209086
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,43,      75.788147
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,44,      71.323955
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,45,      71.465923
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,46,      71.095567
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,47,      71.137636
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,48,      71.197136
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,49,      71.318045
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,50,      71.210215
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,51,      71.156786
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,52,      71.015328
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,53,      71.252965
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,54,      71.014388
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,55,      71.298795
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,56,      71.541032
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,57,      71.206326
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,58,      71.196976
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,59,      71.119866
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,60,      71.302775
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,61,      72.856928
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,62,      71.279554
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,63,      71.164636
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,64,      71.227156
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,65,      71.239985
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,66,      71.216216
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,67,      71.210336
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,68,      71.102527
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,69,      71.156126
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,70,      71.200086
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,71,      71.261715
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,72,      71.277965
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,73,      71.045057
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,74,      71.066147
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,0,     164.074482
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,1,     164.093182
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,2,     164.229880
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,3,     164.162161
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,4,     163.955813
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,5,     163.958704
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,6,     164.061162
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,7,     163.973433
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,8,     163.970153
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,9,     164.085892
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,10,     164.033712
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,11,     164.193221
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,12,     164.042172
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,13,     163.989362
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,14,     164.343799
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,15,     163.850664
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,16,     164.214081
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,17,     164.182461
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,18,     164.171701
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,19,     163.968193
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,20,     164.284239
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,21,     164.318379
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,22,     164.507498
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,23,     164.367238
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,24,     164.195471
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,25,     164.139481
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,26,     164.055522
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,27,     163.948783
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,28,     164.087842
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,29,     164.120262
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,30,     163.872804
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,31,     163.907104
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,32,     163.867254
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,33,     164.088762
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,34,     164.010873
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,35,     164.039693
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,36,     163.872734
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,37,     164.033663
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,38,     163.976333
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,39,     164.220801
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,40,     169.245478
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,41,     163.973163
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,42,     164.143521
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,43,     164.064392
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,44,     163.850505
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,45,     163.864654
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,46,     163.979013
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,47,     163.765106
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,48,     163.732095
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,49,     164.171321
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,50,     164.003393
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,51,     163.875034
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,52,     164.206100
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,53,     164.303259
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,54,     163.903264
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,55,     163.885045
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,56,     163.929934
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,57,     163.991583
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,58,     164.004143
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,59,     164.130971
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,60,     163.966223
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,61,     169.374266
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,62,     163.985153
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,63,     163.914784
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,64,     163.879034
