dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,0,       0.727992
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,31,       0.435945
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,32,       0.438845
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,33,       0.438766
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,34,       0.430405
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,35,       0.439745
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,36,       0.433716
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,37,       0.431015
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,38,       0.432956
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,39,       0.432545
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,40,       0.437746
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,41,       0.449185
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,42,       0.435845
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,43,       0.436045
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,44,       0.439065
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,45,       0.442555
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,46,       0.434545
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,47,       0.429936
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,48,       0.448225
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,49,       0.435485
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,50,       0.439075
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,51,       0.423485
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,52,       0.420536
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,53,       0.408815
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,54,       0.430305
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,55,       0.449306
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,56,       0.431365
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,57,       0.443095
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,58,       0.443865
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,59,       0.438605
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,60,       0.440895
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,61,       0.451225
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,62,       0.452705
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,63,       0.447535
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,64,       0.455885
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,65,       0.449465
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,66,       0.441855
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,67,       0.431845
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,68,       0.441066
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,69,       0.437425
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,70,       0.432435
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,71,       0.437135
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,72,       0.432005
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,73,       0.434745
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,74,       0.445575
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,0,       2.557522
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,1,       1.943039
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,2,       1.917600
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,3,       1.850140
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,4,       1.883839
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,5,       1.821960
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,6,       1.906589
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,7,       1.838510
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,8,       1.924419
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,9,       1.904690
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,10,       1.869470
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,11,       1.895569
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,12,       1.858749
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,13,       1.883439
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,14,       1.851630
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,15,       1.861669
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,16,       1.913699
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,17,       1.886839
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,18,       1.880859
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,19,       2.167476
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,20,       1.883269
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,21,       1.834660
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,22,       1.870969
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,23,       1.868749
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,24,       1.896150
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,25,       1.942869
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,26,       1.881379
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,27,       1.872100
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,28,       1.867479
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,29,       1.868650
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,30,       1.854820
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,31,       1.869230
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,32,       1.841030
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,33,       1.888419
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,34,       1.903890
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,35,       1.894710
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,36,       1.945209
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,37,       1.865650
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,38,       1.900399
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,39,       1.794570
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,40,       1.911829
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,41,       1.814670
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,42,       1.842610
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,43,       1.862840
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,44,       1.875430
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,45,       1.856300
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,46,       1.873910
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,47,       1.867399
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,48,       1.807960
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,49,       1.872110
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,50,       1.863230
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,51,       1.888470
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,52,       1.811681
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,53,       1.872640
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,54,       1.872880
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,55,       1.824710
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,56,       1.863990
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,57,       1.898249
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,58,       1.789620
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,59,       1.900020
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,60,       1.867990
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,61,       1.832670
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,62,       1.861080
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,63,       1.910979
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,64,       1.930429
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,65,       1.868840
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,66,       1.844040
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,67,       1.867650
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,68,       1.885359
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,69,       1.893479
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,70,       1.878550
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,71,       1.876410
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,72,       1.882030
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,73,       1.909929
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,74,       1.866259
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,0,       5.656809
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,1,       5.615269
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,2,       5.806167
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,3,       5.711698
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,4,       5.742598
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,5,       5.757178
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,6,       5.717368
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,7,       5.715938
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,8,       5.307972
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,9,       5.594549
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,10,       5.811126
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,11,       5.436481
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,12,       5.781387
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,13,       5.694548
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,14,       5.819107
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,15,       5.436141
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,16,       5.423211
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,17,       5.445271
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,18,       5.351112
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,19,       5.655518
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,20,       5.459851
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,21,       5.729358
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,22,       5.534290
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,23,       5.666989
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,24,       5.765907
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,25,       5.621699
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,26,       5.597900
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,27,       5.700638
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,28,       5.814048
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,29,       5.647019
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,30,       5.816637
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,31,       5.613269
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,32,       5.780487
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,33,       5.679499
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,34,       5.438241
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,35,       5.628039
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,36,       5.460520
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,37,       5.406611
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,38,       5.804447
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,39,       5.369521
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,40,       5.750967
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,41,       5.610639
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,42,       5.453481
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,43,       5.624939
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,44,       5.878236
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,45,       5.575839
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,46,       5.755417
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,47,       5.274233
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,48,       5.398132
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,49,       5.500961
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,50,       5.762398
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,51,       5.427821
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,52,       5.456531
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,53,       5.680469
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,54,       5.557309
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,55,       5.642378
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,56,       5.402111
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,57,       5.737767
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,58,       5.638169
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,59,       5.618928
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,60,       5.670898
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,61,       5.840716
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,62,       5.741548
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,63,       5.612279
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,64,       5.657939
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,65,       5.593269
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,66,       5.367702
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,67,       5.678298
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,68,       5.526320
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,69,       5.729968
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,70,       5.721028
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,71,       5.484780
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,72,       5.553300
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,73,       5.776027
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,74,       5.718298
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,0,      12.192412
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,1,      12.344361
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,2,      12.319181
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,3,      12.695867
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,4,      12.268831
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,5,      12.541188
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,6,      12.320661
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,7,      12.389481
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,8,      12.542248
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,9,      12.303231
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,10,      12.361090
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,11,      12.480780
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,12,      12.368610
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,13,      12.446840
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,14,      12.302582
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,15,      12.355810
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,16,      12.353541
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,17,      12.508869
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,18,      12.332300
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,19,      12.363901
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,20,      12.062463
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,21,      12.395420
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,22,      12.493489
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,23,      12.359890
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,24,      12.318141
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,25,      12.235722
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,26,      12.424190
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,27,      12.310581
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,28,      11.918725
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,29,      12.345721
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,30,      12.275852
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,31,      12.377481
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,32,      12.358541
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,33,      12.267082
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,34,      12.097993
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,35,      12.205813
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,36,      12.396680
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,37,      12.499579
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,38,      12.381850
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,39,      12.358831
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,40,      12.231992
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,41,      11.797356
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,42,      12.444090
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,43,      12.303822
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,44,      12.356801
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,45,      12.611868
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,46,      12.433210
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,47,      12.534669
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,48,      12.179492
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,49,      12.323521
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,50,      12.229952
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,51,      12.170062
