dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,0,       2.080037
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,31,       0.536514
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,32,       0.511695
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,33,       0.509344
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,34,       0.538344
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,35,       0.512944
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,36,       0.515695
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,37,       0.545494
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,38,       0.523265
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,39,       0.546354
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,40,       0.541474
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,41,       0.499314
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,42,       0.513384
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,43,       0.506395
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,44,       0.541214
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,45,       0.555634
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,46,       0.546554
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,47,       0.506755
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,48,       0.510744
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,49,       0.536444
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,50,       0.516685
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,51,       0.516225
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,52,       0.588273
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,53,       0.564764
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,54,       0.561814
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,55,       0.550914
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,56,       0.521785
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,57,       0.525054
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,58,       0.565524
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,59,       0.557464
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,60,       0.556254
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,61,       0.514044
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,62,       0.508584
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,63,       0.537724
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,64,       0.508875
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,65,       0.527494
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,66,       0.522794
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,67,       0.535574
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,68,       0.556345
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,69,       0.562384
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,70,       0.524955
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,71,       0.530215
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,72,       0.519065
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,73,       0.562254
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,74,       0.558624
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,0,       3.624421
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,1,       3.140595
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,2,       3.126386
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,3,       3.068897
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,4,       3.088236
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,5,       3.024108
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,6,       3.103636
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,7,       3.075887
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,8,       3.105996
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,9,       3.082547
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,10,       3.126486
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,11,       3.115946
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,12,       3.106647
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,13,       3.128696
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,14,       3.122116
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,15,       3.089407
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,16,       3.060497
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,17,       3.049378
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,18,       3.025937
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,19,       3.105156
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,20,       3.063417
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,21,       3.112766
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,22,       3.133606
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,23,       3.085897
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,24,       3.128136
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,25,       3.073467
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,26,       3.123116
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,27,       3.111856
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,28,       3.102557
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,29,       3.032067
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,30,       3.101916
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,31,       3.058547
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,32,       3.099096
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,33,       3.088617
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,34,       3.127776
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,35,       3.088017
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,36,       3.121177
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,37,       3.106306
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,38,       3.119356
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,39,       3.095067
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,40,       3.105656
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,41,       3.120227
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,42,       3.078087
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,43,       3.049847
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,44,       3.033457
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,45,       3.124346
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,46,       3.041737
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,47,       3.105027
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,48,       3.047687
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,49,       3.106656
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,50,       3.099166
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,51,       3.096406
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,52,       3.121036
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,53,       3.145646
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,54,       3.106876
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,55,       3.095997
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,56,       3.068977
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,57,       3.056737
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,58,       3.094057
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,59,       3.062097
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,60,       3.102956
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,61,       3.072127
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,62,       3.106767
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,63,       3.100126
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,64,       3.095057
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,65,       3.132826
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,66,       3.123216
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,67,       3.150406
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,68,       3.116957
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,69,       3.095826
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,70,       3.065267
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,71,       3.087087
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,72,       3.025857
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,73,       3.107047
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,74,       3.025797
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,0,       8.494778
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,1,       8.167912
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,2,       7.999353
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,3,       8.341339
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,4,       8.351089
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,5,       8.192841
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,6,       8.267880
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,7,       8.282590
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,8,       8.249920
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,9,       8.300540
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,10,       8.180842
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,11,       8.280430
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,12,       8.244241
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,13,       8.083373
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,14,       8.277231
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,15,       8.068813
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,16,       8.403619
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,17,       8.319930
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,18,       8.376240
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,19,       8.223941
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,20,       8.336800
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,21,       8.288940
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,22,       7.874815
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,23,       8.131022
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,24,       8.393979
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,25,       8.491728
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,26,       8.185772
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,27,       8.306140
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,28,       8.295710
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,29,       8.349230
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,30,       8.005183
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,31,       8.028873
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,32,       8.042052
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,33,       8.025673
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,34,       8.252340
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,35,       7.914244
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,36,       7.954354
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,37,       8.029873
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,38,       8.271171
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,39,       8.140852
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,40,       8.049372
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,41,       8.067322
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,42,       8.208851
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,43,       8.131742
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,44,       8.491038
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,45,       8.415469
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,46,       8.204822
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,47,       8.304180
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,48,       8.250400
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,49,       7.960604
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,50,       8.127382
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,51,       8.031674
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,52,       8.043993
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,53,       8.192871
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,54,       8.461978
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,55,       8.210221
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,56,       8.263160
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,57,       8.154052
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,58,       8.246841
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,59,       8.311659
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,60,       8.159021
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,61,       8.290100
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,62,       8.291541
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,63,       7.963794
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,64,       8.300620
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,65,       8.148862
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,66,       8.014393
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,67,       8.061123
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,68,       8.247470
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,69,       7.980764
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,70,       7.951634
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,71,       8.078903
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,72,       7.844604
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,73,       8.331630
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,74,       8.489258
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,0,      20.165751
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,1,      20.061393
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,2,      20.328540
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,3,      20.025974
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,4,      20.480168
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,5,      20.267970
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,6,      20.211581
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,7,      20.477788
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,8,      20.202771
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,9,      20.408989
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,10,      20.213781
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,11,      20.079533
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,12,      20.653046
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,13,      20.159831
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,14,      20.274290
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,15,      20.594227
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,16,      20.212621
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,17,      20.216341
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,18,      20.315850
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,19,      20.383069
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,20,      20.400259
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,21,      20.266770
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,22,      20.188241
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,23,      20.320650
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,24,      20.707186
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,25,      20.485528
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,26,      20.434919
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,27,      20.292250
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,28,      20.203801
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,29,      20.056022
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,30,      20.084842
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,31,      20.570667
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,32,      20.145331
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,33,      20.227751
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,34,      20.299220
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,35,      20.112692
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,36,      19.922084
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,37,      20.112732
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,38,      20.320530
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,39,      20.175122
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,40,      20.341649
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,41,      20.386219
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,42,      20.037463
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,43,      20.043663
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,44,      20.214361
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,45,      20.388859
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,46,      20.334620
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,47,      20.545117
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,48,      20.384210
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,49,      20.450969
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,50,      20.128772
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,51,      20.111432
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,52,      20.076032
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,53,      20.189291
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,54,      20.296790
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,55,      20.100952
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,56,      20.214821
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,57,      20.302210
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,58,      20.275630
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,59,      20.194811
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,60,      20.120682
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,61,      20.159732
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,62,      20.458328
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,63,      20.062633
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,64,      20.165272
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,65,      20.290570
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,66,      20.262190
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,67,      20.609936
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,68,      20.568027
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,69,      20.303431
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,70,      20.176291
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,71,      20.222451
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,72,      20.394269
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,73,      20.152332
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,74,      20.255441
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,0,      34.229529
