dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,0,       0.822481
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,24,       3.061497
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,25,       3.022448
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,26,       3.152316
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,27,       3.070918
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,28,       3.130137
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,29,       2.963579
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,30,       2.992498
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,31,       2.965648
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,32,       3.214796
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,33,       3.004358
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,34,       2.962299
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,35,       2.917149
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,36,       3.007118
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,37,       3.135867
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,38,       3.057808
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,39,       2.995238
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,40,       2.973489
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,41,       3.080858
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,42,       2.890249
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,43,       3.029298
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,44,       3.090267
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,45,       3.025348
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,46,       3.030238
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,47,       3.005209
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,48,       3.012758
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,49,       2.996319
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,50,       3.016218
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,51,       3.068327
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,52,       2.998009
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,53,       3.047058
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,54,       3.067628
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,55,       2.917489
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,56,       2.987059
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,57,       3.041527
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,58,       3.098357
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,59,       2.959519
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,60,       3.035488
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,61,       3.032187
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,62,       3.002588
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,63,       3.117957
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,64,       3.009278
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,65,       3.029937
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,66,       2.968559
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,67,       3.077648
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,68,       2.999038
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,69,       3.061077
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,70,       2.933369
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,71,       3.077667
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,72,       2.946349
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,73,       2.946939
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,74,       2.964669
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,0,       6.406292
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,1,       6.059936
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,2,       6.076716
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,3,       6.348223
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,4,       5.947177
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,5,       6.068166
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,6,       6.113635
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,7,       5.772889
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,8,       6.136255
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,9,       5.850678
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,10,       5.899127
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,11,       6.228925
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,12,       6.029167
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,13,       6.142465
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,14,       5.935157
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,15,       6.170444
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,16,       6.098795
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,17,       5.992627
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,18,       6.159865
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,19,       6.047066
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,20,       5.986277
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,21,       6.126495
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,22,       6.047126
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,23,       6.489151
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,24,       6.088695
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,25,       6.154245
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,26,       6.099045
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,27,       6.065036
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,28,       6.083306
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,29,       6.144205
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,30,       5.787148
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,31,       6.079336
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,32,       6.142765
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,33,       5.885168
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,34,       6.160485
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,35,       6.155845
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,36,       5.784409
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,37,       6.416962
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,38,       5.791389
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,39,       5.980527
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,40,       6.280114
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,41,       6.007096
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,42,       5.829598
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,43,       6.117585
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,44,       6.029476
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,45,       5.830918
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,46,       6.049486
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,47,       6.132335
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,48,       5.948357
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,49,       5.988977
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,50,       6.161135
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,51,       6.143094
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,52,       5.912168
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,53,       6.108205
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,54,       5.924878
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,55,       6.092815
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,56,       6.209165
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,57,       5.892437
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,58,       6.065096
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,59,       5.788099
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,60,       6.037026
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,61,       6.092356
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,62,       5.925147
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,63,       6.102076
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,64,       5.952317
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,65,       5.983897
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,66,       5.946506
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,67,       5.863518
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,68,       6.100976
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,69,       6.085445
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,70,       5.980257
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,71,       6.093536
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,72,       6.291843
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,73,       6.063716
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,74,       6.088056
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,0,      14.396158
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,1,      14.412617
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,2,      14.436927
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,3,      14.293019
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,4,      14.302388
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,5,      14.242169
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,6,      14.187569
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,7,      14.311579
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,8,      14.425227
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,9,      14.485457
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,10,      14.306688
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,11,      14.166490
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,12,      14.357158
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,13,      14.225890
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,14,      14.254429
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,15,      14.379558
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,16,      14.239759
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,17,      14.398127
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,18,      14.209019
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,19,      14.309478
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,20,      14.494177
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,21,      14.437227
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,22,      15.835802
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,23,      14.343868
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,24,      14.232399
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,25,      14.249059
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,26,      14.197999
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,27,      14.252739
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,28,      14.209639
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,29,      14.601295
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,30,      14.262258
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,31,      14.190110
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,32,      14.197670
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,33,      14.289569
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,34,      14.204809
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,35,      14.124671
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,36,      14.419068
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,37,      14.474237
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,38,      14.398907
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,39,      14.256469
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,40,      14.152481
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,41,      14.290869
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,42,      14.156381
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,43,      14.239150
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,44,      14.414607
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,45,      14.194810
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,46,      14.301569
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,47,      14.190380
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,48,      14.392778
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,49,      14.258079
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,50,      14.310009
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,51,      14.230290
