dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,0,       1.756421
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,53,       0.393465
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,54,       0.394176
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,55,       0.393236
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,56,       0.414865
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,57,       0.405466
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,58,       0.408946
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,59,       0.406645
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,60,       0.404265
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,61,       0.396426
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,62,       0.406666
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,63,       0.393936
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,64,       0.398016
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,65,       0.409705
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,66,       0.408726
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,67,       0.391525
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,68,       0.393406
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,69,       0.398116
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,70,       0.400176
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,71,       0.405625
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,72,       0.412156
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,73,       0.398186
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,74,       0.401775
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,0,       6.320905
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,1,       5.588372
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,2,       5.596992
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,3,       5.522503
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,4,       5.705431
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,5,       5.599672
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,6,       5.520282
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,7,       5.552682
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,8,       5.455634
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,9,       5.585501
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,10,       5.358344
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,11,       5.681091
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,12,       5.547652
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,13,       5.395014
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,14,       5.751711
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,15,       5.512493
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,16,       5.417573
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,17,       5.425934
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,18,       5.387314
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,19,       5.479923
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,20,       5.779231
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,21,       5.594262
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,22,       5.497623
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,23,       5.692881
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,24,       5.507642
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,25,       5.683601
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,26,       5.518353
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,27,       5.496643
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,28,       5.435424
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,29,       5.389764
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,30,       5.638881
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,31,       5.690491
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,32,       5.500122
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,33,       5.633151
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,34,       5.444204
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,35,       5.570102
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,36,       5.443693
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,37,       5.605981
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,38,       5.424004
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,39,       5.384184
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,40,       5.481393
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,41,       5.647641
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,42,       5.322455
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,43,       5.969918
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,44,       5.576612
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,45,       5.552512
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,46,       5.354725
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,47,       5.480623
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,48,       5.574962
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,49,       5.387914
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,50,       5.599102
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,51,       5.443033
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,52,       5.686952
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,53,       5.545492
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,54,       5.392114
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,55,       5.380904
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,56,       5.606222
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,57,       5.538933
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,58,       5.626532
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,59,       5.349664
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,60,       5.496123
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,61,       5.324644
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,62,       5.429924
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,63,       5.421484
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,64,       5.615161
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,65,       5.533623
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,66,       5.452363
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,67,       5.541912
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,68,       5.473883
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,69,       5.541323
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,70,       5.581152
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,71,       5.469073
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,72,       5.346414
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,73,       5.520043
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,74,       5.328605
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,0,       6.553442
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,1,       6.445233
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,2,       6.697060
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,3,       6.417803
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,4,       6.653081
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,5,       6.668471
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,6,       6.670421
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,7,       6.370154
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,8,       6.638921
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,9,       6.676971
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,10,       6.698130
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,11,       6.569932
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,12,       6.407043
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,13,       6.450133
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,14,       6.661111
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,15,       6.413304
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,16,       6.364984
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,17,       6.401353
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,18,       6.473833
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,19,       6.643640
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,20,       6.634451
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,21,       6.552542
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,22,       6.664641
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,23,       6.320125
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,24,       6.615352
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,25,       6.674040
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,26,       6.567062
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,27,       6.442003
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,28,       6.619221
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,29,       6.676411
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,30,       6.442823
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,31,       6.391333
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,32,       6.517092
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,33,       6.385004
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,34,       6.552842
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,35,       6.635181
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,36,       6.577811
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,37,       6.654361
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,38,       6.644480
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,39,       6.486763
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,40,       6.597322
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,41,       6.724410
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,42,       6.445533
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,43,       6.386353
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,44,       6.464282
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,45,       6.355664
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,46,       6.518563
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,47,       6.628391
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,48,       6.365764
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,49,       6.497392
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,50,       6.465663
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,51,       6.623291
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,52,       6.460243
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,53,       6.611271
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,54,       6.319735
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,55,       6.412193
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,56,       6.332735
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,57,       6.612011
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,58,       6.486023
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,59,       6.316635
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,60,       6.438123
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,61,       6.372793
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,62,       6.677180
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,63,       6.619871
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,64,       6.570922
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,65,       6.450673
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,66,       6.558212
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,67,       6.564802
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,68,       6.292384
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,69,       6.342464
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,70,       6.615181
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,71,       6.599261
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,72,       6.535582
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,73,       6.675881
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,74,       6.346184
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,0,      19.620886
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,1,      19.615576
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,2,      19.789105
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,3,      19.747834
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,4,      19.734975
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,5,      19.722095
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,6,      19.653836
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,7,      19.663336
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,8,      19.742794
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,9,      19.744985
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,10,      19.720355
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,11,      19.739625
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,12,      19.666315
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,13,      19.629596
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,14,      19.728955
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,15,      19.960052
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,16,      19.755615
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,17,      19.503878
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,18,      19.766024
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,19,      19.761245
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,20,      19.686646
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,21,      19.751785
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,22,      19.705545
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,23,      19.733595
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,24,      19.545187
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,25,      19.642946
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,26,      19.734585
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,27,      19.746095
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,28,      19.816454
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,29,      19.799904
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,30,      19.767235
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,31,      19.723405
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,32,      19.743645
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,33,      19.985423
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,34,      19.751265
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,35,      19.736155
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,36,      19.687675
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,37,      19.765055
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,38,      19.813644
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,39,      19.754654
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,40,      19.937353
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,41,      19.717015
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,42,      19.775214
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,43,      19.586966
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,44,      19.742505
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,45,      19.513457
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,46,      19.713886
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,47,      19.780785
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,48,      19.588587
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,49,      19.645836
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,50,      19.710955
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,51,      19.489227
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,52,      19.731625
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,53,      19.674076
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,54,      19.635666
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,55,      19.717585
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,56,      19.620766
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,57,      19.699076
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,58,      19.659935
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,59,      19.736925
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,60,      19.644186
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,61,      19.712086
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,62,      19.545087
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,63,      19.722695
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,64,      19.787534
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,65,      19.708425
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,66,      19.764975
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,67,      19.731635
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,68,      19.772164
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,69,      19.712275
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,70,      19.725155
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,71,      19.663896
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,72,      19.541557
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,73,      19.675436
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,74,      19.714945
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,0,      32.609111
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,1,      32.553841
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,2,      32.880488
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,3,      32.575831
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,4,      32.769160
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,5,      33.156026
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,6,      32.570951
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,7,      32.522572
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,8,      32.476353
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,9,      32.571692
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,10,      32.958127
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,11,      32.791989
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,12,      32.540682
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,13,      32.847569
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,14,      32.516802
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,15,      32.585721
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,16,      33.019027
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,17,      32.557812
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,18,      32.754989
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,19,      32.604601
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,20,      32.596051
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,21,      32.832898
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,22,      32.663501
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,23,      32.565041
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,24,      32.780980
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,25,      32.882398
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,26,      32.611421
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,27,      32.944518
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,28,      32.700101
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,29,      32.796120
