dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,float,uniform,PoisFFT,"N | N | N | N",64,0,       0.084109
2,float,uniform,PoisFFT,"N | N | N | N",64,1,       0.078159
2,float,uniform,PoisFFT,"N | N | N | N",64,2,       0.077729
2,float,uniform,PoisFFT,"N | N | N | N",64,3,       0.077719
2,float,uniform,PoisFFT,"N | N | N | N",64,4,       0.077769
2,float,uniform,PoisFFT,"N | N | N | N",64,5,       0.077719
2,float,uniform,PoisFFT,"N | N | N | N",64,6,       0.077720
2,float,uniform,PoisFFT,"N | N | N | N",64,7,       0.077549
2,float,uniform,PoisFFT,"N | N | N | N",64,8,       0.078009
2,float,uniform,PoisFFT,"N | N | N | N",64,9,       0.077559
2,float,uniform,PoisFFT,"N | N | N | N",64,10,       0.077579
2,float,uniform,PoisFFT,"N | N | N | N",64,11,       0.077669
2,float,uniform,PoisFFT,"N | N | N | N",64,12,       0.083379
2,float,uniform,PoisFFT,"N | N | N | N",64,13,       0.077908
2,float,uniform,PoisFFT,"N | N | N | N",64,14,       0.077639
2,float,uniform,PoisFFT,"N | N | N | N",64,15,       0.077579
2,float,uniform,PoisFFT,"N | N | N | N",64,16,       0.077799
2,float,uniform,PoisFFT,"N | N | N | N",64,17,       0.077769
2,float,uniform,PoisFFT,"N | N | N | N",64,18,       0.077799
2,float,uniform,PoisFFT,"N | N | N | N",64,19,       0.077759
2,float,uniform,PoisFFT,"N | N | N | N",64,20,       0.077779
2,float,uniform,PoisFFT,"N | N | N | N",64,21,       0.077609
2,float,uniform,PoisFFT,"N | N | N | N",64,22,       0.081729
2,float,uniform,PoisFFT,"N | N | N | N",64,23,       0.077729
2,float,uniform,PoisFFT,"N | N | N | N",64,24,       0.077929
2,float,uniform,PoisFFT,"N | N | N | N",64,25,       0.077689
2,float,uniform,PoisFFT,"N | N | N | N",64,26,       0.077859
2,float,uniform,PoisFFT,"N | N | N | N",64,27,       0.077600
2,float,uniform,PoisFFT,"N | N | N | N",64,28,       0.077590
2,float,uniform,PoisFFT,"N | N | N | N",64,29,       0.077639
2,float,uniform,PoisFFT,"N | N | N | N",64,30,       0.077749
2,float,uniform,PoisFFT,"N | N | N | N",64,31,       0.084119
2,float,uniform,PoisFFT,"N | N | N | N",64,32,       0.077889
2,float,uniform,PoisFFT,"N | N | N | N",64,33,       0.077769
2,float,uniform,PoisFFT,"N | N | N | N",64,34,       0.077610
2,float,uniform,PoisFFT,"N | N | N | N",64,35,       0.077729
2,float,uniform,PoisFFT,"N | N | N | N",64,36,       0.078139
2,float,uniform,PoisFFT,"N | N | N | N",64,37,       0.077799
2,float,uniform,PoisFFT,"N | N | N | N",64,38,       0.077669
2,float,uniform,PoisFFT,"N | N | N | N",64,39,       0.077589
2,float,uniform,PoisFFT,"N | N | N | N",64,40,       0.077619
2,float,uniform,PoisFFT,"N | N | N | N",64,41,       0.081829
2,float,uniform,PoisFFT,"N | N | N | N",64,42,       0.077769
2,float,uniform,PoisFFT,"N | N | N | N",64,43,       0.077579
2,float,uniform,PoisFFT,"N | N | N | N",64,44,       0.077609
2,float,uniform,PoisFFT,"N | N | N | N",64,45,       0.077719
2,float,uniform,PoisFFT,"N | N | N | N",64,46,       0.077709
2,float,uniform,PoisFFT,"N | N | N | N",64,47,       0.077619
2,float,uniform,PoisFFT,"N | N | N | N",64,48,       0.077440
2,float,uniform,PoisFFT,"N | N | N | N",64,49,       0.077739
2,float,uniform,PoisFFT,"N | N | N | N",64,50,       0.077610
2,float,uniform,PoisFFT,"N | N | N | N",64,51,       0.077589
2,float,uniform,PoisFFT,"N | N | N | N",64,52,       0.077889
2,float,uniform,PoisFFT,"N | N | N | N",64,53,       0.078639
2,float,uniform,PoisFFT,"N | N | N | N",64,54,       0.079599
2,float,uniform,PoisFFT,"N | N | N | N",64,55,       0.078159
2,float,uniform,PoisFFT,"N | N | N | N",64,56,       0.077490
2,float,uniform,PoisFFT,"N | N | N | N",64,57,       0.077489
2,float,uniform,PoisFFT,"N | N | N | N",64,58,       0.077509
2,float,uniform,PoisFFT,"N | N | N | N",64,59,       0.077829
2,float,uniform,PoisFFT,"N | N | N | N",64,60,       0.082009
2,float,uniform,PoisFFT,"N | N | N | N",64,61,       0.077899
2,float,uniform,PoisFFT,"N | N | N | N",64,62,       0.077660
2,float,uniform,PoisFFT,"N | N | N | N",64,63,       0.077589
2,float,uniform,PoisFFT,"N | N | N | N",64,64,       0.077589
2,float,uniform,PoisFFT,"N | N | N | N",64,65,       0.085649
2,float,uniform,PoisFFT,"N | N | N | N",64,66,       0.078529
2,float,uniform,PoisFFT,"N | N | N | N",64,67,       0.077969
2,float,uniform,PoisFFT,"N | N | N | N",64,68,       0.077959
2,float,uniform,PoisFFT,"N | N | N | N",64,69,       0.077859
2,float,uniform,PoisFFT,"N | N | N | N",64,70,       0.077989
2,float,uniform,PoisFFT,"N | N | N | N",64,71,       0.077700
2,float,uniform,PoisFFT,"N | N | N | N",64,72,       0.077870
2,float,uniform,PoisFFT,"N | N | N | N",64,73,       0.078159
