dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,float,uniform,PoisFFT,"D | D | D | D",64,0,       0.088449
2,float,uniform,PoisFFT,"D | D | D | D",256,39,       6.534108
2,float,uniform,PoisFFT,"D | D | D | D",256,40,       6.528689
2,float,uniform,PoisFFT,"D | D | D | D",256,41,       6.531678
2,float,uniform,PoisFFT,"D | D | D | D",256,42,       6.530368
2,float,uniform,PoisFFT,"D | D | D | D",256,43,       6.536029
2,float,uniform,PoisFFT,"D | D | D | D",256,44,       6.525649
2,float,uniform,PoisFFT,"D | D | D | D",256,45,       6.533389
2,float,uniform,PoisFFT,"D | D | D | D",256,46,       6.535799
2,float,uniform,PoisFFT,"D | D | D | D",256,47,       6.531669
2,float,uniform,PoisFFT,"D | D | D | D",256,48,       6.533569
2,float,uniform,PoisFFT,"D | D | D | D",256,49,       6.521929
2,float,uniform,PoisFFT,"D | D | D | D",256,50,       6.529399
2,float,uniform,PoisFFT,"D | D | D | D",256,51,       6.528889
2,float,uniform,PoisFFT,"D | D | D | D",256,52,       6.529449
2,float,uniform,PoisFFT,"D | D | D | D",256,53,       6.529219
2,float,uniform,PoisFFT,"D | D | D | D",256,54,       6.528779
2,float,uniform,PoisFFT,"D | D | D | D",256,55,       6.549748
2,float,uniform,PoisFFT,"D | D | D | D",256,56,       6.523719
2,float,uniform,PoisFFT,"D | D | D | D",256,57,       6.526019
2,float,uniform,PoisFFT,"D | D | D | D",256,58,       6.536358
2,float,uniform,PoisFFT,"D | D | D | D",256,59,       6.538368
2,float,uniform,PoisFFT,"D | D | D | D",256,60,       6.530458
2,float,uniform,PoisFFT,"D | D | D | D",256,61,       6.523918
2,float,uniform,PoisFFT,"D | D | D | D",256,62,       6.528128
2,float,uniform,PoisFFT,"D | D | D | D",256,63,       6.524048
2,float,uniform,PoisFFT,"D | D | D | D",256,64,       6.530968
2,float,uniform,PoisFFT,"D | D | D | D",256,65,       6.525248
2,float,uniform,PoisFFT,"D | D | D | D",256,66,       6.527128
2,float,uniform,PoisFFT,"D | D | D | D",256,67,       6.520398
2,float,uniform,PoisFFT,"D | D | D | D",256,68,       6.530228
2,float,uniform,PoisFFT,"D | D | D | D",256,69,       6.524408
2,float,uniform,PoisFFT,"D | D | D | D",256,70,       6.525128
2,float,uniform,PoisFFT,"D | D | D | D",256,71,       6.528348
2,float,uniform,PoisFFT,"D | D | D | D",256,72,       6.524648
2,float,uniform,PoisFFT,"D | D | D | D",256,73,       6.525988
2,float,uniform,PoisFFT,"D | D | D | D",256,74,       6.532398
2,float,uniform,PoisFFT,"D | D | D | D",320,0,      14.959046
2,float,uniform,PoisFFT,"D | D | D | D",320,1,      14.944736
2,float,uniform,PoisFFT,"D | D | D | D",320,2,      14.947796
2,float,uniform,PoisFFT,"D | D | D | D",320,3,      14.947936
2,float,uniform,PoisFFT,"D | D | D | D",320,4,      14.953306
2,float,uniform,PoisFFT,"D | D | D | D",320,5,      14.945116
2,float,uniform,PoisFFT,"D | D | D | D",320,6,      14.950706
2,float,uniform,PoisFFT,"D | D | D | D",320,7,      14.943786
2,float,uniform,PoisFFT,"D | D | D | D",320,8,      14.945325
2,float,uniform,PoisFFT,"D | D | D | D",320,9,      14.967846
2,float,uniform,PoisFFT,"D | D | D | D",320,10,      14.958886
2,float,uniform,PoisFFT,"D | D | D | D",320,11,      14.948536
2,float,uniform,PoisFFT,"D | D | D | D",320,12,      14.939266
2,float,uniform,PoisFFT,"D | D | D | D",320,13,      14.955346
2,float,uniform,PoisFFT,"D | D | D | D",320,14,      14.947487
2,float,uniform,PoisFFT,"D | D | D | D",320,15,      14.951246
2,float,uniform,PoisFFT,"D | D | D | D",320,16,      14.946046
2,float,uniform,PoisFFT,"D | D | D | D",320,17,      14.951436
2,float,uniform,PoisFFT,"D | D | D | D",320,18,      14.943966
2,float,uniform,PoisFFT,"D | D | D | D",320,19,      14.947446
2,float,uniform,PoisFFT,"D | D | D | D",320,20,      14.947346
2,float,uniform,PoisFFT,"D | D | D | D",320,21,      14.944336
2,float,uniform,PoisFFT,"D | D | D | D",320,22,      14.943866
2,float,uniform,PoisFFT,"D | D | D | D",320,23,      14.948176
2,float,uniform,PoisFFT,"D | D | D | D",320,24,      14.936706
2,float,uniform,PoisFFT,"D | D | D | D",320,25,      14.950806
2,float,uniform,PoisFFT,"D | D | D | D",320,26,      14.942376
2,float,uniform,PoisFFT,"D | D | D | D",320,27,      14.947596
2,float,uniform,PoisFFT,"D | D | D | D",320,28,      14.941456
2,float,uniform,PoisFFT,"D | D | D | D",320,29,      14.937556
2,float,uniform,PoisFFT,"D | D | D | D",320,30,      14.946506
2,float,uniform,PoisFFT,"D | D | D | D",320,31,      14.941067
2,float,uniform,PoisFFT,"D | D | D | D",320,32,      14.947456
2,float,uniform,PoisFFT,"D | D | D | D",320,33,      14.943946
2,float,uniform,PoisFFT,"D | D | D | D",320,34,      14.948246
2,float,uniform,PoisFFT,"D | D | D | D",320,35,      14.941776
2,float,uniform,PoisFFT,"D | D | D | D",320,36,      14.954456
2,float,uniform,PoisFFT,"D | D | D | D",320,37,      14.958276
2,float,uniform,PoisFFT,"D | D | D | D",320,38,      14.951616
2,float,uniform,PoisFFT,"D | D | D | D",320,39,      14.946046
2,float,uniform,PoisFFT,"D | D | D | D",320,40,      14.940596
2,float,uniform,PoisFFT,"D | D | D | D",320,41,      14.943146
2,float,uniform,PoisFFT,"D | D | D | D",320,42,      14.967445
2,float,uniform,PoisFFT,"D | D | D | D",320,43,      14.956436
2,float,uniform,PoisFFT,"D | D | D | D",320,44,      14.946396
2,float,uniform,PoisFFT,"D | D | D | D",320,45,      14.946955
2,float,uniform,PoisFFT,"D | D | D | D",320,46,      14.938586
2,float,uniform,PoisFFT,"D | D | D | D",320,47,      14.946646
2,float,uniform,PoisFFT,"D | D | D | D",320,48,      14.950476
2,float,uniform,PoisFFT,"D | D | D | D",320,49,      14.949726
2,float,uniform,PoisFFT,"D | D | D | D",320,50,      14.978036
2,float,uniform,PoisFFT,"D | D | D | D",320,51,      14.941507
2,float,uniform,PoisFFT,"D | D | D | D",320,52,      14.946586
2,float,uniform,PoisFFT,"D | D | D | D",320,53,      14.952616
2,float,uniform,PoisFFT,"D | D | D | D",320,54,      14.939546
2,float,uniform,PoisFFT,"D | D | D | D",320,55,      14.952816
2,float,uniform,PoisFFT,"D | D | D | D",320,56,      14.945696
2,float,uniform,PoisFFT,"D | D | D | D",320,57,      14.946016
2,float,uniform,PoisFFT,"D | D | D | D",320,58,      14.944526
2,float,uniform,PoisFFT,"D | D | D | D",320,59,      14.955446
2,float,uniform,PoisFFT,"D | D | D | D",320,60,      14.948136
2,float,uniform,PoisFFT,"D | D | D | D",320,61,      14.945176
2,float,uniform,PoisFFT,"D | D | D | D",320,62,      14.947095
2,float,uniform,PoisFFT,"D | D | D | D",320,63,      14.952846
2,float,uniform,PoisFFT,"D | D | D | D",320,64,      14.956106
2,float,uniform,PoisFFT,"D | D | D | D",320,65,      14.945105
2,float,uniform,PoisFFT,"D | D | D | D",320,66,      14.945626
2,float,uniform,PoisFFT,"D | D | D | D",320,67,      14.938196
2,float,uniform,PoisFFT,"D | D | D | D",320,68,      14.948466
2,float,uniform,PoisFFT,"D | D | D | D",320,69,      14.947476
2,float,uniform,PoisFFT,"D | D | D | D",320,70,      14.946896
2,float,uniform,PoisFFT,"D | D | D | D",320,71,      14.943616
2,float,uniform,PoisFFT,"D | D | D | D",320,72,      14.950136
2,float,uniform,PoisFFT,"D | D | D | D",320,73,      14.947287
2,float,uniform,PoisFFT,"D | D | D | D",320,74,      14.953466
2,float,uniform,PoisFFT,"D | D | D | D",384,0,       4.107665
2,float,uniform,PoisFFT,"D | D | D | D",384,1,       4.102295
2,float,uniform,PoisFFT,"D | D | D | D",384,2,       4.105985
2,float,uniform,PoisFFT,"D | D | D | D",384,3,       4.100755
2,float,uniform,PoisFFT,"D | D | D | D",384,4,       4.101175
2,float,uniform,PoisFFT,"D | D | D | D",384,5,       4.103635
2,float,uniform,PoisFFT,"D | D | D | D",384,6,       4.102154
2,float,uniform,PoisFFT,"D | D | D | D",384,7,       4.099565
2,float,uniform,PoisFFT,"D | D | D | D",384,8,       4.102955
2,float,uniform,PoisFFT,"D | D | D | D",384,9,       4.100455
2,float,uniform,PoisFFT,"D | D | D | D",384,10,       4.098305
2,float,uniform,PoisFFT,"D | D | D | D",384,11,       4.109095
2,float,uniform,PoisFFT,"D | D | D | D",384,12,       4.109475
2,float,uniform,PoisFFT,"D | D | D | D",384,13,       4.097665
2,float,uniform,PoisFFT,"D | D | D | D",384,14,       4.102185
2,float,uniform,PoisFFT,"D | D | D | D",384,15,       4.102635
2,float,uniform,PoisFFT,"D | D | D | D",384,16,       4.096155
2,float,uniform,PoisFFT,"D | D | D | D",384,17,       4.107365
2,float,uniform,PoisFFT,"D | D | D | D",384,18,       4.106945
2,float,uniform,PoisFFT,"D | D | D | D",384,19,       4.105375
2,float,uniform,PoisFFT,"D | D | D | D",384,20,       4.103935
2,float,uniform,PoisFFT,"D | D | D | D",384,21,       4.105365
2,float,uniform,PoisFFT,"D | D | D | D",384,22,       4.101295
2,float,uniform,PoisFFT,"D | D | D | D",384,23,       4.103015
2,float,uniform,PoisFFT,"D | D | D | D",384,24,       4.098885
2,float,uniform,PoisFFT,"D | D | D | D",384,25,       4.101644
2,float,uniform,PoisFFT,"D | D | D | D",384,26,       4.100705
2,float,uniform,PoisFFT,"D | D | D | D",384,27,       4.102085
2,float,uniform,PoisFFT,"D | D | D | D",384,28,       4.107635
2,float,uniform,PoisFFT,"D | D | D | D",384,29,       4.100175
2,float,uniform,PoisFFT,"D | D | D | D",384,30,       4.103584
2,float,uniform,PoisFFT,"D | D | D | D",384,31,       4.101435
2,float,uniform,PoisFFT,"D | D | D | D",384,32,       4.097986
