dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",256,74,      13.204231
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,0,      34.784724
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,1,      34.552646
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,2,      34.678796
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,3,      47.019556
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,4,      58.262568
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,5,      34.549067
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,6,      34.703986
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,7,      34.589906
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,8,      34.612636
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,9,      34.626076
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,10,      34.813174
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,11,      34.558437
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,12,      34.613067
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,13,      34.452098
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,14,      34.260460
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,15,      34.605306
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,16,      47.690399
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,17,      58.609465
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,18,      34.600986
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,19,      34.692845
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,20,      34.645907
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,21,      34.696145
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,22,      34.779174
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,23,      34.595847
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,24,      34.697855
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,25,      34.787124
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,26,      34.628706
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,27,      34.572737
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,28,      34.522477
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,29,      34.544317
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,30,      34.489118
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,31,      34.596167
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,32,      42.140198
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,33,      34.676556
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,34,      34.786305
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,35,      34.673426
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,36,      34.498297
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,37,      34.539797
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,38,      34.640396
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,39,      34.999642
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,40,      34.529457
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,41,      34.630787
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,42,      34.631906
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,43,      34.414458
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,44,      34.645396
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,45,      34.695645
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,46,      34.572657
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,47,      34.644206
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,48,      34.582927
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,49,      34.559397
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,50,      34.407118
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,51,      34.494117
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,52,      34.881883
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,53,      34.822645
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,54,      34.836964
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,55,      34.669906
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,56,      34.735515
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,57,      34.711265
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,58,      34.438768
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,59,      34.585447
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,60,      34.571277
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,61,      34.423558
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,62,      34.727775
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,63,      34.750275
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,64,      34.752795
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,65,      34.543857
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,66,      34.798835
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,67,      34.682785
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,68,      34.614166
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,69,      34.553577
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,70,      34.483538
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,71,      34.639627
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,72,      34.714485
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,73,      34.619526
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,74,      34.408238
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,0,      45.085387
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,1,      45.138306
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,2,      45.032266
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,3,      45.150866
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,4,      45.218765
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,5,      45.198055
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,6,      45.153326
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,7,      45.139395
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,8,      45.158016
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,9,      45.050387
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,10,      44.867189
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,11,      44.820459
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,12,      45.191475
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,13,      45.206015
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,14,      44.952558
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,15,      44.714000
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,16,      45.459362
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,17,      45.117686
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,18,      45.169155
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,19,      45.387413
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,20,      45.213905
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,21,      45.117036
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,22,      45.257445
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,23,      45.311383
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,24,      45.074396
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,25,      45.235364
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,26,      45.099696
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,27,      45.053156
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,28,      45.144945
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,29,      45.066436
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,30,      45.066637
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,31,      45.325374
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,32,      45.036777
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,33,      45.140076
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,34,      45.137246
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,35,      45.351283
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,36,      45.155416
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,37,      45.221394
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,38,      45.157976
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,39,      45.050017
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,40,      45.160136
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,41,      45.350183
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,42,      45.132736
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,43,      44.884319
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,44,      44.687971
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,45,      44.773439
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,46,      45.081266
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,47,      45.037356
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,48,      44.938058
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,49,      45.127755
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,50,      45.135496
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,51,      44.982077
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,52,      45.183606
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,53,      44.968538
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,54,      44.923998
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,55,      45.139505
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,56,      45.215315
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,57,      45.145049
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,58,      44.996121
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,59,      45.191469
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,60,      44.812273
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,61,      45.045361
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,62,      45.243859
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,63,      45.091030
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,64,      45.250298
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,65,      44.943602
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,66,      45.207869
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,67,      45.042881
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,68,      45.125399
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,69,      44.913072
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,70,      45.225739
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,71,      45.168470
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,72,      45.167459
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,73,      45.107110
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,74,      45.026971
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,0,      76.951127
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,1,      77.120205
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,2,      76.894727
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,3,      76.572761
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,4,      77.202524
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,5,      77.095286
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,6,      77.044596
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,7,      77.065136
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,8,      76.972426
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,9,      77.061586
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,10,      76.783919
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,11,      77.060866
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,12,      80.489038
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,13,      76.843343
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,14,      76.812683
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,15,      76.894012
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,16,      76.813773
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,17,      77.135030
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,18,      76.739464
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,19,      77.137269
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,20,      76.679635
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,21,      77.165820
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,22,      76.945661
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,23,      77.027900
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,24,      76.964132
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,25,      76.959472
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,26,      76.937031
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,27,      77.000581
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,28,      76.749833
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,29,      76.960991
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,30,      77.121780
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,31,      77.092160
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,32,      76.940142
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,33,      76.806593
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,34,      77.093880
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,35,      77.016441
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,36,      76.829262
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,37,      76.929742
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,38,      76.850463
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,39,      77.305408
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,40,      76.866993
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,41,      77.168239
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,42,      76.776753
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,43,      76.976711
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,44,      76.683215
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,45,      76.770104
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,46,      77.000191
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,47,      77.073770
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,48,      76.856423
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,49,      77.146520
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,50,      77.035051
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,51,      76.941871
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,52,      77.003391
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,53,      76.871223
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,54,      77.005501
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,55,      77.366948
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,56,      76.918302
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,57,      76.830823
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,58,      77.194689
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,59,      77.073110
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,60,      77.260669
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,61,      77.121580
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,62,      76.957202
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,63,      77.031081
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,64,      77.024751
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,65,      76.756283
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,66,      77.006861
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,67,      77.002581
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,68,      76.845703
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,69,      76.935321
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,70,      76.714554
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,71,      76.823453
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,72,      77.250629
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,73,      77.003211
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,74,      76.870523
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,0,     133.990315
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,1,     134.446090
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,2,     134.038594
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,3,     134.542069
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,4,     134.663648
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,5,     134.191813
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,6,     134.357241
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,7,     134.149943
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,8,     134.324201
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,9,     134.803457
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,10,     134.577388
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,11,     134.507639
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,12,     134.338141
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,13,     134.347481
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,14,     134.662438
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,15,     134.110623
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,16,     134.474300
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,17,     134.307961
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,18,     134.561299
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,19,     134.522440
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,20,     134.511489
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,21,     134.546379
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,22,     134.456450
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,23,     134.214382
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,24,     134.366071
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,25,     134.592649
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,26,     134.511289
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,27,     134.173413
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,28,     134.924995
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,29,     134.238742
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,30,     134.527859
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,31,     134.378041
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,32,     134.763767
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,33,     134.040384
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,34,     134.360250
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,35,     134.120723
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,36,     134.194042
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,37,     134.411050
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,38,     134.798417
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,39,     134.250852
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,40,     134.454330
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,41,     134.350381
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,42,     134.520399
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,43,     134.395240
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,44,     134.650338
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,45,     134.204702
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,46,     134.085113
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,47,     134.567539
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,48,     134.336281
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,49,     134.519830
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,50,     134.635998
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,51,     134.249242
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,52,     134.505250
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,53,     134.469770
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,54,     134.788596
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,55,     134.288742
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,56,     134.118743
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,57,     134.624749
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,58,     134.049024
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,59,     134.360761
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,60,     134.180293
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,61,     134.613769
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,62,     134.126563
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,63,     134.314262
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,64,     134.151463
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,65,     134.062944
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,66,     134.745117
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,67,     134.447630
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,68,     134.351412
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,69,     134.126954
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,70,     134.411661
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,71,     133.996634
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,72,     134.433120
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,73,     134.566579
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,74,     134.508429
