dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,0,       1.691942
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,37,       0.399706
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,38,       0.402855
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,39,       0.411835
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,40,       0.388336
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,41,       0.398446
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,42,       0.383236
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,43,       0.381406
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,44,       0.403706
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,45,       0.392886
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,46,       0.387256
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,47,       0.395326
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,48,       0.380346
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,49,       0.407496
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,50,       0.392336
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,51,       0.401865
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,52,       0.386345
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,53,       0.400896
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,54,       0.386966
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,55,       0.394026
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,56,       0.403266
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,57,       0.386726
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,58,       0.505295
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,59,       0.389205
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,60,       0.436985
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,61,       0.398656
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,62,       0.393976
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,63,       0.403325
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,64,       0.403895
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,65,       0.403566
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,66,       0.394455
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,67,       0.420775
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,68,       0.399136
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,69,       0.411285
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,70,       0.446985
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,71,       0.383616
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,72,       0.389866
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,73,       0.402495
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,74,       0.395756
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,0,       2.431333
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,1,       1.850350
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,2,       2.049047
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,3,       2.044857
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,4,       2.072357
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,5,       1.998358
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,6,       1.994488
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,7,       2.086508
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,8,       2.274715
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,9,       2.091397
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,10,       2.004428
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,11,       2.125616
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,12,       2.072538
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,13,       1.974409
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,14,       1.991458
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,15,       2.114096
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,16,       2.114877
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,17,       2.036068
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,18,       2.016658
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,19,       2.071987
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,20,       2.099527
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,21,       2.066148
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,22,       1.954069
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,23,       2.022708
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,24,       2.105917
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,25,       2.016898
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,26,       2.041467
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,27,       2.126597
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,28,       2.130367
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,29,       2.064458
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,30,       1.990808
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,31,       2.054208
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,32,       2.065327
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,33,       2.047347
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,34,       1.977568
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,35,       2.124047
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,36,       2.076677
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,37,       2.019837
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,38,       2.086497
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,39,       1.995868
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,40,       2.045278
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,41,       2.118817
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,42,       2.032847
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,43,       2.114867
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,44,       2.046077
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,45,       1.950168
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,46,       2.023548
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,47,       2.165167
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,48,       2.075167
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,49,       2.024618
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,50,       2.068827
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,51,       2.163926
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,52,       1.928769
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,53,       1.957079
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,54,       2.009688
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,55,       2.132997
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,56,       1.966289
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,57,       2.016688
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,58,       2.139856
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,59,       2.099707
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,60,       2.122986
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,61,       2.042497
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,62,       2.053928
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,63,       2.072877
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,64,       2.088998
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,65,       2.038637
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,66,       1.988908
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,67,       2.195446
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,68,       2.077877
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,69,       2.046478
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,70,       2.077757
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,71,       2.086747
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,72,       2.153247
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,73,       2.042788
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,74,       2.110867
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,0,       4.694919
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,1,       4.768648
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,2,       4.485071
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,3,       4.705348
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,4,       4.697739
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,5,       4.634959
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,6,       4.738108
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,7,       4.640049
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,8,       4.578410
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,9,       4.504580
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,10,       4.752518
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,11,       4.845217
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,12,       4.605210
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,13,       4.521121
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,14,       4.681689
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,15,       4.575469
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,16,       4.443780
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,17,       4.643619
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,18,       4.643359
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,19,       4.593009
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,20,       4.544960
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,21,       4.726897
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,22,       4.690108
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,23,       4.749968
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,24,       4.832347
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,25,       4.735628
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,26,       4.668349
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,27,       4.521300
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,28,       4.605929
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,29,       4.707078
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,30,       4.533261
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,31,       4.510761
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,32,       4.564900
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,33,       4.710159
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,34,       4.592670
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,35,       4.590020
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,36,       4.720108
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,37,       4.682709
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,38,       4.691369
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,39,       4.489861
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,40,       4.530861
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,41,       4.651019
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,42,       4.680219
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,43,       4.651079
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,44,       4.544621
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,45,       4.770938
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,46,       4.604999
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,47,       4.570970
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,48,       4.762758
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,49,       4.696588
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,50,       4.520500
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,51,       4.565300
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,52,       4.697389
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,53,       4.613709
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,54,       4.595929
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,55,       4.653889
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,56,       4.763037
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,57,       4.571630
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,58,       4.519591
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,59,       4.566630
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,60,       4.692538
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,61,       4.812868
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,62,       4.659469
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,63,       4.678209
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,64,       4.614409
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,65,       4.557590
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,66,       4.601240
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,67,       4.775268
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,68,       4.525421
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,69,       4.555590
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,70,       4.609170
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,71,       4.579580
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,72,       4.692638
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,73,       4.549710
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,74,       4.660519
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,0,      10.414046
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,1,      10.259748
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,2,      10.225838
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,3,      10.103119
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,4,      10.225818
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,5,      10.043720
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,6,       9.810493
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,7,      10.057009
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,8,       9.931881
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,9,       9.803923
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,10,       9.973361
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,11,       9.890672
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,12,       9.922382
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,13,       9.921181
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,14,       9.863651
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,15,       9.866062
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,16,       9.934321
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,17,       9.895942
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,18,       9.898151
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,19,       9.895381
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,20,       9.847632
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,21,       9.782363
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,22,       9.665664
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,23,       9.843712
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,24,       9.959681
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,25,       9.973001
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,26,       9.772993
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,27,       9.859831
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,28,       9.824902
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,29,       9.852582
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,30,       9.874681
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,31,       9.870881
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,32,       9.830282
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,33,      10.140419
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,34,       9.833732
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,35,       9.751683
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,36,      10.050380
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,37,      10.008651
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,38,       9.799572
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,39,      10.176118
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,40,      10.128129
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,41,       9.799402
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,42,       9.896402
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,43,       9.906911
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,44,       9.801043
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,45,      10.040440
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,46,       9.819092
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,47,       9.598845
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,48,       9.838892
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,49,       9.883872
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,50,       9.931031
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,51,       9.829492
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,52,       9.907991
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,53,       9.946471
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,54,       9.914231
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,55,       9.891331
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,56,       9.748353
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,57,       9.934461
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,58,       9.931821
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,59,       9.782002
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,60,       9.825372
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,61,      10.025250
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,62,       9.733004
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,63,      10.261607
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,64,       9.856763
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,65,       9.884332
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,66,       9.830952
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,67,       9.929361
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,68,       9.933851
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,69,      10.015220
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,70,       9.962460
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,71,       9.873842
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,72,       9.876292
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,73,       9.781582
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,74,       9.925441
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,0,      17.478928
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,1,      17.813815
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,2,      17.714976
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,3,      17.908783
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,4,      17.674166
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,5,      18.133881
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,6,      17.617166
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,7,      17.817725
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,8,      18.021032
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,9,      17.809095
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,10,      17.874734
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,11,      17.963143
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,12,      18.107211
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,13,      17.880783
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,14,      17.743146
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,15,      17.694916
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,16,      17.843774
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,17,      18.033272
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,18,      17.887004
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,19,      17.990183
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,20,      17.616886
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,21,      18.055172
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,22,      18.333768
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,23,      17.728935
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,24,      17.655566
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,25,      17.599777
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,26,      18.163180
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,27,      17.775265
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,28,      17.651966
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,29,      17.811694
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,30,      17.745965
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,31,      18.024572
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,32,      17.768735
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,33,      17.955693
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,34,      17.691856
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,35,      17.718975
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,36,      17.934553
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,37,      17.857134
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,38,      17.593077
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,39,      17.901843
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,40,      17.969553
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,41,      17.669406
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,42,      17.689786
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,43,      17.804145
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,44,      17.654356
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,45,      17.697426
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,46,      18.016272
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,47,      17.622046
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,48,      17.478178
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,49,      18.063942
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,50,      17.797005
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,51,      17.875694
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,52,      17.595097
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,53,      17.788945
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,54,      18.043181
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,55,      18.035513
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,56,      17.807265
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,57,      17.637486
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,58,      17.897544
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,59,      17.762605
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,60,      17.947913
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,61,      18.050341
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,62,      17.754665
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,63,      17.926133
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,64,      17.782795
