dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,0,       0.043400
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,34,       0.396236
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,35,       0.396386
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,36,       0.403716
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,37,       0.396976
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,38,       0.400836
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,39,       0.395426
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,40,       0.396116
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,41,       0.402085
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,42,       0.398155
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,43,       0.400756
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,44,       0.395645
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,45,       0.395605
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,46,       0.400596
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,47,       0.396016
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,48,       0.397365
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,49,       0.400826
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,50,       0.395345
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,51,       0.403995
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,52,       0.395986
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,53,       0.395865
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,54,       0.401356
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,55,       0.396476
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,56,       0.401695
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,57,       0.395466
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,58,       0.396156
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,59,       0.402176
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,60,       0.397635
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,61,       0.402496
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,62,       0.395335
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,63,       0.397246
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,64,       0.402356
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,65,       0.397106
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,66,       0.399545
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,67,       0.397646
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,68,       0.396636
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,69,       0.403625
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,70,       0.395636
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,71,       0.396905
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,72,       0.400685
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,73,       0.395586
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,74,       0.400656
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,0,       0.739402
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,1,       0.736921
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,2,       0.737142
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,3,       0.744092
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,4,       0.741652
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,5,       0.744692
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,6,       0.741361
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,7,       0.745162
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,8,       0.740792
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,9,       0.735312
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,10,       0.735652
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,11,       0.737402
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,12,       0.743081
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,13,       0.746092
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,14,       0.741252
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,15,       0.741302
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,16,       0.740332
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,17,       0.741321
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,18,       0.735852
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,19,       0.735192
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,20,       0.736362
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,21,       0.742192
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,22,       0.742461
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,23,       0.741731
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,24,       0.742272
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,25,       0.742832
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,26,       0.747432
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,27,       0.733882
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,28,       0.736202
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,29,       0.744602
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,30,       0.741592
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,31,       0.742302
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,32,       0.740222
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,33,       0.749841
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,34,       0.741492
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,35,       0.742942
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,36,       0.736872
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,37,       0.736532
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,38,       0.744442
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,39,       0.744242
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,40,       0.748122
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,41,       0.745242
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,42,       0.748872
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,43,       0.740822
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,44,       0.742772
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,45,       0.740972
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,46,       0.744022
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,47,       0.742161
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,48,       0.745151
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,49,       0.748832
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,50,       0.744312
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,51,       0.750341
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,52,       0.742223
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,53,       0.744282
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,54,       0.736322
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,55,       0.737192
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,56,       0.745412
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,57,       0.740571
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,58,       0.741742
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,59,       0.748312
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,60,       0.743892
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,61,       0.742852
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,62,       0.735992
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,63,       0.737392
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,64,       0.736482
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,65,       0.743092
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,66,       0.747521
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,67,       0.742471
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,68,       0.742272
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,69,       0.741082
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,70,       0.742342
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,71,       0.738432
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,72,       0.736681
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,73,       0.736812
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,74,       0.741572
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,0,       1.262766
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,1,       1.251357
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,2,       1.252456
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,3,       1.244467
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,4,       1.254447
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,5,       1.255806
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,6,       1.253026
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,7,       1.252786
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,8,       1.248776
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,9,       1.251316
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,10,       1.252776
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,11,       1.258006
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,12,       1.254996
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,13,       1.251786
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,14,       1.250496
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,15,       1.251346
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,16,       1.250797
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,17,       1.257606
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,18,       1.257456
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,19,       1.248586
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,20,       1.249577
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,21,       1.246677
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,22,       1.248517
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,23,       1.257337
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,24,       1.256736
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,25,       1.253307
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,26,       1.252136
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,27,       1.250806
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,28,       1.249706
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,29,       1.254336
