dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | N | D",64,0,       1.752662
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,45,       5.961057
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,46,       6.026006
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,47,       5.908717
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,48,       5.585241
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,49,       6.030786
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,50,       5.931167
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,51,       5.473332
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,52,       5.975106
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,53,       5.572421
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,54,       5.785858
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,55,       5.832688
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,56,       5.863168
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,57,       5.750919
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,58,       5.843928
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,59,       5.771799
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,60,       5.621530
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,61,       5.647200
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,62,       5.727409
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,63,       5.773499
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,64,       6.008446
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,65,       5.902497
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,66,       6.000786
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,67,       5.890048
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,68,       5.881578
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,69,       5.795968
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,70,       5.933957
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,71,       5.945327
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,72,       5.965977
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,73,       5.774968
3,double,uniform,PoisFFT,"P | P | P | P | N | D",128,74,       5.862207
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,0,       7.015095
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,1,       6.456352
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,2,       6.401133
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,3,       6.602250
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,4,       6.430062
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,5,       6.622710
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,6,       6.413152
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,7,       6.493731
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,8,       6.525011
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,9,       6.396592
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,10,       6.486471
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,11,       6.585620
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,12,       6.509571
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,13,       6.466171
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,14,       6.697459
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,15,       6.433372
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,16,       6.661379
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,17,       6.432862
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,18,       6.417932
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,19,       6.470411
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,20,       6.447742
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,21,       6.600780
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,22,       6.442352
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,23,       6.418871
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,24,       6.658909
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,25,       6.632589
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,26,       6.632899
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,27,       6.505411
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,28,       6.490811
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,29,       6.471811
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,30,       6.592140
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,31,       6.583170
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,32,       6.524371
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,33,       6.581220
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,34,       6.509991
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,35,       6.449941
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,36,       6.688199
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,37,       6.704918
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,38,       6.497331
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,39,       6.531470
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,40,       6.487421
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,41,       6.381293
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,42,       6.674549
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,43,       6.408622
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,44,       6.348072
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,45,       6.602490
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,46,       6.545581
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,47,       6.623179
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,48,       6.673859
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,49,       6.341043
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,50,       6.540310
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,51,       6.442081
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,52,       6.478322
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,53,       6.466801
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,54,       6.682779
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,55,       6.552570
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,56,       6.588040
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,57,       6.685189
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,58,       6.477181
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,59,       6.530690
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,60,       6.409451
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,61,       6.658049
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,62,       6.590560
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,63,       6.578901
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,64,       6.314552
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,65,       6.639449
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,66,       6.482381
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,67,       6.410671
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,68,       6.429142
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,69,       6.406562
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,70,       6.641279
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,71,       6.413642
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,72,       6.371712
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,73,       6.554551
3,double,uniform,PoisFFT,"P | P | P | P | N | D",192,74,       6.707498
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,0,      18.006119
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,1,      17.687233
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,2,      17.689212
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,3,      17.683063
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,4,      17.699052
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,5,      17.648882
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,6,      17.559544
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,7,      17.749902
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,8,      17.698562
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,9,      17.695582
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,10,      17.688623
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,11,      17.649003
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,12,      17.574433
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,13,      17.714402
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,14,      17.664612
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,15,      17.592253
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,16,      17.844901
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,17,      17.671883
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,18,      17.567814
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,19,      17.682762
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,20,      17.558223
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,21,      17.707582
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,22,      17.622133
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,23,      17.689882
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,24,      17.724931
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,25,      17.600833
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,26,      17.622612
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,27,      17.603623
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,28,      17.528684
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,29,      17.607713
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,30,      17.724482
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,31,      17.587774
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,32,      17.521934
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,33,      17.745981
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,34,      17.625853
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,35,      17.695682
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,36,      17.664522
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,37,      17.628903
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,38,      17.770632
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,39,      17.604893
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,40,      17.486154
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,41,      17.634823
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,42,      17.735102
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,43,      17.687372
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,44,      17.975549
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,45,      17.982349
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,46,      17.685922
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,47,      17.497644
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,48,      17.590713
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,49,      17.683313
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,50,      17.671853
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,51,      17.719282
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,52,      17.564414
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,53,      17.709682
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,54,      17.696723
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,55,      17.712442
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,56,      17.636093
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,57,      17.733391
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,58,      17.617342
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,59,      17.571163
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,60,      17.564164
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,61,      17.732901
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,62,      17.703662
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,63,      17.571184
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,64,      17.708602
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,65,      17.553694
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,66,      17.650232
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,67,      17.719362
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,68,      17.690242
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,69,      17.547624
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,70,      17.661872
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,71,      17.618773
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,72,      17.677793
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,73,      17.593903
3,double,uniform,PoisFFT,"P | P | P | P | N | D",256,74,      17.781412
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,0,      33.856762
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,1,      33.962251
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,2,      34.035390
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,3,      33.678024
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,4,      33.615025
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,5,      33.946041
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,6,      33.824373
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,7,      33.901212
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,8,      33.894501
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,9,      33.609755
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,10,      34.047940
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,11,      33.773573
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,12,      33.846723
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,13,      33.705014
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,14,      33.809963
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,15,      33.966331
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,16,      33.819363
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,17,      33.841772
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,18,      33.911832
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,19,      33.914642
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,20,      33.893982
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,21,      33.905871
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,22,      33.808813
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,23,      33.812743
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,24,      34.051560
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,25,      34.098980
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,26,      33.960911
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,27,      33.863322
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,28,      34.042770
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,29,      33.545206
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,30,      33.843252
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,31,      34.154018
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,32,      33.850173
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,33,      33.982331
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,34,      33.700824
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,35,      33.832922
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,36,      34.004641
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,37,      36.500264
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,38,      33.756353
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,39,      33.862323
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,40,      33.887482
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,41,      33.602925
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,42,      33.722904
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,43,      33.979451
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,44,      33.851092
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,45,      33.705854
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,46,      33.831472
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,47,      33.935191
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,48,      33.816252
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,49,      33.794483
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,50,      33.814622
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,51,      33.757183
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,52,      33.759544
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,53,      33.982901
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,54,      33.930182
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,55,      33.847472
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,56,      33.999871
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,57,      33.930571
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,58,      33.638404
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,59,      33.704554
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,60,      33.775693
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,61,      33.884652
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,62,      33.814482
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,63,      33.888351
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,64,      33.689464
