dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,50,      53.496438
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,51,      53.580187
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,52,      52.678776
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,53,      52.936784
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,54,      52.792375
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,55,      54.353038
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,56,      52.961453
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,57,      53.078312
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,58,      53.559786
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,59,      52.938683
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,60,      53.333199
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,61,      53.136471
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,62,      53.791064
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,63,      53.035533
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,64,      53.261230
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,65,      53.417199
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,66,      53.956983
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,67,      53.244490
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,68,      53.325569
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,69,      53.726255
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,70,      52.634017
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,71,      52.970643
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,72,      53.220900
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,73,      54.843653
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,74,      53.544626
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,0,     114.344005
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,1,     113.239358
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,2,     114.001750
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,3,     113.299477
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,4,     123.208981
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,5,     113.737703
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,6,     112.887151
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,7,     114.432896
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,8,     120.387561
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,9,     110.688875
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,10,     111.743364
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,11,     110.349069
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,12,     116.188826
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,13,     111.074101
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,14,     112.875551
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,15,     111.966542
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,16,     110.858174
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,17,     111.598565
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,18,     113.219748
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,19,     110.634726
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,20,     111.948862
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,21,     109.831785
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,22,     109.254971
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,23,     112.030331
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,24,     111.040691
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,25,     109.919993
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,26,     110.892473
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,27,     111.633545
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,28,     110.808724
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,29,     111.276869
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,30,     110.093422
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,31,     110.493708
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,32,     110.287080
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,33,     110.604437
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,34,     110.433007
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,35,     109.790935
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,36,     110.431858
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,37,     110.382958
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,38,     111.454547
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,39,     110.919763
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,40,     110.181161
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,41,     110.383599
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,42,     109.433229
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,43,     111.368368
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,44,     110.988872
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,45,     109.094772
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,46,     109.896544
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,47,     109.750025
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,48,     110.955142
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,49,     109.541917
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,50,     110.148661
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,51,     112.538035
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,52,     109.858675
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,53,     109.680456
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,54,     111.027281
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,55,     112.975370
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,56,     108.879845
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,57,     110.260400
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,58,     109.912674
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,59,     111.273469
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,60,     110.291890
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,61,     110.513567
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,62,     110.621536
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,63,     111.131131
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,64,     109.594317
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,65,     111.195470
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,66,     110.445768
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,67,     110.189571
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,68,     110.136931
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,69,     110.838484
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,70,     109.413159
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,71,     110.106582
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,72,     108.950664
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,73,     109.675056
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,74,     111.786993
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,0,     181.573566
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,1,     179.618628
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,2,     183.267478
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,3,     182.877753
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,4,     196.969042
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,5,     182.457427
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,6,     181.252480
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,7,     180.491678
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,8,     178.560529
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,9,     190.102685
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,10,     178.599528
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,11,     179.956914
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,12,     181.512437
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,13,     178.747777
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,14,     182.193880
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,15,     179.948573
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,16,     183.729504
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,17,     182.362897
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,18,     182.150460
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,19,     182.219110
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,20,     181.533667
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,21,     176.786028
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,22,     178.913455
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,23,     178.742097
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,24,     180.551737
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,25,     178.266502
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,26,     180.025203
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,27,     179.045104
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,28,     177.918105
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,29,     179.183362
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,30,     177.335162
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,31,     177.716728
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,32,     180.524608
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,33,     177.154053
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,34,     180.855985
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,35,     179.098654
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,36,     190.746258
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,37,     176.813398
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,38,     181.907383
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,39,     175.521202
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,40,     172.424964
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,41,     178.591589
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,42,     173.221616
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,43,     174.580142
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,44,     173.883479
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,45,     174.131987
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,46,     175.065526
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,47,     175.679550
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,48,     174.705600
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,49,     176.723818
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,50,     173.769920
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,51,     175.471182
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,52,     176.366852
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,53,     178.201083
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,54,     175.403123
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,55,     174.912558
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,56,     176.818017
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,57,     178.067763
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,58,     178.242142
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,59,     172.487084
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,60,     176.947786
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,61,     174.472153
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,62,     178.759207
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,63,     179.697356
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,64,     175.296404
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,65,     176.246993
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,66,     174.585361
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,67,     176.572290
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,68,     177.591569
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,69,     174.813289
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,70,     177.257673
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,71,     176.449081
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,72,     175.669670
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,73,     177.181763
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,74,     179.707176
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,0,     319.814817
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,1,     315.034568
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,2,     319.783577
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,3,     319.441861
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,4,     322.812945
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,5,     317.947997
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,6,     322.619436
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,7,     318.418152
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,8,     321.993364
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,9,     326.196449
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,10,     322.207021
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,11,     318.218654
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,12,     325.861092
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,13,     313.897550
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,14,     321.631758
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,15,     315.279976
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,16,     317.784279
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,17,     326.538254
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,18,     325.286499
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,19,     315.719840
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,20,     313.519455
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,21,     322.158012
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,22,     311.403507
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,23,     324.035312
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,24,     316.634731
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,25,     320.429320
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,26,     319.919166
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,27,     317.869968
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,28,     320.729337
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,29,     314.426055
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,30,     323.897344
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,31,     315.747161
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,32,     313.912300
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,33,     325.807862
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,34,     322.275941
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,35,     318.038316
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,36,     316.662791
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,37,     319.175803
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,38,     322.247081
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,39,     320.554009
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,40,     318.003496
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,41,     313.380226
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,42,     314.304716
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,43,     309.466308
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,44,     319.433791
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,45,     316.513163
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,46,     323.419738
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,47,     322.039203
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,48,     320.325772
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,49,     318.567920
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,50,     326.846442
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,51,     316.633551
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,52,     321.669997
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,53,     322.814145
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,54,     324.109891
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,55,     325.109920
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,56,     320.286411
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,57,     317.366613
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,58,     317.021026
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,59,     326.060240
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,60,     320.842786
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,61,     318.512541
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,62,     320.447821
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,63,     321.719827
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,64,     315.425214
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,65,     320.301852
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,66,     317.088176
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,67,     313.523694
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,68,     314.608353
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,69,     321.932725
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,70,     314.396895
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,71,     313.628744
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,72,     318.829458
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,73,     321.510969
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,74,     318.107556
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,0,     395.116411
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,1,     403.372203
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,2,     400.475114
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,3,     401.632791
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,4,     394.834884
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,5,     394.654216
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,6,     406.004305
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,7,     396.086761
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,8,     396.979321
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,9,     398.135979
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,10,     398.629593
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,11,     401.054198
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,12,     399.350225
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,13,     401.171616
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,14,     398.927010
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,15,     398.834082
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,16,     396.481007
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,17,     393.714726
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,18,     399.256196
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,19,     395.889347
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,20,     394.646233
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,21,     395.355725
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,22,     396.560072
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,23,     399.333372
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,24,     403.442508
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,25,     390.989282
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,26,     397.538971
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,27,     394.600833
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,28,     398.289664
