dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,56,     118.689443
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,57,     118.928431
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,58,     118.170359
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,59,     118.219728
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,60,     118.064800
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,61,     118.127930
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,62,     118.757823
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,63,     118.617414
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,64,     118.179249
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,65,     118.398336
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,66,     118.718973
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,67,     117.501806
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,68,     118.931421
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,69,     118.983290
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,70,     118.567415
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,71,     118.838692
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,72,     118.192388
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,73,     118.642814
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,74,     117.676303
