dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,0,       1.369886
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,41,       0.282517
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,42,       0.280097
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,43,       0.275707
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,44,       0.275787
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,45,       0.277508
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,46,       0.280857
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,47,       0.279167
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,48,       0.281357
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,49,       0.282917
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,50,       0.274217
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,51,       0.276917
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,52,       0.275128
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,53,       0.276007
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,54,       0.276017
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,55,       0.277737
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,56,       0.281068
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,57,       0.277607
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,58,       0.278797
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,59,       0.278547
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,60,       0.288657
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,61,       0.279637
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,62,       0.278086
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,63,       0.277148
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,64,       0.279227
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,65,       0.275797
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,66,       0.279357
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,67,       0.279217
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,68,       0.278367
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,69,       0.283477
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,70,       0.289307
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,71,       0.281937
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,72,       0.279327
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,73,       0.278417
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,74,       0.277167
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,0,       3.831779
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,1,       3.089267
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,2,       3.098807
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,3,       3.114976
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,4,       3.136067
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,5,       3.187286
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,6,       3.122857
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,7,       3.111987
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,8,       3.092237
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,9,       3.090727
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,10,       3.070558
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,11,       3.077158
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,12,       3.115837
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,13,       3.123577
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,14,       3.107197
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,15,       3.047488
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,16,       3.086987
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,17,       3.158997
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,18,       3.048427
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,19,       3.092667
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,20,       3.100497
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,21,       3.123917
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,22,       3.076868
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,23,       3.192726
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,24,       3.145027
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,25,       3.104218
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,26,       3.129597
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,27,       3.122637
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,28,       3.137626
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,29,       3.091877
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,30,       3.107647
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,31,       3.123537
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,32,       3.098787
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,33,       3.117197
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,34,       3.093287
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,35,       3.168717
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,36,       3.139127
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,37,       3.102218
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,38,       3.084857
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,39,       3.150946
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,40,       3.146436
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,41,       3.094347
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,42,       3.123007
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,43,       3.124317
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,44,       3.108187
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,45,       3.133687
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,46,       3.091177
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,47,       3.147807
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,48,       3.114238
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,49,       3.179436
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,50,       3.106847
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,51,       3.477533
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,52,       3.525803
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,53,       3.471933
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,54,       3.506983
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,55,       3.476993
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,56,       3.507643
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,57,       3.477773
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,58,       3.520403
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,59,       3.489883
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,60,       3.492963
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,61,       3.473183
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,62,       3.461634
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,63,       3.516602
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,64,       3.507653
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,65,       3.487523
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,66,       3.522143
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,67,       3.534863
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,68,       3.498454
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,69,       3.467154
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,70,       3.469774
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,71,       3.530842
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,72,       3.471393
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,73,       3.476963
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,74,       3.528632
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,0,       5.594911
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,1,       5.264624
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,2,       5.190345
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,3,       5.280455
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,4,       5.185125
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,5,       5.227365
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,6,       5.161365
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,7,       5.146745
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,8,       5.230664
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,9,       5.270284
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,10,       5.221775
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,11,       5.165786
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,12,       5.279575
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,13,       5.172285
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,14,       5.348094
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,15,       5.205405
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,16,       5.175415
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,17,       5.289764
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,18,       5.211315
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,19,       5.112956
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,20,       5.239394
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,21,       5.214255
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,22,       5.276334
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,23,       5.173805
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,24,       5.259414
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,25,       5.194045
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,26,       5.168576
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,27,       5.443653
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,28,       5.257515
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,29,       5.250284
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,30,       5.267814
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,31,       5.190745
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,32,       5.166435
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,33,       5.267324
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,34,       5.133255
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,35,       5.150445
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,36,       5.322043
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,37,       5.223544
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,38,       5.313924
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,39,       5.169945
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,40,       5.208965
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,41,       5.167886
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,42,       5.248225
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,43,       5.478022
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,44,       5.205925
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,45,       5.189075
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,46,       5.297904
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,47,       5.194515
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,48,       5.318814
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,49,       5.176426
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,50,       5.135276
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,51,       5.282504
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,52,       5.213175
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,53,       5.264004
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,54,       5.161515
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,55,       5.319464
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,56,       5.235244
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,57,       5.219465
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,58,       5.171455
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,59,       5.262064
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,60,       5.151146
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,61,       5.453122
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,62,       5.233855
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,63,       5.210335
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,64,       5.169586
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,65,       5.194225
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,66,       5.212075
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,67,       5.150386
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,68,       5.456453
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,69,       5.300123
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,70,       5.241335
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,71,       5.302754
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,72,       5.230984
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,73,       5.132486
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,74,       5.243715
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,0,      17.358046
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,1,      16.814232
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,2,      17.038459
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,3,      16.969760
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,4,      16.978080
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,5,      16.810402
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,6,      16.942250
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,7,      16.888531
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,8,      16.918711
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,9,      16.850261
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,10,      16.846152
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,11,      16.958960
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,12,      16.811552
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,13,      16.789312
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,14,      16.843052
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,15,      16.921880
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,16,      17.048829
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,17,      16.914811
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,18,      16.813892
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,19,      16.969541
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,20,      16.943561
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,21,      16.984840
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,22,      16.877122
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,23,      16.836562
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,24,      17.078448
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,25,      16.793462
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,26,      16.919181
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,27,      16.859041
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,28,      16.921661
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,29,      16.907881
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,30,      16.854402
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,31,      16.910701
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,32,      16.958501
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,33,      16.933571
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,34,      16.986600
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,35,      16.804832
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,36,      16.814262
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,37,      16.929951
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,38,      16.832621
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,39,      16.864851
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,40,      16.826181
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,41,      16.852821
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,42,      16.707823
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,43,      16.784042
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,44,      16.860391
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,45,      16.711873
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,46,      16.870521
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,47,      16.750232
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,48,      16.772862
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,49,      16.899171
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,50,      16.823172
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,51,      16.881401
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,52,      16.850911
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,53,      16.720113
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,54,      16.918481
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,55,      16.753092
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,56,      16.759332
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,57,      16.789073
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,58,      16.891461
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,59,      20.401883
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,60,      16.808252
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,61,      16.852311
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,62,      16.778532
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,63,      16.915331
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,64,      16.930560
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,65,      16.848472
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,66,      16.901822
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,67,      16.788482
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,68,      16.810722
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,69,      16.861832
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,70,      16.842592
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,71,      16.940331
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,72,      16.896981
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,73,      16.732883
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,74,      16.814662
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,0,      26.113973
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,1,      25.869886
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,2,      26.105343
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,3,      26.201172
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,4,      25.925936
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,5,      26.106794
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,6,      26.097483
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,7,      26.127553
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,8,      25.849796
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,9,      25.939845
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,10,      25.950105
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,11,      26.267902
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,12,      26.106404
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,13,      26.056295
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,14,      25.917975
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,15,      25.923976
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,16,      26.100163
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,17,      26.104824
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,18,      26.160783
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,19,      26.169294
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,20,      25.958285
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,21,      25.965976
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,22,      25.986145
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,23,      25.969645
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,24,      25.793577
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,25,      25.993445
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,26,      25.882826
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,27,      25.902955
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,28,      26.153503
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,29,      25.814936
