dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,63,      36.096448
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,64,      35.562693
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,65,      35.914140
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,66,      36.175937
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,67,      36.020849
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,68,      35.974529
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,69,      35.471664
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,70,      35.460144
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,71,      36.086468
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,72,      35.710162
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,73,      35.971639
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,74,      36.063238
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,0,      59.635208
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,1,      59.202253
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,2,      59.115714
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,3,      59.444190
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,4,      59.515560
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,5,      59.406531
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,6,      59.272162
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,7,      59.490680
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,8,      59.419431
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,9,      59.430221
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,10,      59.509480
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,11,      59.465511
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,12,      59.311723
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,13,      59.566609
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,14,      59.497351
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,15,      59.217433
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,16,      59.394241
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,17,      59.126394
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,18,      59.312803
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,19,      59.155775
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,20,      59.511100
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,21,      59.285243
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,22,      59.373171
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,23,      59.512280
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,24,      59.175624
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,25,      59.224573
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,26,      59.207454
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,27,      59.391671
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,28,      58.971616
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,29,      59.042335
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,30,      59.569989
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,31,      59.305512
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,32,      59.518580
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,33,      59.395732
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,34,      59.275243
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,35,      58.938847
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,36,      59.500420
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,37,      59.416981
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,38,      59.558399
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,39,      59.228703
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,40,      59.343862
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,41,      59.405261
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,42,      59.304702
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,43,      59.160624
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,44,      59.096825
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,45,      59.467610
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,46,      59.426491
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,47,      59.191444
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,48,      59.285203
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,49,      59.293403
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,50,      59.140125
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,51,      59.109275
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,52,      59.456491
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,53,      59.491060
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,54,      59.218833
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,55,      59.425951
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,56,      59.446471
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,57,      59.309763
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,58,      59.350942
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,59,      59.475070
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,60,      59.379072
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,61,      59.092045
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,62,      59.218703
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,63,      59.236033
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,64,      59.116975
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,65,      59.165075
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,66,      59.426311
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,67,      59.293042
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,68,      59.273073
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,69,      59.329682
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,70,      59.462181
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,71,      59.246473
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,72,      59.334982
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,73,      59.349152
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,74,      59.324742
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,0,      97.806757
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,1,      98.074664
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,2,      96.925397
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,3,      98.083883
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,4,      98.079783
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,5,      97.976375
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,6,      96.823689
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,7,      98.012144
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,8,      97.873176
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,9,      98.117823
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,10,      97.963885
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,11,      97.920345
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,12,      98.322481
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,13,      98.030263
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,14,      96.772149
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,15,      97.978125
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,16,      96.908808
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,17,      98.024634
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,18,      98.038494
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,19,      98.116213
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,20,      98.120122
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,21,      98.088633
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,22,      98.211472
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,23,      97.925185
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,24,      98.076814
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,25,      98.129232
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,26,      97.864996
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,27,      98.082384
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,28,      98.085773
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,29,      98.088783
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,30,      98.275621
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,31,      97.955975
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,32,      98.070283
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,33,      98.193782
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,34,      98.015264
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,35,      98.045844
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,36,      97.900666
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,37,      96.766679
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,38,      98.068334
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,39,      97.933076
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,40,      97.890056
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,41,      98.023384
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,42,      97.919145
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,43,      98.030184
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,44,      96.811688
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,45,      98.053064
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,46,      98.124033
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,47,      98.045104
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,48,      97.933035
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,49,      98.154523
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,50,      98.085763
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,51,      98.073554
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,52,      97.998514
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,53,      97.998175
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,54,      98.045594
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,55,      97.906695
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,56,      98.152413
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,57,      97.968525
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,58,      97.986315
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,59,      97.989885
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,60,      99.957811
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,61,      96.791789
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,62,      98.081504
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,63,      98.174492
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,64,      98.122763
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,65,      98.076193
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,66,      97.974785
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,67,      97.997714
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,68,      98.183012
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,69,      97.897785
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,70,      98.113892
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,71,      98.065284
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,72,      98.079713
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,73,      98.058284
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,74,      98.030264
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,0,     149.590110
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,1,     152.641934
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,2,     151.137641
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,3,     150.936124
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,4,     149.789288
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,5,     149.464901
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,6,     151.731534
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,7,     149.519121
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,8,     150.733876
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,9,     150.352451
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,10,     151.094652
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,11,     149.558580
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,12,     150.648338
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,13,     151.027663
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,14,     150.729957
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,15,     149.435032
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,16,     149.633660
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,17,     152.548715
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,18,     151.710584
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,19,     151.377248
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,20,     151.489758
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,21,     152.151519
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,22,     150.820115
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,23,     155.763455
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,24,     153.743210
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,25,     150.764356
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,26,     151.892383
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,27,     152.763642
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,28,     151.861733
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,29,     150.347931
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,30,     152.045600
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,31,     151.041203
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,32,     150.989893
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,33,     156.610665
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,34,     154.070626
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,35,     151.118482
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,36,     151.172581
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,37,     151.677505
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,38,     150.974893
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,39,     152.079880
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,40,     149.087547
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,41,     150.598007
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,42,     151.649335
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,43,     152.732223
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,44,     148.386635
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,45,     152.808751
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,46,     154.627299
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,47,     152.387356
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,48,     151.802454
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,49,     152.433061
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,50,     152.002946
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,51,     150.986307
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,52,     151.683889
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,53,     151.672560
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,54,     152.446321
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,55,     151.990856
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,56,     150.700920
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,57,     151.145785
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,58,     152.159034
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,59,     152.121925
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,60,     148.776631
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,61,     153.624759
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,62,     149.769880
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,63,     152.520300
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,64,     152.078416
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,65,     150.781569
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,66,     151.178944
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,67,     153.788397
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,68,     152.210313
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,69,     152.236653
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,70,     151.232864
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,71,     152.357972
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,72,     151.902217
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,73,     153.762507
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,74,     151.025646
