dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,0,       1.854130
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,29,       0.389656
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,30,       0.392526
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,31,       0.408526
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,32,       0.410286
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,33,       0.398015
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,34,       0.404026
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,35,       0.393325
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,36,       0.397246
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,37,       0.382165
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,38,       0.385115
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,39,       0.386696
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,40,       0.389115
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,41,       0.385876
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,42,       0.394216
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,43,       0.387836
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,44,       0.392796
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,45,       0.395826
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,46,       0.401106
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,47,       0.385686
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,48,       0.389176
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,49,       0.388906
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,50,       0.383196
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,51,       0.383207
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,52,       0.385046
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,53,       0.381096
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,54,       0.387806
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,55,       0.395646
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,56,       0.405326
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,57,       0.402156
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,58,       0.411346
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,59,       0.419556
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,60,       0.406695
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,61,       0.400566
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,62,       0.395975
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,63,       0.404936
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,64,       0.397316
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,65,       0.401826
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,66,       0.400956
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,67,       0.409136
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,68,       0.404356
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,69,       0.405546
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,70,       0.405865
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,71,       0.408416
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,72,       0.409775
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,73,       0.411995
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,74,       0.399325
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,0,       5.967097
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,1,       5.370434
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,2,       5.616021
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,3,       5.456112
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,4,       5.410303
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,5,       5.569671
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,6,       5.502772
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,7,       5.416143
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,8,       5.474182
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,9,       5.503522
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,10,       5.468912
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,11,       5.521041
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,12,       5.391943
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,13,       5.475932
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,14,       5.483262
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,15,       5.420262
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,16,       5.498601
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,17,       5.372793
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,18,       5.492282
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,19,       5.347783
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,20,       5.438563
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,21,       5.506802
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,22,       5.359054
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,23,       5.530361
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,24,       5.356413
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,25,       5.530412
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,26,       5.456343
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,27,       5.443702
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,28,       5.392574
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,29,       5.317904
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,30,       5.486022
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,31,       5.530112
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,32,       5.522821
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,33,       5.534341
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,34,       5.402403
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,35,       5.374053
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,36,       5.393243
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,37,       5.453572
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,38,       5.351424
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,39,       5.562851
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,40,       5.329304
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,41,       5.389763
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,42,       5.568911
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,43,       5.462283
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,44,       5.398514
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,45,       5.534882
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,46,       5.387303
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,47,       5.460202
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,48,       5.580771
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,49,       5.434812
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,50,       5.408152
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,51,       5.338784
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,52,       5.483962
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,53,       5.327863
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,54,       5.548251
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,55,       5.443482
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,56,       5.549731
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,57,       5.461032
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,58,       5.410633
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,59,       5.386583
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,60,       5.548562
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,61,       5.539852
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,62,       5.379123
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,63,       5.567961
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,64,       5.422563
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,65,       5.501301
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,66,       5.509222
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,67,       5.569211
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,68,       5.431492
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,69,       5.447632
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,70,       5.450592
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,71,       5.633401
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,72,       5.506522
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,73,       5.386323
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",128,74,       5.505322
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,0,       6.487781
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,1,       6.406052
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,2,       6.565191
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,3,       6.611650
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,4,       6.263114
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,5,       6.316254
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,6,       6.634950
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,7,       6.457392
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,8,       6.409102
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,9,       6.332813
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,10,       6.404033
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,11,       6.283984
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,12,       6.295413
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,13,       6.295714
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,14,       6.479822
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,15,       6.544701
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,16,       6.353673
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,17,       6.261074
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,18,       6.531441
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,19,       6.457532
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,20,       6.421732
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,21,       6.501711
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,22,       6.583490
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,23,       6.403382
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,24,       6.355643
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,25,       6.559301
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,26,       6.411092
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,27,       6.381712
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,28,       6.271344
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,29,       6.513241
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,30,       6.398882
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,31,       6.433022
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,32,       6.501772
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,33,       6.388022
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,34,       6.450211
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,35,       6.393172
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,36,       6.472872
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,37,       6.400802
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,38,       6.430512
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,39,       6.272264
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,40,       6.309363
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,41,       6.285983
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,42,       6.467561
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,43,       6.580510
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,44,       6.428261
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,45,       6.441782
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,46,       6.244684
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,47,       6.425872
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,48,       6.289003
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,49,       6.326513
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,50,       6.585711
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,51,       6.239534
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,52,       6.486431
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,53,       6.243404
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,54,       6.341124
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,55,       6.446802
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,56,       6.475032
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,57,       6.303843
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,58,       6.434112
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,59,       6.301743
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,60,       6.452641
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,61,       6.293503
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,62,       6.274564
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,63,       6.334603
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,64,       6.410192
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,65,       6.280414
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,66,       6.549131
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,67,       6.361982
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,68,       6.282654
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,69,       6.368652
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,70,       6.260844
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,71,       6.269604
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,72,       6.428502
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,73,       6.332263
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",192,74,       6.425752
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,0,      18.698342
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,1,      18.076029
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,2,      18.090918
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,3,      18.128138
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,4,      18.248977
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,5,      18.224077
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,6,      18.089218
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,7,      18.352966
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,8,      18.229527
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,9,      18.092459
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,10,      18.166408
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,11,      18.130829
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,12,      18.076219
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,13,      18.202398
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,14,      18.319056
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,15,      18.132438
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,16,      18.174848
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,17,      18.164858
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,18,      18.192638
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,19,      18.183818
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,20,      18.142818
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,21,      18.346316
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,22,      18.246527
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,23,      18.137528
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,24,      18.213987
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,25,      18.142938
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,26,      18.212257
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,27,      18.125888
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,28,      18.122829
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,29,      18.220477
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,30,      18.309586
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,31,      18.255837
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,32,      18.058539
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,33,      18.244647
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,34,      18.325466
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,35,      18.274657
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,36,      18.174738
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,37,      18.349386
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,38,      18.219017
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,39,      18.092119
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,40,      18.220527
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,41,      18.285667
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,42,      18.449205
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,43,      18.132088
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,44,      18.391825
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,45,      18.208387
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,46,      18.324966
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,47,      18.335136
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,48,      18.211528
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,49,      18.348166
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,50,      18.387955
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,51,      18.196478
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,52,      18.171728
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,53,      18.290396
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,54,      18.244867
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,55,      18.144008
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,56,      18.359276
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,57,      18.270387
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,58,      18.201588
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,59,      18.259907
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,60,      18.166578
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,61,      18.382755
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,62,      18.205077
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,63,      18.233957
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,64,      18.309577
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,65,      18.206447
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,66,      18.284327
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,67,      18.288387
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,68,      18.202667
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,69,      18.229687
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,70,      18.172497
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,71,      18.221177
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,72,      18.181867
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,73,      18.318376
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",256,74,      18.291706
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,0,      33.916411
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,1,      33.679434
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,2,      33.754573
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,3,      33.777813
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,4,      33.764413
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,5,      33.678714
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,6,      33.870181
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,7,      33.793413
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,8,      33.939091
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,9,      33.829763
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,10,      33.879142
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,11,      33.808763
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,12,      33.556655
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,13,      33.610795
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,14,      33.866482
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,15,      33.697874
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,16,      33.733504
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,17,      33.795633
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,18,      34.100219
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,19,      33.788943
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,20,      33.811972
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,21,      33.666474
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,22,      33.746403
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,23,      33.705103
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,24,      33.832062
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,25,      33.738533
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,26,      33.685803
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,27,      33.624435
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,28,      33.921991
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,29,      33.716373
