dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,0,       1.512934
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,30,      26.304685
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,31,      26.264195
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,32,      26.494782
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,33,      26.256795
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,34,      26.207525
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,35,      26.124037
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,36,      26.115826
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,37,      26.157186
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,38,      26.213825
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,39,      26.394573
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,40,      26.220726
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,41,      26.410534
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,42,      26.200356
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,43,      26.240635
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,44,      26.339514
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,45,      26.263615
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,46,      26.228045
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,47,      26.197765
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,48,      26.197716
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,49,      26.367254
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,50,      26.179736
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,51,      26.416223
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,52,      26.233795
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,53,      26.447103
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,54,      26.171226
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,55,      26.243195
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,56,      26.215886
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,57,      26.420043
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,58,      26.197845
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,59,      26.209065
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,60,      26.143937
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,61,      26.172026
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,62,      26.445863
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,63,      26.555662
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,64,      26.310855
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,65,      26.117136
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,66,      26.349004
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,67,      26.143656
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,68,      26.157436
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,69,      26.158926
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,70,      26.194775
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,71,      26.203005
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,72,      26.219225
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,73,      26.157526
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,74,      26.286405
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,0,      47.986668
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,1,      47.755220
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,2,      47.955048
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,3,      47.989368
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,4,      47.934618
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,5,      47.774159
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,6,      47.877378
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,7,      47.851519
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,8,      47.946898
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,9,      47.624051
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,10,      47.852959
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,11,      47.781939
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,12,      47.862549
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,13,      47.787609
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,14,      47.871648
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,15,      47.722200
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,16,      47.878809
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,17,      47.787619
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,18,      47.992227
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,19,      48.096467
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,20,      48.052716
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,21,      47.962618
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,22,      47.931878
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,23,      47.888689
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,24,      47.896789
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,25,      47.744611
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,26,      47.984407
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,27,      47.985538
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,28,      47.969857
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,29,      47.844269
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,30,      47.836948
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,31,      47.833440
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,32,      47.848308
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,33,      47.821549
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,34,      47.933838
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,35,      48.010267
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,36,      47.977798
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,37,      47.942028
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,38,      47.951868
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,39,      47.879928
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,40,      47.898569
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,41,      47.901488
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,42,      47.932809
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,43,      47.909258
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,44,      47.940178
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,45,      47.870839
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,46,      47.880088
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,47,      47.846509
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,48,      47.798449
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,49,      47.768720
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,50,      47.781100
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,51,      47.793199
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,52,      47.860609
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,53,      47.759250
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,54,      47.946678
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,55,      47.959148
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,56,      47.910098
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,57,      47.772010
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,58,      47.843129
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,59,      47.843669
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,60,      47.884729
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,61,      47.866229
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,62,      47.903318
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,63,      47.777640
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,64,      47.903229
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,65,      47.885108
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,66,      47.876698
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,67,      47.933648
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,68,      47.968307
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,69,      47.727850
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,70,      47.805319
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,71,      47.923928
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,72,      47.800720
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,73,      47.886968
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,74,      47.944698
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,0,      79.866444
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,1,      79.616816
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,2,      79.742385
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,3,      79.667336
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,4,      79.721485
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,5,      80.958162
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,6,      79.895783
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,7,      79.711875
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,8,      79.723595
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,9,      79.866004
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,10,      79.902803
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,11,      79.783504
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,12,      79.975472
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,13,      79.629686
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,14,      79.892933
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,15,      79.856944
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,16,      79.634906
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,17,      79.671655
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,18,      79.484328
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,19,      79.665426
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,20,      79.685696
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,21,      79.691855
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,22,      79.619066
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,23,      79.812174
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,24,      79.774554
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,25,      79.951953
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,26,      79.687615
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,27,      79.790344
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,28,      79.798354
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,29,      79.928674
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,30,      79.528818
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,31,      79.633146
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,32,      79.576437
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,33,      79.901043
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,34,      79.785174
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,35,      79.609636
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,36,      79.786874
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,37,      84.089899
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,38,      79.824294
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,39,      80.030732
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,40,      79.746465
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,41,      79.416088
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,42,      81.025971
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,43,      79.671466
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,44,      79.789174
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,45,      79.698446
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,46,      79.694786
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,47,      79.913063
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,48,      79.909933
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,49,      79.847914
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,50,      79.892603
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,51,      79.599696
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,52,      79.717325
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,53,      79.539037
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,54,      79.819564
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,55,      79.977322
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,56,      79.618997
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,57,      79.614337
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,58,      79.945223
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,59,      79.644806
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,60,      79.700305
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,61,      79.644786
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,62,      79.776725
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,63,      79.623996
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,64,      79.849424
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,65,      79.789885
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,66,      79.677425
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,67,      79.844934
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,68,      79.706436
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,69,      79.877873
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,70,      79.575557
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,71,      79.657146
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,72,      79.821014
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,73,      79.729495
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,74,      79.615516
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,0,     128.141268
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,1,     128.016809
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,2,     128.073659
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,3,     128.293797
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,4,     129.050559
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,5,     128.119789
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,6,     128.746622
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,7,     129.249926
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,8,     128.080359
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,9,     128.222018
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,10,     128.842221
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,11,     128.058229
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,12,     128.990919
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,13,     127.887051
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,14,     128.709732
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,15,     127.878201
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,16,     128.130468
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,17,     128.951100
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,18,     127.851461
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,19,     128.060849
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,20,     128.061738
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,21,     127.805861
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,22,     128.093768
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,23,     127.717143
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,24,     129.020939
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,25,     128.122079
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,26,     127.857281
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,27,     128.636573
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,28,     127.888051
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,29,     128.300077
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,30,     128.613554
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,31,     127.806301
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,32,     127.992240
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,33,     127.990669
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,34,     128.453925
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,35,     128.019570
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,36,     129.443245
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,37,     127.653723
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,38,     127.950370
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,39,     128.065459
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,40,     127.934721
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,41,     127.993180
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,42,     128.653033
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,43,     127.972480
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,44,     127.791231
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,45,     127.573784
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,46,     128.192348
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,47,     128.028209
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,48,     128.590069
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,49,     127.950955
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,50,     128.956114
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,51,     128.022054
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,52,     127.700968
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,53,     128.603188
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,54,     128.698677
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,55,     127.956495
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,56,     127.544909
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,57,     128.283522
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,58,     127.813667
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,59,     128.768116
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,60,     128.424280
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,61,     127.904855
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,62,     128.424490
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,63,     128.085133
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,64,     128.099954
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,65,     128.170593
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,66,     127.816366
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,67,     127.902426
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,68,     127.994454
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,69,     128.355361
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,70,     128.098554
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,71,     128.064953
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,72,     128.877516
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,73,     127.980865
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,74,     128.355791
