dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,float,uniform,PoisFFT,"P | P | P | P",64,0,       0.025330
2,float,uniform,PoisFFT,"P | P | P | P",64,32,       0.015420
2,float,uniform,PoisFFT,"P | P | P | P",64,33,       0.015649
2,float,uniform,PoisFFT,"P | P | P | P",64,34,       0.015460
2,float,uniform,PoisFFT,"P | P | P | P",64,35,       0.015509
2,float,uniform,PoisFFT,"P | P | P | P",64,36,       0.015530
2,float,uniform,PoisFFT,"P | P | P | P",64,37,       0.015530
2,float,uniform,PoisFFT,"P | P | P | P",64,38,       0.015540
2,float,uniform,PoisFFT,"P | P | P | P",64,39,       0.015380
2,float,uniform,PoisFFT,"P | P | P | P",64,40,       0.015370
2,float,uniform,PoisFFT,"P | P | P | P",64,41,       0.015490
2,float,uniform,PoisFFT,"P | P | P | P",64,42,       0.015499
2,float,uniform,PoisFFT,"P | P | P | P",64,43,       0.020050
2,float,uniform,PoisFFT,"P | P | P | P",64,44,       0.015460
2,float,uniform,PoisFFT,"P | P | P | P",64,45,       0.015480
2,float,uniform,PoisFFT,"P | P | P | P",64,46,       0.015559
2,float,uniform,PoisFFT,"P | P | P | P",64,47,       0.015590
2,float,uniform,PoisFFT,"P | P | P | P",64,48,       0.015550
2,float,uniform,PoisFFT,"P | P | P | P",64,49,       0.015440
2,float,uniform,PoisFFT,"P | P | P | P",64,50,       0.015500
2,float,uniform,PoisFFT,"P | P | P | P",64,51,       0.015420
2,float,uniform,PoisFFT,"P | P | P | P",64,52,       0.015520
2,float,uniform,PoisFFT,"P | P | P | P",64,53,       0.015571
2,float,uniform,PoisFFT,"P | P | P | P",64,54,       0.015470
2,float,uniform,PoisFFT,"P | P | P | P",64,55,       0.015570
2,float,uniform,PoisFFT,"P | P | P | P",64,56,       0.015510
2,float,uniform,PoisFFT,"P | P | P | P",64,57,       0.015530
2,float,uniform,PoisFFT,"P | P | P | P",64,58,       0.015500
2,float,uniform,PoisFFT,"P | P | P | P",64,59,       0.015470
2,float,uniform,PoisFFT,"P | P | P | P",64,60,       0.015459
2,float,uniform,PoisFFT,"P | P | P | P",64,61,       0.015400
2,float,uniform,PoisFFT,"P | P | P | P",64,62,       0.015560
2,float,uniform,PoisFFT,"P | P | P | P",64,63,       0.015460
2,float,uniform,PoisFFT,"P | P | P | P",64,64,       0.015439
2,float,uniform,PoisFFT,"P | P | P | P",64,65,       0.018110
2,float,uniform,PoisFFT,"P | P | P | P",64,66,       0.015580
2,float,uniform,PoisFFT,"P | P | P | P",64,67,       0.015480
2,float,uniform,PoisFFT,"P | P | P | P",64,68,       0.015500
2,float,uniform,PoisFFT,"P | P | P | P",64,69,       0.015520
2,float,uniform,PoisFFT,"P | P | P | P",64,70,       0.015559
2,float,uniform,PoisFFT,"P | P | P | P",64,71,       0.015600
2,float,uniform,PoisFFT,"P | P | P | P",64,72,       0.015630
2,float,uniform,PoisFFT,"P | P | P | P",64,73,       0.015510
2,float,uniform,PoisFFT,"P | P | P | P",64,74,       0.015509
2,float,uniform,PoisFFT,"P | P | P | P",128,0,       0.082610
2,float,uniform,PoisFFT,"P | P | P | P",128,1,       0.077359
2,float,uniform,PoisFFT,"P | P | P | P",128,2,       0.077749
2,float,uniform,PoisFFT,"P | P | P | P",128,3,       0.077979
2,float,uniform,PoisFFT,"P | P | P | P",128,4,       0.077519
2,float,uniform,PoisFFT,"P | P | P | P",128,5,       0.076739
2,float,uniform,PoisFFT,"P | P | P | P",128,6,       0.077689
2,float,uniform,PoisFFT,"P | P | P | P",128,7,       0.078069
2,float,uniform,PoisFFT,"P | P | P | P",128,8,       0.077349
2,float,uniform,PoisFFT,"P | P | P | P",128,9,       0.076820
2,float,uniform,PoisFFT,"P | P | P | P",128,10,       0.077410
2,float,uniform,PoisFFT,"P | P | P | P",128,11,       0.076689
2,float,uniform,PoisFFT,"P | P | P | P",128,12,       0.077609
2,float,uniform,PoisFFT,"P | P | P | P",128,13,       0.082459
2,float,uniform,PoisFFT,"P | P | P | P",128,14,       0.076839
2,float,uniform,PoisFFT,"P | P | P | P",128,15,       0.077299
2,float,uniform,PoisFFT,"P | P | P | P",128,16,       0.076569
2,float,uniform,PoisFFT,"P | P | P | P",128,17,       0.076699
2,float,uniform,PoisFFT,"P | P | P | P",128,18,       0.076969
2,float,uniform,PoisFFT,"P | P | P | P",128,19,       0.081200
2,float,uniform,PoisFFT,"P | P | P | P",128,20,       0.077650
2,float,uniform,PoisFFT,"P | P | P | P",128,21,       0.077380
2,float,uniform,PoisFFT,"P | P | P | P",128,22,       0.077449
2,float,uniform,PoisFFT,"P | P | P | P",128,23,       0.077959
2,float,uniform,PoisFFT,"P | P | P | P",128,24,       0.076409
2,float,uniform,PoisFFT,"P | P | P | P",128,25,       0.077889
2,float,uniform,PoisFFT,"P | P | P | P",128,26,       0.077439
2,float,uniform,PoisFFT,"P | P | P | P",128,27,       0.076679
2,float,uniform,PoisFFT,"P | P | P | P",128,28,       0.077599
2,float,uniform,PoisFFT,"P | P | P | P",128,29,       0.076809
2,float,uniform,PoisFFT,"P | P | P | P",128,30,       0.077528
2,float,uniform,PoisFFT,"P | P | P | P",128,31,       0.077829
2,float,uniform,PoisFFT,"P | P | P | P",128,32,       0.077310
2,float,uniform,PoisFFT,"P | P | P | P",128,33,       0.077039
2,float,uniform,PoisFFT,"P | P | P | P",128,34,       0.076929
2,float,uniform,PoisFFT,"P | P | P | P",128,35,       0.076879
2,float,uniform,PoisFFT,"P | P | P | P",128,36,       0.078259
2,float,uniform,PoisFFT,"P | P | P | P",128,37,       0.077519
2,float,uniform,PoisFFT,"P | P | P | P",128,38,       0.077269
2,float,uniform,PoisFFT,"P | P | P | P",128,39,       0.077150
2,float,uniform,PoisFFT,"P | P | P | P",128,40,       0.077948
2,float,uniform,PoisFFT,"P | P | P | P",128,41,       0.076850
2,float,uniform,PoisFFT,"P | P | P | P",128,42,       0.080529
2,float,uniform,PoisFFT,"P | P | P | P",128,43,       0.077649
2,float,uniform,PoisFFT,"P | P | P | P",128,44,       0.077909
2,float,uniform,PoisFFT,"P | P | P | P",128,45,       0.076899
2,float,uniform,PoisFFT,"P | P | P | P",128,46,       0.076849
2,float,uniform,PoisFFT,"P | P | P | P",128,47,       0.078079
2,float,uniform,PoisFFT,"P | P | P | P",128,48,       0.083689
2,float,uniform,PoisFFT,"P | P | P | P",128,49,       0.077060
2,float,uniform,PoisFFT,"P | P | P | P",128,50,       0.076949
2,float,uniform,PoisFFT,"P | P | P | P",128,51,       0.076889
2,float,uniform,PoisFFT,"P | P | P | P",128,52,       0.077009
2,float,uniform,PoisFFT,"P | P | P | P",128,53,       0.076949
2,float,uniform,PoisFFT,"P | P | P | P",128,54,       0.076669
2,float,uniform,PoisFFT,"P | P | P | P",128,55,       0.077649
2,float,uniform,PoisFFT,"P | P | P | P",128,56,       0.078309
2,float,uniform,PoisFFT,"P | P | P | P",128,57,       0.077130
2,float,uniform,PoisFFT,"P | P | P | P",128,58,       0.077599
2,float,uniform,PoisFFT,"P | P | P | P",128,59,       0.082489
2,float,uniform,PoisFFT,"P | P | P | P",128,60,       0.076669
2,float,uniform,PoisFFT,"P | P | P | P",128,61,       0.076449
2,float,uniform,PoisFFT,"P | P | P | P",128,62,       0.076949
2,float,uniform,PoisFFT,"P | P | P | P",128,63,       0.076669
2,float,uniform,PoisFFT,"P | P | P | P",128,64,       0.077209
2,float,uniform,PoisFFT,"P | P | P | P",128,65,       0.081199
2,float,uniform,PoisFFT,"P | P | P | P",128,66,       0.077019
2,float,uniform,PoisFFT,"P | P | P | P",128,67,       0.076939
2,float,uniform,PoisFFT,"P | P | P | P",128,68,       0.077189
2,float,uniform,PoisFFT,"P | P | P | P",128,69,       0.077109
2,float,uniform,PoisFFT,"P | P | P | P",128,70,       0.076909
2,float,uniform,PoisFFT,"P | P | P | P",128,71,       0.077909
2,float,uniform,PoisFFT,"P | P | P | P",128,72,       0.076509
2,float,uniform,PoisFFT,"P | P | P | P",128,73,       0.077069
2,float,uniform,PoisFFT,"P | P | P | P",128,74,       0.076959
2,float,uniform,PoisFFT,"P | P | P | P",192,0,       0.201608
2,float,uniform,PoisFFT,"P | P | P | P",192,1,       0.192088
2,float,uniform,PoisFFT,"P | P | P | P",192,2,       0.193318
2,float,uniform,PoisFFT,"P | P | P | P",192,3,       0.192288
2,float,uniform,PoisFFT,"P | P | P | P",192,4,       0.191817
2,float,uniform,PoisFFT,"P | P | P | P",192,5,       0.198168
2,float,uniform,PoisFFT,"P | P | P | P",192,6,       0.193897
2,float,uniform,PoisFFT,"P | P | P | P",192,7,       0.191248
2,float,uniform,PoisFFT,"P | P | P | P",192,8,       0.191368
2,float,uniform,PoisFFT,"P | P | P | P",192,9,       0.191648
2,float,uniform,PoisFFT,"P | P | P | P",192,10,       0.197178
2,float,uniform,PoisFFT,"P | P | P | P",192,11,       0.192508
2,float,uniform,PoisFFT,"P | P | P | P",192,12,       0.191788
2,float,uniform,PoisFFT,"P | P | P | P",192,13,       0.191718
2,float,uniform,PoisFFT,"P | P | P | P",192,14,       0.192418
2,float,uniform,PoisFFT,"P | P | P | P",192,15,       0.196038
2,float,uniform,PoisFFT,"P | P | P | P",192,16,       0.192648
2,float,uniform,PoisFFT,"P | P | P | P",192,17,       0.192558
2,float,uniform,PoisFFT,"P | P | P | P",192,18,       0.192908
2,float,uniform,PoisFFT,"P | P | P | P",192,19,       0.192398
2,float,uniform,PoisFFT,"P | P | P | P",192,20,       0.197117
2,float,uniform,PoisFFT,"P | P | P | P",192,21,       0.194138
2,float,uniform,PoisFFT,"P | P | P | P",192,22,       0.191618
2,float,uniform,PoisFFT,"P | P | P | P",192,23,       0.192427
2,float,uniform,PoisFFT,"P | P | P | P",192,24,       0.191308
2,float,uniform,PoisFFT,"P | P | P | P",192,25,       0.196447
2,float,uniform,PoisFFT,"P | P | P | P",192,26,       0.192878
2,float,uniform,PoisFFT,"P | P | P | P",192,27,       0.192888
2,float,uniform,PoisFFT,"P | P | P | P",192,28,       0.191388
2,float,uniform,PoisFFT,"P | P | P | P",192,29,       0.191458
2,float,uniform,PoisFFT,"P | P | P | P",192,30,       0.195828
2,float,uniform,PoisFFT,"P | P | P | P",192,31,       0.192178
2,float,uniform,PoisFFT,"P | P | P | P",192,32,       0.193387
2,float,uniform,PoisFFT,"P | P | P | P",192,33,       0.191858
2,float,uniform,PoisFFT,"P | P | P | P",192,34,       0.191778
2,float,uniform,PoisFFT,"P | P | P | P",192,35,       0.195938
2,float,uniform,PoisFFT,"P | P | P | P",192,36,       0.191198
2,float,uniform,PoisFFT,"P | P | P | P",192,37,       0.190818
2,float,uniform,PoisFFT,"P | P | P | P",192,38,       0.192788
2,float,uniform,PoisFFT,"P | P | P | P",192,39,       0.191868
2,float,uniform,PoisFFT,"P | P | P | P",192,40,       0.198208
2,float,uniform,PoisFFT,"P | P | P | P",192,41,       0.191888
2,float,uniform,PoisFFT,"P | P | P | P",192,42,       0.192538
2,float,uniform,PoisFFT,"P | P | P | P",192,43,       0.192408
2,float,uniform,PoisFFT,"P | P | P | P",192,44,       0.191858
2,float,uniform,PoisFFT,"P | P | P | P",192,45,       0.191818
2,float,uniform,PoisFFT,"P | P | P | P",192,46,       0.192118
2,float,uniform,PoisFFT,"P | P | P | P",192,47,       0.198377
2,float,uniform,PoisFFT,"P | P | P | P",192,48,       0.192508
2,float,uniform,PoisFFT,"P | P | P | P",192,49,       0.191997
2,float,uniform,PoisFFT,"P | P | P | P",192,50,       0.192248
2,float,uniform,PoisFFT,"P | P | P | P",192,51,       0.192758
2,float,uniform,PoisFFT,"P | P | P | P",192,52,       0.198018
2,float,uniform,PoisFFT,"P | P | P | P",192,53,       0.191488
2,float,uniform,PoisFFT,"P | P | P | P",192,54,       0.192398
2,float,uniform,PoisFFT,"P | P | P | P",192,55,       0.191778
2,float,uniform,PoisFFT,"P | P | P | P",192,56,       0.192558
2,float,uniform,PoisFFT,"P | P | P | P",192,57,       0.196258
2,float,uniform,PoisFFT,"P | P | P | P",192,58,       0.191568
2,float,uniform,PoisFFT,"P | P | P | P",192,59,       0.191517
2,float,uniform,PoisFFT,"P | P | P | P",192,60,       0.191808
2,float,uniform,PoisFFT,"P | P | P | P",192,61,       0.191308
2,float,uniform,PoisFFT,"P | P | P | P",192,62,       0.196418
2,float,uniform,PoisFFT,"P | P | P | P",192,63,       0.193378
2,float,uniform,PoisFFT,"P | P | P | P",192,64,       0.191298
2,float,uniform,PoisFFT,"P | P | P | P",192,65,       0.191178
2,float,uniform,PoisFFT,"P | P | P | P",192,66,       0.192197
2,float,uniform,PoisFFT,"P | P | P | P",192,67,       0.197078
2,float,uniform,PoisFFT,"P | P | P | P",192,68,       0.191528
2,float,uniform,PoisFFT,"P | P | P | P",192,69,       0.192968
2,float,uniform,PoisFFT,"P | P | P | P",192,70,       0.192638
2,float,uniform,PoisFFT,"P | P | P | P",192,71,       0.191938
2,float,uniform,PoisFFT,"P | P | P | P",192,72,       0.195468
2,float,uniform,PoisFFT,"P | P | P | P",192,73,       0.192018
2,float,uniform,PoisFFT,"P | P | P | P",192,74,       0.191468
2,float,uniform,PoisFFT,"P | P | P | P",256,0,       0.359146
2,float,uniform,PoisFFT,"P | P | P | P",256,1,       0.357376
2,float,uniform,PoisFFT,"P | P | P | P",256,2,       0.360276
2,float,uniform,PoisFFT,"P | P | P | P",256,3,       0.353796
2,float,uniform,PoisFFT,"P | P | P | P",256,4,       0.352546
2,float,uniform,PoisFFT,"P | P | P | P",256,5,       0.356506
2,float,uniform,PoisFFT,"P | P | P | P",256,6,       0.354396
2,float,uniform,PoisFFT,"P | P | P | P",256,7,       0.347286
2,float,uniform,PoisFFT,"P | P | P | P",256,8,       0.355146
2,float,uniform,PoisFFT,"P | P | P | P",256,9,       0.353136
2,float,uniform,PoisFFT,"P | P | P | P",256,10,       0.352986
2,float,uniform,PoisFFT,"P | P | P | P",256,11,       0.351296
2,float,uniform,PoisFFT,"P | P | P | P",256,12,       0.357186
2,float,uniform,PoisFFT,"P | P | P | P",256,13,       0.351686
2,float,uniform,PoisFFT,"P | P | P | P",256,14,       0.348837
2,float,uniform,PoisFFT,"P | P | P | P",256,15,       0.351496
2,float,uniform,PoisFFT,"P | P | P | P",256,16,       0.355357
2,float,uniform,PoisFFT,"P | P | P | P",256,17,       0.349587
2,float,uniform,PoisFFT,"P | P | P | P",256,18,       0.351286
2,float,uniform,PoisFFT,"P | P | P | P",256,19,       0.357556
2,float,uniform,PoisFFT,"P | P | P | P",256,20,       0.375275
2,float,uniform,PoisFFT,"P | P | P | P",256,21,       0.353336
2,float,uniform,PoisFFT,"P | P | P | P",256,22,       0.349416
2,float,uniform,PoisFFT,"P | P | P | P",256,23,       0.357106
2,float,uniform,PoisFFT,"P | P | P | P",256,24,       0.353846
2,float,uniform,PoisFFT,"P | P | P | P",256,25,       0.354916
2,float,uniform,PoisFFT,"P | P | P | P",256,26,       0.353826
2,float,uniform,PoisFFT,"P | P | P | P",256,27,       0.357067
2,float,uniform,PoisFFT,"P | P | P | P",256,28,       0.353597
2,float,uniform,PoisFFT,"P | P | P | P",256,29,       0.352296
2,float,uniform,PoisFFT,"P | P | P | P",256,30,       0.353426
2,float,uniform,PoisFFT,"P | P | P | P",256,31,       0.355656
2,float,uniform,PoisFFT,"P | P | P | P",256,32,       0.351986
2,float,uniform,PoisFFT,"P | P | P | P",256,33,       0.355506
2,float,uniform,PoisFFT,"P | P | P | P",256,34,       0.361256
2,float,uniform,PoisFFT,"P | P | P | P",256,35,       0.348286
2,float,uniform,PoisFFT,"P | P | P | P",256,36,       0.352736
2,float,uniform,PoisFFT,"P | P | P | P",256,37,       0.352096
2,float,uniform,PoisFFT,"P | P | P | P",256,38,       0.358396
2,float,uniform,PoisFFT,"P | P | P | P",256,39,       0.349696
2,float,uniform,PoisFFT,"P | P | P | P",256,40,       0.353916
2,float,uniform,PoisFFT,"P | P | P | P",256,41,       0.357206
2,float,uniform,PoisFFT,"P | P | P | P",256,42,       0.359736
2,float,uniform,PoisFFT,"P | P | P | P",256,43,       0.354366
2,float,uniform,PoisFFT,"P | P | P | P",256,44,       0.355186
2,float,uniform,PoisFFT,"P | P | P | P",256,45,       0.355896
2,float,uniform,PoisFFT,"P | P | P | P",256,46,       0.356636
2,float,uniform,PoisFFT,"P | P | P | P",256,47,       0.353356
2,float,uniform,PoisFFT,"P | P | P | P",256,48,       0.351986
2,float,uniform,PoisFFT,"P | P | P | P",256,49,       0.356387
2,float,uniform,PoisFFT,"P | P | P | P",256,50,       0.353016
2,float,uniform,PoisFFT,"P | P | P | P",256,51,       0.350926
2,float,uniform,PoisFFT,"P | P | P | P",256,52,       0.351326
2,float,uniform,PoisFFT,"P | P | P | P",256,53,       0.357346
2,float,uniform,PoisFFT,"P | P | P | P",256,54,       0.354106
2,float,uniform,PoisFFT,"P | P | P | P",256,55,       0.354086
2,float,uniform,PoisFFT,"P | P | P | P",256,56,       0.356246
2,float,uniform,PoisFFT,"P | P | P | P",256,57,       0.359216
2,float,uniform,PoisFFT,"P | P | P | P",256,58,       0.352206
2,float,uniform,PoisFFT,"P | P | P | P",256,59,       0.353176
2,float,uniform,PoisFFT,"P | P | P | P",256,60,       0.360726
2,float,uniform,PoisFFT,"P | P | P | P",256,61,       0.350806
2,float,uniform,PoisFFT,"P | P | P | P",256,62,       0.351626
2,float,uniform,PoisFFT,"P | P | P | P",256,63,       0.355146
2,float,uniform,PoisFFT,"P | P | P | P",256,64,       0.353536
2,float,uniform,PoisFFT,"P | P | P | P",256,65,       0.351306
2,float,uniform,PoisFFT,"P | P | P | P",256,66,       0.354556
2,float,uniform,PoisFFT,"P | P | P | P",256,67,       0.355066
2,float,uniform,PoisFFT,"P | P | P | P",256,68,       0.355846
2,float,uniform,PoisFFT,"P | P | P | P",256,69,       0.350286
2,float,uniform,PoisFFT,"P | P | P | P",256,70,       0.351536
2,float,uniform,PoisFFT,"P | P | P | P",256,71,       0.356766
2,float,uniform,PoisFFT,"P | P | P | P",256,72,       0.350607
2,float,uniform,PoisFFT,"P | P | P | P",256,73,       0.350466
2,float,uniform,PoisFFT,"P | P | P | P",256,74,       0.350056
2,float,uniform,PoisFFT,"P | P | P | P",320,0,       0.631213
2,float,uniform,PoisFFT,"P | P | P | P",320,1,       0.628604
2,float,uniform,PoisFFT,"P | P | P | P",320,2,       0.626483
2,float,uniform,PoisFFT,"P | P | P | P",320,3,       0.621933
2,float,uniform,PoisFFT,"P | P | P | P",320,4,       0.623233
2,float,uniform,PoisFFT,"P | P | P | P",320,5,       0.627173
2,float,uniform,PoisFFT,"P | P | P | P",320,6,       0.630023
2,float,uniform,PoisFFT,"P | P | P | P",320,7,       0.628073
2,float,uniform,PoisFFT,"P | P | P | P",320,8,       0.620833
2,float,uniform,PoisFFT,"P | P | P | P",320,9,       0.628663
2,float,uniform,PoisFFT,"P | P | P | P",320,10,       0.626684
2,float,uniform,PoisFFT,"P | P | P | P",320,11,       0.626583
2,float,uniform,PoisFFT,"P | P | P | P",320,12,       0.626313
2,float,uniform,PoisFFT,"P | P | P | P",320,13,       0.622213
2,float,uniform,PoisFFT,"P | P | P | P",320,14,       0.626013
2,float,uniform,PoisFFT,"P | P | P | P",320,15,       0.626504
2,float,uniform,PoisFFT,"P | P | P | P",320,16,       0.626423
2,float,uniform,PoisFFT,"P | P | P | P",320,17,       0.622373
2,float,uniform,PoisFFT,"P | P | P | P",320,18,       0.621083
2,float,uniform,PoisFFT,"P | P | P | P",320,19,       0.627353
2,float,uniform,PoisFFT,"P | P | P | P",320,20,       0.627433
2,float,uniform,PoisFFT,"P | P | P | P",320,21,       0.628313
2,float,uniform,PoisFFT,"P | P | P | P",320,22,       0.622623
2,float,uniform,PoisFFT,"P | P | P | P",320,23,       0.619923
2,float,uniform,PoisFFT,"P | P | P | P",320,24,       0.625913
2,float,uniform,PoisFFT,"P | P | P | P",320,25,       0.626173
2,float,uniform,PoisFFT,"P | P | P | P",320,26,       0.625613
2,float,uniform,PoisFFT,"P | P | P | P",320,27,       0.620473
2,float,uniform,PoisFFT,"P | P | P | P",320,28,       0.621763
2,float,uniform,PoisFFT,"P | P | P | P",320,29,       0.626153
2,float,uniform,PoisFFT,"P | P | P | P",320,30,       0.627013
2,float,uniform,PoisFFT,"P | P | P | P",320,31,       0.625793
2,float,uniform,PoisFFT,"P | P | P | P",320,32,       0.622223
2,float,uniform,PoisFFT,"P | P | P | P",320,33,       0.621493
2,float,uniform,PoisFFT,"P | P | P | P",320,34,       0.625923
2,float,uniform,PoisFFT,"P | P | P | P",320,35,       0.629283
2,float,uniform,PoisFFT,"P | P | P | P",320,36,       0.625713
2,float,uniform,PoisFFT,"P | P | P | P",320,37,       0.621303
2,float,uniform,PoisFFT,"P | P | P | P",320,38,       0.620453
2,float,uniform,PoisFFT,"P | P | P | P",320,39,       0.625233
2,float,uniform,PoisFFT,"P | P | P | P",320,40,       0.629733
2,float,uniform,PoisFFT,"P | P | P | P",320,41,       0.625983
2,float,uniform,PoisFFT,"P | P | P | P",320,42,       0.621722
2,float,uniform,PoisFFT,"P | P | P | P",320,43,       0.622753
2,float,uniform,PoisFFT,"P | P | P | P",320,44,       0.623413
2,float,uniform,PoisFFT,"P | P | P | P",320,45,       0.627453
2,float,uniform,PoisFFT,"P | P | P | P",320,46,       0.628603
2,float,uniform,PoisFFT,"P | P | P | P",320,47,       0.622594
2,float,uniform,PoisFFT,"P | P | P | P",320,48,       0.621023
2,float,uniform,PoisFFT,"P | P | P | P",320,49,       0.625453
2,float,uniform,PoisFFT,"P | P | P | P",320,50,       0.627443
2,float,uniform,PoisFFT,"P | P | P | P",320,51,       0.630513
2,float,uniform,PoisFFT,"P | P | P | P",320,52,       0.624533
2,float,uniform,PoisFFT,"P | P | P | P",320,53,       0.621023
2,float,uniform,PoisFFT,"P | P | P | P",320,54,       0.627343
2,float,uniform,PoisFFT,"P | P | P | P",320,55,       0.626933
2,float,uniform,PoisFFT,"P | P | P | P",320,56,       0.625834
2,float,uniform,PoisFFT,"P | P | P | P",320,57,       0.621283
2,float,uniform,PoisFFT,"P | P | P | P",320,58,       0.621853
2,float,uniform,PoisFFT,"P | P | P | P",320,59,       0.627463
2,float,uniform,PoisFFT,"P | P | P | P",320,60,       0.626843
2,float,uniform,PoisFFT,"P | P | P | P",320,61,       0.626784
2,float,uniform,PoisFFT,"P | P | P | P",320,62,       0.622284
2,float,uniform,PoisFFT,"P | P | P | P",320,63,       0.628683
2,float,uniform,PoisFFT,"P | P | P | P",320,64,       0.626643
2,float,uniform,PoisFFT,"P | P | P | P",320,65,       0.624993
2,float,uniform,PoisFFT,"P | P | P | P",320,66,       0.628094
2,float,uniform,PoisFFT,"P | P | P | P",320,67,       0.621724
2,float,uniform,PoisFFT,"P | P | P | P",320,68,       0.628203
2,float,uniform,PoisFFT,"P | P | P | P",320,69,       0.628223
2,float,uniform,PoisFFT,"P | P | P | P",320,70,       0.626373
2,float,uniform,PoisFFT,"P | P | P | P",320,71,       0.620863
2,float,uniform,PoisFFT,"P | P | P | P",320,72,       0.621134
2,float,uniform,PoisFFT,"P | P | P | P",320,73,       0.626423
2,float,uniform,PoisFFT,"P | P | P | P",320,74,       0.627373
2,float,uniform,PoisFFT,"P | P | P | P",384,0,       0.958590
2,float,uniform,PoisFFT,"P | P | P | P",384,1,       0.941280
2,float,uniform,PoisFFT,"P | P | P | P",384,2,       0.940670
2,float,uniform,PoisFFT,"P | P | P | P",384,3,       0.944490
2,float,uniform,PoisFFT,"P | P | P | P",384,4,       0.943779
2,float,uniform,PoisFFT,"P | P | P | P",384,5,       0.942360
2,float,uniform,PoisFFT,"P | P | P | P",384,6,       0.943410
2,float,uniform,PoisFFT,"P | P | P | P",384,7,       0.943019
2,float,uniform,PoisFFT,"P | P | P | P",384,8,       0.946060
2,float,uniform,PoisFFT,"P | P | P | P",384,9,       0.943459
2,float,uniform,PoisFFT,"P | P | P | P",384,10,       0.944160
2,float,uniform,PoisFFT,"P | P | P | P",384,11,       0.945229
2,float,uniform,PoisFFT,"P | P | P | P",384,12,       0.940360
2,float,uniform,PoisFFT,"P | P | P | P",384,13,       0.938950
2,float,uniform,PoisFFT,"P | P | P | P",384,14,       0.935400
2,float,uniform,PoisFFT,"P | P | P | P",384,15,       0.940740
2,float,uniform,PoisFFT,"P | P | P | P",384,16,       0.943379
2,float,uniform,PoisFFT,"P | P | P | P",384,17,       0.944740
2,float,uniform,PoisFFT,"P | P | P | P",384,18,       0.944399
2,float,uniform,PoisFFT,"P | P | P | P",384,19,       0.946450
2,float,uniform,PoisFFT,"P | P | P | P",384,20,       0.941030
2,float,uniform,PoisFFT,"P | P | P | P",384,21,       0.942189
2,float,uniform,PoisFFT,"P | P | P | P",384,22,       0.942400
2,float,uniform,PoisFFT,"P | P | P | P",384,23,       0.942239
2,float,uniform,PoisFFT,"P | P | P | P",384,24,       0.940960
2,float,uniform,PoisFFT,"P | P | P | P",384,25,       0.945379
2,float,uniform,PoisFFT,"P | P | P | P",384,26,       0.944620
2,float,uniform,PoisFFT,"P | P | P | P",384,27,       0.941619
2,float,uniform,PoisFFT,"P | P | P | P",384,28,       0.940860
2,float,uniform,PoisFFT,"P | P | P | P",384,29,       0.942070
2,float,uniform,PoisFFT,"P | P | P | P",384,30,       0.942169
2,float,uniform,PoisFFT,"P | P | P | P",384,31,       0.943320
2,float,uniform,PoisFFT,"P | P | P | P",384,32,       0.933590
