dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,0,       1.559583
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,45,       0.611293
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,46,       0.620244
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,47,       0.642083
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,48,       0.633183
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,49,       0.611433
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,50,       0.621833
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,51,       0.629933
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,52,       0.618903
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,53,       0.623303
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,54,       0.628184
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,55,       0.622094
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,56,       0.612913
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,57,       0.694093
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,58,       0.672713
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,59,       0.667543
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,60,       0.658103
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,61,       0.618683
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,62,       0.612883
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,63,       0.611293
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,64,       0.629593
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,65,       0.602424
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,66,       0.660062
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,67,       0.635213
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,68,       0.618333
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,69,       0.626603
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,70,       0.614824
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,71,       0.614893
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,72,       0.608704
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,73,       0.631343
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,74,       0.636303
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,0,       3.705731
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,1,       3.226246
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,2,       3.133917
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,3,       3.184917
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,4,       3.204086
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,5,       3.126057
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,6,       3.243726
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,7,       3.253455
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,8,       3.166007
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,9,       3.189747
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,10,       3.166246
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,11,       3.179436
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,12,       3.190786
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,13,       3.134946
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,14,       3.177027
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,15,       3.211066
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,16,       3.122527
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,17,       3.241766
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,18,       3.240665
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,19,       3.190787
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,20,       3.185366
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,21,       3.210166
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,22,       3.056138
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,23,       3.258675
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,24,       3.169667
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,25,       3.070778
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,26,       3.063647
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,27,       3.176587
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,28,       3.172676
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,29,       3.178246
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,30,       3.152877
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,31,       3.164737
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,32,       3.179306
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,33,       3.126426
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,34,       3.223416
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,35,       3.239226
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,36,       3.184716
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,37,       3.085167
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,38,       3.123237
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,39,       3.182706
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,40,       3.173346
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,41,       3.209497
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,42,       3.103597
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,43,       3.137576
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,44,       3.111447
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,45,       3.237976
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,46,       3.276265
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,47,       3.291375
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,48,       3.199726
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,49,       3.230785
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,50,       3.117277
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,51,       3.155467
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,52,       3.216256
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,53,       3.115377
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,54,       3.166437
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,55,       3.179496
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,56,       3.137556
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,57,       3.105427
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,58,       3.181296
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,59,       3.178587
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,60,       3.158107
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,61,       3.257346
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,62,       3.188076
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,63,       3.126377
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,64,       3.121827
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,65,       3.194606
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,66,       3.088607
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,67,       3.130516
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,68,       3.164196
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,69,       3.146447
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,70,       3.118987
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,71,       3.115567
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,72,       3.130777
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,73,       3.182726
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,74,       3.133727
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,0,       6.195954
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,1,       6.411082
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,2,       6.270043
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,3,       6.522471
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,4,       6.410161
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,5,       6.385493
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,6,       6.418852
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,7,       6.369362
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,8,       6.246874
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,9,       6.503041
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,10,       6.476092
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,11,       6.329943
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,12,       6.313663
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,13,       6.337403
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,14,       6.403442
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,15,       6.317863
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,16,       6.430932
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,17,       6.351153
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,18,       6.510091
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,19,       6.269454
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,20,       6.373282
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,21,       6.385432
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,22,       6.284134
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,23,       6.368063
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,24,       6.350903
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,25,       6.554741
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,26,       6.608320
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,27,       6.381533
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,28,       6.197355
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,29,       6.354923
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,30,       6.484322
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,31,       6.430572
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,32,       6.487862
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,33,       6.356783
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,34,       6.309703
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,35,       6.488321
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,36,       6.381792
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,37,       6.488061
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,38,       6.406612
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,39,       6.316253
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,40,       6.239504
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,41,       6.495051
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,42,       6.550341
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,43,       6.404112
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,44,       6.357062
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,45,       6.241594
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,46,       6.346063
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,47,       6.517050
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,48,       6.340802
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,49,       6.309043
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,50,       6.394992
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,51,       6.324673
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,52,       6.394543
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,53,       6.390933
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,54,       6.395283
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,55,       6.483852
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,56,       6.541630
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,57,       6.517471
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,58,       6.566001
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,59,       6.389732
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,60,       6.322162
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,61,       6.330143
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,62,       6.294133
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,63,       6.316953
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,64,       6.258244
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,65,       6.282653
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,66,       6.148444
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,67,       6.347283
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,68,       6.468212
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,69,       6.192834
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,70,       6.253164
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,71,       6.372283
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,72,       6.221624
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,73,       6.411523
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,74,       6.408492
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,0,      16.967401
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,1,      16.887761
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,2,      16.924971
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,3,      16.911571
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,4,      17.158068
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,5,      16.953970
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,6,      17.129818
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,7,      16.911710
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,8,      17.201848
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,9,      17.004880
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,10,      16.925671
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,11,      17.087449
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,12,      16.951971
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,13,      17.206918
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,14,      17.332096
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,15,      17.094669
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,16,      16.932761
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,17,      17.074039
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,18,      17.046640
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,19,      17.125539
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,20,      17.206068
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,21,      17.186097
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,22,      16.785693
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,23,      17.036270
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,24,      17.228238
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,25,      16.798912
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,26,      16.826782
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,27,      17.007080
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,28,      16.990980
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,29,      16.962461
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,30,      16.847621
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,31,      17.054639
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,32,      16.932280
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,33,      16.994480
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,34,      17.161088
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,35,      16.806262
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,36,      17.225748
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,37,      16.785742
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,38,      16.894622
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,39,      16.865951
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,40,      17.088099
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,41,      16.973210
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,42,      16.905381
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,43,      16.988300
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,44,      17.131768
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,45,      17.217468
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,46,      17.012080
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,47,      17.095939
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,48,      17.080249
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,49,      16.910141
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,50,      16.946630
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,51,      16.914011
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,52,      16.878951
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,53,      17.104799
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,54,      16.866951
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,55,      16.977300
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,56,      16.910581
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,57,      16.909271
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,58,      17.017070
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,59,      16.887001
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,60,      17.075289
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,61,      16.957901
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,62,      16.965400
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,63,      17.026730
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,64,      16.938341
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,65,      17.042769
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,66,      16.767942
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,67,      16.904840
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,68,      16.921701
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,69,      17.089079
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,70,      16.933390
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,71,      16.765342
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,72,      17.074819
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,73,      17.021080
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,74,      17.173408
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,0,      30.637855
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,1,      30.996652
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,2,      30.787534
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,3,      30.786664
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,4,      30.725225
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,5,      30.980622
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,6,      30.945012
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,7,      30.959812
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,8,      31.201840
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,9,      30.753554
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,10,      30.939933
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,11,      30.993251
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,12,      30.817584
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,13,      30.885033
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,14,      31.062651
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,15,      30.703655
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,16,      30.681275
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,17,      31.074161
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,18,      30.933962
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,19,      30.923922
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,20,      30.649105
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,21,      30.852693
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,22,      30.937143
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,23,      30.834993
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,24,      31.249439
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,25,      30.863353
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,26,      30.735535
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,27,      30.940632
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,28,      31.067411
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,29,      30.868153
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,30,      30.909853
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,31,      31.052021
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,32,      30.967432
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,33,      30.825304
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,34,      30.771214
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,35,      31.068291
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,36,      30.906973
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,37,      31.109370
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,38,      30.765544
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,39,      30.763024
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,40,      30.813563
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,41,      30.963932
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,42,      30.685075
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,43,      30.664495
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,44,      30.766574
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,45,      30.784134
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,46,      30.735385
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,47,      30.890463
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,48,      30.942772
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,49,      31.003172
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,50,      30.727514
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,51,      31.079611
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,52,      31.017712
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,53,      30.941182
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,54,      31.050821
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,55,      30.871342
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,56,      31.071281
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,57,      31.030302
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,58,      31.013972
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,59,      31.022081
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,60,      31.159240
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,61,      30.809314
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,62,      31.036611
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,63,      30.822353
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,64,      30.675855
