dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,31,       1.349396
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,32,       1.362496
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,33,       1.353285
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,34,       1.347306
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,35,       1.351666
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,36,       1.354806
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,37,       1.349436
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,38,       1.350125
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,39,       1.356656
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,40,       1.353105
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,41,       1.354996
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,42,       1.350836
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,43,       1.347655
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,44,       1.341876
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,45,       1.357076
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,46,       1.352445
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,47,       1.351866
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,48,       1.353565
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,49,       1.355356
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,50,       1.348946
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,51,       1.348666
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,52,       1.356736
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,53,       1.353316
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,54,       1.364245
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,55,       1.352406
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,56,       1.345896
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,57,       1.366946
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,58,       1.342626
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,59,       1.356746
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,60,       1.353105
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,61,       1.353376
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,62,       1.348036
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,63,       1.352426
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,64,       1.350156
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,65,       1.346376
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,66,       1.363675
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,67,       1.353156
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,68,       1.352606
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,69,       1.352825
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,70,       1.346846
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,71,       1.346535
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,72,       1.345715
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,73,       1.351216
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,74,       1.347745
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,0,       2.005758
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,1,       1.978369
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,2,       1.978419
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,3,       1.960899
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,4,       1.968909
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,5,       1.977379
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,6,       1.977409
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,7,       1.967239
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,8,       1.975730
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,9,       1.980389
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,10,       1.984869
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,11,       1.980269
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,12,       1.981799
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,13,       1.971909
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,14,       1.969039
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,15,       1.972039
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,16,       1.972230
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,17,       1.989220
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,18,       1.971460
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,19,       1.979489
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,20,       1.987379
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,21,       1.972260
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,22,       1.973349
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,23,       1.979029
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,24,       1.978629
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,25,       1.975950
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,26,       1.967770
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,27,       1.970769
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,28,       1.981449
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,29,       1.972029
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,30,       1.977459
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,31,       1.977529
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,32,       1.972229
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,33,       1.979999
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,34,       1.968669
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,35,       1.970739
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,36,       1.978469
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,37,       1.977329
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,38,       1.985809
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,39,       1.994349
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,40,       1.981829
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,41,       1.977869
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,42,       1.973439
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,43,       1.972819
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,44,       1.976989
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,45,       1.978409
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,46,       1.971859
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,47,       1.965869
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,48,       1.971990
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,49,       1.984409
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,50,       1.976659
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,51,       1.983219
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,52,       1.983199
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,53,       1.972099
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,54,       1.974949
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,55,       1.971329
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,56,       1.981759
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,57,       1.964459
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,58,       1.985468
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,59,       1.986149
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,60,       1.978779
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,61,       1.971939
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,62,       1.980939
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,63,       1.962259
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,64,       1.967559
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,65,       1.977079
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,66,       1.976799
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,67,       1.973029
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,68,       1.980799
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,69,       1.979389
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,70,       1.970749
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,71,       1.981150
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,72,       1.975189
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,73,       1.978309
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,74,       1.975870
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,0,       2.844830
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,1,       2.830900
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,2,       2.828600
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,3,       2.834450
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,4,       2.830490
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,5,       2.834620
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,6,       2.823020
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,7,       2.833950
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,8,       2.824790
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,9,       2.832840
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,10,       2.830250
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,11,       2.828330
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,12,       2.829120
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,13,       2.830290
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,14,       2.832890
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,15,       2.823160
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,16,       2.822460
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,17,       2.819100
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,18,       2.821330
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,19,       2.831650
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,20,       2.825270
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,21,       2.827120
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,22,       2.834370
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,23,       2.831790
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,24,       2.829590
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,25,       2.837170
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,26,       2.826580
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,27,       2.847120
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,28,       2.827240
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,29,       2.833530
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,30,       2.823110
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,31,       2.826250
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,32,       2.837680
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,33,       2.823330
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,34,       2.821800
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,35,       2.832990
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,36,       2.823510
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,37,       2.832330
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,38,       2.831281
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,39,       2.829750
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,40,       2.833110
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,41,       2.814341
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,42,       2.826610
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,43,       2.835650
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,44,       2.821571
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,45,       2.826830
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,46,       2.826160
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,47,       2.831620
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,48,       2.830250
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,49,       2.830290
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,50,       2.821580
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,51,       2.822530
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,52,       2.822580
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,53,       2.822500
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,54,       2.817460
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,55,       2.817980
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,56,       2.827590
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,57,       2.836380
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,58,       2.835720
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,59,       2.823011
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,60,       2.829200
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,61,       2.821580
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,62,       2.832201
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,63,       2.825159
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,64,       2.822780
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,65,       2.815940
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,66,       2.823060
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,67,       2.832680
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,68,       2.824610
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,69,       2.820920
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,70,       2.828021
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,71,       2.826670
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,72,       2.832540
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,73,       2.824660
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,74,       2.835330
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,0,       3.667221
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,1,       3.631342
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,2,       3.628202
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,3,       3.636031
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,4,       3.657611
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,5,       3.654101
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,6,       3.633792
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,7,       3.633281
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,8,       3.654911
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,9,       3.622241
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,10,       3.617232
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,11,       3.622481
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,12,       3.649752
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,13,       3.635652
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,14,       3.638741
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,15,       3.640592
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,16,       3.626472
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,17,       3.639042
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,18,       3.646592
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,19,       3.651711
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,20,       3.631341
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,21,       3.645392
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,22,       3.625851
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,23,       3.647401
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,24,       3.637682
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,25,       3.643262
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,26,       3.644211
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,27,       3.648101
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,28,       3.618742
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,29,       3.634001
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,30,       3.635192
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,31,       3.645801
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,32,       3.640571
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,33,       3.644242
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,34,       3.660051
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,35,       3.653221
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,36,       3.630102
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,37,       3.646681
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,38,       3.641961
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,39,       3.674721
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,40,       3.642342
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,41,       3.637502
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,42,       3.637801
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,43,       3.641321
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,44,       3.642711
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,45,       3.635252
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,46,       3.645232
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,47,       3.646662
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,48,       3.660350
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,49,       3.631832
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,50,       3.651701
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,51,       3.633652
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,52,       3.657741
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,53,       3.647371
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,54,       3.640412
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,55,       3.624122
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,56,       3.650691
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,57,       3.648231
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,58,       3.668661
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,59,       3.645931
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,60,       3.640902
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,61,       3.645141
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,62,       3.646261
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,63,       3.638901
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,64,       3.643591
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,65,       3.648861
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,66,       3.661491
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,67,       3.653681
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,68,       3.644842
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,69,       3.654331
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,70,       3.645972
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,71,       3.656001
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,72,       3.637131
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,73,       3.658841
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,74,       3.647521
