dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,double,uniform,PoisFFT,"D | D | D | D",384,29,       4.457803
2,double,uniform,PoisFFT,"D | D | D | D",384,30,       4.453223
2,double,uniform,PoisFFT,"D | D | D | D",384,31,       4.444803
2,double,uniform,PoisFFT,"D | D | D | D",384,32,       4.447923
2,double,uniform,PoisFFT,"D | D | D | D",384,33,       4.449793
2,double,uniform,PoisFFT,"D | D | D | D",384,34,       4.455063
2,double,uniform,PoisFFT,"D | D | D | D",384,35,       4.460263
2,double,uniform,PoisFFT,"D | D | D | D",384,36,       4.455703
2,double,uniform,PoisFFT,"D | D | D | D",384,37,       4.457603
2,double,uniform,PoisFFT,"D | D | D | D",384,38,       4.459503
2,double,uniform,PoisFFT,"D | D | D | D",384,39,       4.450933
2,double,uniform,PoisFFT,"D | D | D | D",384,40,       4.465663
2,double,uniform,PoisFFT,"D | D | D | D",384,41,       4.458953
2,double,uniform,PoisFFT,"D | D | D | D",384,42,       4.456873
2,double,uniform,PoisFFT,"D | D | D | D",384,43,       4.458893
2,double,uniform,PoisFFT,"D | D | D | D",384,44,       4.453923
2,double,uniform,PoisFFT,"D | D | D | D",384,45,       4.453842
2,double,uniform,PoisFFT,"D | D | D | D",384,46,       4.449593
2,double,uniform,PoisFFT,"D | D | D | D",384,47,       4.452463
2,double,uniform,PoisFFT,"D | D | D | D",384,48,       4.452723
2,double,uniform,PoisFFT,"D | D | D | D",384,49,       4.454353
2,double,uniform,PoisFFT,"D | D | D | D",384,50,       4.455983
2,double,uniform,PoisFFT,"D | D | D | D",384,51,       4.441593
2,double,uniform,PoisFFT,"D | D | D | D",384,52,       4.459743
2,double,uniform,PoisFFT,"D | D | D | D",384,53,       4.451273
2,double,uniform,PoisFFT,"D | D | D | D",384,54,       4.454333
2,double,uniform,PoisFFT,"D | D | D | D",384,55,       4.451543
2,double,uniform,PoisFFT,"D | D | D | D",384,56,       4.457033
2,double,uniform,PoisFFT,"D | D | D | D",384,57,       4.457722
2,double,uniform,PoisFFT,"D | D | D | D",384,58,       4.445362
2,double,uniform,PoisFFT,"D | D | D | D",384,59,       4.448733
2,double,uniform,PoisFFT,"D | D | D | D",384,60,       4.454523
2,double,uniform,PoisFFT,"D | D | D | D",384,61,       4.453833
2,double,uniform,PoisFFT,"D | D | D | D",384,62,       4.461483
2,double,uniform,PoisFFT,"D | D | D | D",384,63,       4.456293
2,double,uniform,PoisFFT,"D | D | D | D",384,64,       4.461393
2,double,uniform,PoisFFT,"D | D | D | D",384,65,       4.449563
2,double,uniform,PoisFFT,"D | D | D | D",384,66,       4.452693
2,double,uniform,PoisFFT,"D | D | D | D",384,67,       4.459273
2,double,uniform,PoisFFT,"D | D | D | D",384,68,       4.454093
2,double,uniform,PoisFFT,"D | D | D | D",384,69,       4.458783
2,double,uniform,PoisFFT,"D | D | D | D",384,70,       4.461993
2,double,uniform,PoisFFT,"D | D | D | D",384,71,       4.447864
2,double,uniform,PoisFFT,"D | D | D | D",384,72,       4.453953
2,double,uniform,PoisFFT,"D | D | D | D",384,73,       4.453113
2,double,uniform,PoisFFT,"D | D | D | D",384,74,       4.453553
2,double,uniform,PoisFFT,"D | D | D | D",448,0,      22.333664
2,double,uniform,PoisFFT,"D | D | D | D",448,1,      22.327094
2,double,uniform,PoisFFT,"D | D | D | D",448,2,      22.322754
2,double,uniform,PoisFFT,"D | D | D | D",448,3,      22.322604
2,double,uniform,PoisFFT,"D | D | D | D",448,4,      22.327204
2,double,uniform,PoisFFT,"D | D | D | D",448,5,      22.324113
2,double,uniform,PoisFFT,"D | D | D | D",448,6,      22.323834
2,double,uniform,PoisFFT,"D | D | D | D",448,7,      22.295934
2,double,uniform,PoisFFT,"D | D | D | D",448,8,      22.317164
2,double,uniform,PoisFFT,"D | D | D | D",448,9,      22.304854
2,double,uniform,PoisFFT,"D | D | D | D",448,10,      22.324714
2,double,uniform,PoisFFT,"D | D | D | D",448,11,      22.323224
2,double,uniform,PoisFFT,"D | D | D | D",448,12,      22.340173
2,double,uniform,PoisFFT,"D | D | D | D",448,13,      22.314184
2,double,uniform,PoisFFT,"D | D | D | D",448,14,      22.304643
2,double,uniform,PoisFFT,"D | D | D | D",448,15,      22.321804
2,double,uniform,PoisFFT,"D | D | D | D",448,16,      22.322154
2,double,uniform,PoisFFT,"D | D | D | D",448,17,      22.315674
2,double,uniform,PoisFFT,"D | D | D | D",448,18,      22.328033
2,double,uniform,PoisFFT,"D | D | D | D",448,19,      22.322414
2,double,uniform,PoisFFT,"D | D | D | D",448,20,      22.326383
2,double,uniform,PoisFFT,"D | D | D | D",448,21,      22.310203
2,double,uniform,PoisFFT,"D | D | D | D",448,22,      22.339734
2,double,uniform,PoisFFT,"D | D | D | D",448,23,      22.316483
2,double,uniform,PoisFFT,"D | D | D | D",448,24,      22.286484
2,double,uniform,PoisFFT,"D | D | D | D",448,25,      22.359433
2,double,uniform,PoisFFT,"D | D | D | D",448,26,      22.328634
2,double,uniform,PoisFFT,"D | D | D | D",448,27,      22.300534
2,double,uniform,PoisFFT,"D | D | D | D",448,28,      22.308224
2,double,uniform,PoisFFT,"D | D | D | D",448,29,      22.321443
2,double,uniform,PoisFFT,"D | D | D | D",448,30,      22.311014
2,double,uniform,PoisFFT,"D | D | D | D",448,31,      22.312814
2,double,uniform,PoisFFT,"D | D | D | D",448,32,      22.321864
2,double,uniform,PoisFFT,"D | D | D | D",448,33,      22.322934
2,double,uniform,PoisFFT,"D | D | D | D",448,34,      22.309344
2,double,uniform,PoisFFT,"D | D | D | D",448,35,      22.327983
2,double,uniform,PoisFFT,"D | D | D | D",448,36,      22.342014
2,double,uniform,PoisFFT,"D | D | D | D",448,37,      22.305664
2,double,uniform,PoisFFT,"D | D | D | D",448,38,      22.303004
2,double,uniform,PoisFFT,"D | D | D | D",448,39,      22.331584
2,double,uniform,PoisFFT,"D | D | D | D",448,40,      22.328324
2,double,uniform,PoisFFT,"D | D | D | D",448,41,      22.317274
2,double,uniform,PoisFFT,"D | D | D | D",448,42,      22.329243
2,double,uniform,PoisFFT,"D | D | D | D",448,43,      22.295724
2,double,uniform,PoisFFT,"D | D | D | D",448,44,      22.320954
2,double,uniform,PoisFFT,"D | D | D | D",448,45,      22.307514
2,double,uniform,PoisFFT,"D | D | D | D",448,46,      22.319064
2,double,uniform,PoisFFT,"D | D | D | D",448,47,      22.326933
2,double,uniform,PoisFFT,"D | D | D | D",448,48,      22.309154
2,double,uniform,PoisFFT,"D | D | D | D",448,49,      22.331194
2,double,uniform,PoisFFT,"D | D | D | D",448,50,      22.338324
2,double,uniform,PoisFFT,"D | D | D | D",448,51,      22.320763
2,double,uniform,PoisFFT,"D | D | D | D",448,52,      22.324994
2,double,uniform,PoisFFT,"D | D | D | D",448,53,      22.331514
2,double,uniform,PoisFFT,"D | D | D | D",448,54,      22.328943
2,double,uniform,PoisFFT,"D | D | D | D",448,55,      22.309134
2,double,uniform,PoisFFT,"D | D | D | D",448,56,      22.317764
2,double,uniform,PoisFFT,"D | D | D | D",448,57,      22.357833
2,double,uniform,PoisFFT,"D | D | D | D",448,58,      22.326694
2,double,uniform,PoisFFT,"D | D | D | D",448,59,      22.317674
2,double,uniform,PoisFFT,"D | D | D | D",448,60,      22.327664
2,double,uniform,PoisFFT,"D | D | D | D",448,61,      22.306844
2,double,uniform,PoisFFT,"D | D | D | D",448,62,      22.309874
2,double,uniform,PoisFFT,"D | D | D | D",448,63,      22.310944
2,double,uniform,PoisFFT,"D | D | D | D",448,64,      22.339824
2,double,uniform,PoisFFT,"D | D | D | D",448,65,      22.341243
2,double,uniform,PoisFFT,"D | D | D | D",448,66,      22.321274
2,double,uniform,PoisFFT,"D | D | D | D",448,67,      22.352313
2,double,uniform,PoisFFT,"D | D | D | D",448,68,      22.326164
2,double,uniform,PoisFFT,"D | D | D | D",448,69,      22.332394
2,double,uniform,PoisFFT,"D | D | D | D",448,70,      22.342884
2,double,uniform,PoisFFT,"D | D | D | D",448,71,      22.324683
2,double,uniform,PoisFFT,"D | D | D | D",448,72,      22.333833
2,double,uniform,PoisFFT,"D | D | D | D",448,73,      22.332684
2,double,uniform,PoisFFT,"D | D | D | D",448,74,      22.324533
2,double,uniform,PoisFFT,"D | D | D | D",512,0,      11.158452
2,double,uniform,PoisFFT,"D | D | D | D",512,1,      11.153362
2,double,uniform,PoisFFT,"D | D | D | D",512,2,      11.147622
2,double,uniform,PoisFFT,"D | D | D | D",512,3,      11.157082
2,double,uniform,PoisFFT,"D | D | D | D",512,4,      11.151862
2,double,uniform,PoisFFT,"D | D | D | D",512,5,      11.142122
2,double,uniform,PoisFFT,"D | D | D | D",512,6,      11.139972
2,double,uniform,PoisFFT,"D | D | D | D",512,7,      11.146232
2,double,uniform,PoisFFT,"D | D | D | D",512,8,      11.167741
2,double,uniform,PoisFFT,"D | D | D | D",512,9,      11.167902
2,double,uniform,PoisFFT,"D | D | D | D",512,10,      11.137822
2,double,uniform,PoisFFT,"D | D | D | D",512,11,      11.146612
2,double,uniform,PoisFFT,"D | D | D | D",512,12,      11.161821
2,double,uniform,PoisFFT,"D | D | D | D",512,13,      11.143352
2,double,uniform,PoisFFT,"D | D | D | D",512,14,      11.941894
2,double,uniform,PoisFFT,"D | D | D | D",512,15,      11.147512
2,double,uniform,PoisFFT,"D | D | D | D",512,16,      11.143242
2,double,uniform,PoisFFT,"D | D | D | D",512,17,      11.144871
2,double,uniform,PoisFFT,"D | D | D | D",512,18,      11.136562
2,double,uniform,PoisFFT,"D | D | D | D",512,19,      11.128043
2,double,uniform,PoisFFT,"D | D | D | D",512,20,      11.142952
2,double,uniform,PoisFFT,"D | D | D | D",512,21,      11.144032
2,double,uniform,PoisFFT,"D | D | D | D",512,22,      11.131273
2,double,uniform,PoisFFT,"D | D | D | D",512,23,      11.143752
2,double,uniform,PoisFFT,"D | D | D | D",512,24,      11.143312
2,double,uniform,PoisFFT,"D | D | D | D",512,25,      11.128513
2,double,uniform,PoisFFT,"D | D | D | D",512,26,      11.136343
2,double,uniform,PoisFFT,"D | D | D | D",512,27,      11.153052
2,double,uniform,PoisFFT,"D | D | D | D",512,28,      11.129193
2,double,uniform,PoisFFT,"D | D | D | D",512,29,      11.136192
2,double,uniform,PoisFFT,"D | D | D | D",512,30,      11.140802
2,double,uniform,PoisFFT,"D | D | D | D",512,31,      11.116642
2,double,uniform,PoisFFT,"D | D | D | D",512,32,      11.127382
2,double,uniform,PoisFFT,"D | D | D | D",512,33,      11.156822
2,double,uniform,PoisFFT,"D | D | D | D",512,34,      11.151073
2,double,uniform,PoisFFT,"D | D | D | D",512,35,      11.141302
2,double,uniform,PoisFFT,"D | D | D | D",512,36,      11.143262
2,double,uniform,PoisFFT,"D | D | D | D",512,37,      11.123163
2,double,uniform,PoisFFT,"D | D | D | D",512,38,      11.132012
2,double,uniform,PoisFFT,"D | D | D | D",512,39,      11.133542
2,double,uniform,PoisFFT,"D | D | D | D",512,40,      11.129822
2,double,uniform,PoisFFT,"D | D | D | D",512,41,      11.162441
2,double,uniform,PoisFFT,"D | D | D | D",512,42,      11.150072
2,double,uniform,PoisFFT,"D | D | D | D",512,43,      11.136522
2,double,uniform,PoisFFT,"D | D | D | D",512,44,      11.135222
2,double,uniform,PoisFFT,"D | D | D | D",512,45,      11.140712
2,double,uniform,PoisFFT,"D | D | D | D",512,46,      11.144882
2,double,uniform,PoisFFT,"D | D | D | D",512,47,      11.159722
2,double,uniform,PoisFFT,"D | D | D | D",512,48,      11.126412
2,double,uniform,PoisFFT,"D | D | D | D",512,49,      11.134133
2,double,uniform,PoisFFT,"D | D | D | D",512,50,      11.134782
2,double,uniform,PoisFFT,"D | D | D | D",512,51,      11.129002
2,double,uniform,PoisFFT,"D | D | D | D",512,52,      11.145052
2,double,uniform,PoisFFT,"D | D | D | D",512,53,      11.146792
2,double,uniform,PoisFFT,"D | D | D | D",512,54,      11.131862
2,double,uniform,PoisFFT,"D | D | D | D",512,55,      11.144022
2,double,uniform,PoisFFT,"D | D | D | D",512,56,      11.142242
2,double,uniform,PoisFFT,"D | D | D | D",512,57,      11.147931
2,double,uniform,PoisFFT,"D | D | D | D",512,58,      11.153342
2,double,uniform,PoisFFT,"D | D | D | D",512,59,      11.148882
2,double,uniform,PoisFFT,"D | D | D | D",512,60,      11.137392
2,double,uniform,PoisFFT,"D | D | D | D",512,61,      11.149832
2,double,uniform,PoisFFT,"D | D | D | D",512,62,      11.143962
2,double,uniform,PoisFFT,"D | D | D | D",512,63,      11.135022
2,double,uniform,PoisFFT,"D | D | D | D",512,64,      11.142892
2,double,uniform,PoisFFT,"D | D | D | D",512,65,      11.149021
2,double,uniform,PoisFFT,"D | D | D | D",512,66,      11.140043
2,double,uniform,PoisFFT,"D | D | D | D",512,67,      11.136902
2,double,uniform,PoisFFT,"D | D | D | D",512,68,      11.127272
2,double,uniform,PoisFFT,"D | D | D | D",512,69,      11.154772
2,double,uniform,PoisFFT,"D | D | D | D",512,70,      11.156782
2,double,uniform,PoisFFT,"D | D | D | D",512,71,      11.124212
2,double,uniform,PoisFFT,"D | D | D | D",512,72,      11.140262
2,double,uniform,PoisFFT,"D | D | D | D",512,73,      11.143982
2,double,uniform,PoisFFT,"D | D | D | D",512,74,      11.130992
