dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,0,       1.902290
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,46,       0.287407
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,47,       0.291017
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,48,       0.289307
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,49,       0.286087
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,50,       0.289497
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,51,       0.292967
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,52,       0.295837
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,53,       0.292186
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,54,       0.287807
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,55,       0.286507
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,56,       0.288947
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,57,       0.290667
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,58,       0.285957
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,59,       0.287777
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,60,       0.296077
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,61,       0.293897
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,62,       0.289827
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,63,       0.283657
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,64,       0.284267
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,65,       0.285217
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,66,       0.284327
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,67,       0.283047
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,68,       0.284617
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,69,       0.292167
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,70,       0.289717
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,71,       0.290866
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,72,       0.286027
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,73,       0.285788
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,74,       0.288247
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,0,       4.080227
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,1,       3.437674
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,2,       3.562133
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,3,       3.499813
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,4,       3.489914
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,5,       3.534583
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,6,       3.539593
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,7,       3.517603
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,8,       3.467303
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,9,       3.587033
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,10,       3.444974
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,11,       3.477704
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,12,       3.464203
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,13,       3.510803
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,14,       3.566663
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,15,       3.498254
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,16,       3.521673
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,17,       3.554782
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,18,       3.473733
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,19,       3.603453
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,20,       3.594892
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,21,       3.595242
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,22,       3.552113
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,23,       3.445203
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,24,       3.486464
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,25,       3.595542
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,26,       3.430884
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,27,       3.468603
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,28,       3.537023
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,29,       3.464874
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,30,       3.482653
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,31,       3.437494
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,32,       3.434965
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,33,       3.516253
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,34,       3.531393
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,35,       3.576942
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,36,       3.475563
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,37,       3.474873
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,38,       3.475004
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,39,       3.506513
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,40,       3.511423
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,41,       3.467484
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,42,       3.556393
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,43,       3.544303
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,44,       3.468173
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,45,       3.541713
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,46,       3.444384
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,47,       3.472164
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,48,       3.436874
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,49,       3.517413
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,50,       3.517103
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,51,       3.459714
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,52,       3.586572
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,53,       3.433764
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,54,       3.550683
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,55,       3.482093
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,56,       3.520973
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,57,       3.492064
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,58,       3.485784
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,59,       3.448373
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,60,       3.526533
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,61,       3.509114
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,62,       3.421304
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,63,       3.508874
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,64,       3.499303
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,65,       3.479193
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,66,       3.540863
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,67,       3.508653
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,68,       3.483414
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,69,       3.446604
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,70,       3.583373
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,71,       3.491783
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,72,       3.532363
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,73,       3.451934
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,74,       3.585622
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,0,       5.459892
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,1,       5.099396
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,2,       5.062807
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,3,       5.273215
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,4,       5.039167
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,5,       5.102287
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,6,       5.152556
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,7,       5.175086
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,8,       5.105907
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,9,       5.111877
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,10,       5.110257
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,11,       5.100947
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,12,       5.146667
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,13,       5.103777
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,14,       5.223936
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,15,       5.198766
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,16,       5.055517
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,17,       5.051587
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,18,       5.109266
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,19,       5.164526
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,20,       5.124287
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,21,       5.248705
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,22,       5.168906
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,23,       5.124136
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,24,       5.111826
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,25,       5.162236
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,26,       5.023807
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,27,       5.187245
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,28,       5.144316
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,29,       5.208576
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,30,       5.120406
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,31,       5.156236
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,32,       5.055207
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,33,       5.178975
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,34,       5.179646
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,35,       5.067637
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,36,       5.330355
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,37,       5.327584
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,38,       5.117997
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,39,       5.068687
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,40,       5.147946
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,41,       5.034347
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,42,       5.132266
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,43,       5.122946
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,44,       5.087186
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,45,       5.130136
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,46,       5.095516
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,47,       5.052217
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,48,       5.211476
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,49,       5.053447
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,50,       5.169176
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,51,       5.102417
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,52,       5.099297
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,53,       5.155966
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,54,       5.171866
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,55,       5.147016
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,56,       5.107897
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,57,       5.098667
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,58,       5.167146
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,59,       5.205615
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,60,       5.058547
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,61,       5.138436
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,62,       5.104577
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,63,       5.095946
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,64,       5.044327
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,65,       5.212685
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,66,       5.108497
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,67,       5.151156
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,68,       5.111937
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,69,       5.225135
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,70,       5.210356
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,71,       5.155676
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,72,       5.107827
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,73,       5.064097
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,74,       5.233095
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,0,      14.520818
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,1,      14.119042
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,2,      14.070452
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,3,      14.128942
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,4,      14.090992
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,5,      14.240491
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,6,      14.071573
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,7,      14.125482
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,8,      14.088972
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,9,      14.036433
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,10,      14.119982
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,11,      14.145882
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,12,      14.230081
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,13,      14.066812
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,14,      14.062483
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,15,      14.115073
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,16,      14.200621
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,17,      14.047703
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,18,      14.108032
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,19,      14.105363
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,20,      14.004493
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,21,      14.176111
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,22,      14.123792
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,23,      14.054402
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,24,      14.086253
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,25,      14.102842
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,26,      14.047023
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,27,      14.023333
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,28,      14.246131
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,29,      14.118952
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,30,      14.076672
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,31,      14.120623
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,32,      14.060992
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,33,      14.145142
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,34,      14.109092
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,35,      14.236611
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,36,      14.045473
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,37,      14.039993
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,38,      14.092002
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,39,      14.101573
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,40,      14.220051
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,41,      14.162982
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,42,      14.221701
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,43,      14.073673
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,44,      14.075293
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,45,      14.149912
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,46,      13.982493
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,47,      14.209821
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,48,      14.070012
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,49,      14.135532
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,50,      14.094462
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,51,      14.049613
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,52,      14.171022
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,53,      14.141142
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,54,      14.100662
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,55,      14.246911
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,56,      14.058413
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,57,      14.074412
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,58,      14.147992
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,59,      14.179952
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,60,      14.085973
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,61,      13.993784
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,62,      14.157502
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,63,      14.058222
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,64,      14.222691
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,65,      14.141712
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,66,      14.162322
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,67,      14.140372
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,68,      14.076932
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,69,      14.187181
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,70,      14.065592
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,71,      14.193722
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,72,      14.165492
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,73,      14.056863
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,74,      14.117152
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,0,      26.932028
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,1,      26.645521
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,2,      26.753720
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,3,      26.850099
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,4,      27.126556
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,5,      26.766589
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,6,      26.667711
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,7,      26.540002
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,8,      26.885708
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,9,      26.656221
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,10,      26.716100
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,11,      26.635690
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,12,      26.623411
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,13,      26.448863
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,14,      27.045927
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,15,      26.971227
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,16,      26.488203
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,17,      26.778460
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,18,      26.804969
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,19,      26.517882
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,20,      26.911068
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,21,      26.569192
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,22,      26.560952
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,23,      27.282044
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,24,      26.666960
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,25,      26.868329
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,26,      26.768540
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,27,      26.685221
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,28,      26.673390
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,29,      26.474822
