dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,0,       0.039050
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,12,       0.169939
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,13,       0.174948
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,14,       0.172738
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,15,       0.170388
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,16,       0.169819
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,17,       0.169928
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,18,       0.168748
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,19,       0.170509
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,20,       0.169898
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,21,       0.170468
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,22,       0.174669
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,23,       0.169438
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,24,       0.171148
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,25,       0.169628
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,26,       0.170769
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,27,       0.175848
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,28,       0.171038
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,29,       0.169759
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,30,       0.174168
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,31,       0.170958
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,32,       0.170638
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,33,       0.177409
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,34,       0.173128
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,35,       0.170678
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,36,       0.169609
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,37,       0.171168
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,38,       0.170538
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,39,       0.170778
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,40,       0.169719
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,41,       0.171198
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,42,       0.171438
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,43,       0.170769
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,44,       0.169899
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,45,       0.170938
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,46,       0.172948
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,47,       0.177888
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,48,       0.169678
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,49,       0.169638
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,50,       0.175298
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,51,       0.170538
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,52,       0.168619
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,53,       0.171019
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,54,       0.170478
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,55,       0.169468
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,56,       0.170589
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,57,       0.170238
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,58,       0.170038
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,59,       0.170009
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,60,       0.169699
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,61,       0.173698
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,62,       0.171068
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,63,       0.171158
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,64,       0.173488
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,65,       0.170838
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,66,       0.169978
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,67,       0.173688
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,68,       0.169868
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,69,       0.169438
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,70,       0.179698
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,71,       0.169978
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,72,       0.169388
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,73,       0.169828
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,74,       0.170768
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,0,       0.482735
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,1,       0.477905
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,2,       0.475205
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,3,       0.474345
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,4,       0.473615
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,5,       0.470586
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,6,       0.478385
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,7,       0.478385
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,8,       0.477455
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,9,       0.473545
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,10,       0.471145
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,11,       0.473575
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,12,       0.472346
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,13,       0.477995
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,14,       0.478325
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,15,       0.478794
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,16,       0.478935
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,17,       0.472326
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,18,       0.472205
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,19,       0.475075
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,20,       0.471165
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,21,       0.477826
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,22,       0.479675
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,23,       0.479335
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,24,       0.470475
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,25,       0.472645
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,26,       0.473984
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,27,       0.473775
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,28,       0.478735
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,29,       0.477455
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,30,       0.479135
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,31,       0.475605
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,32,       0.473985
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,33,       0.473305
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,34,       0.472135
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,35,       0.475985
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,36,       0.479465
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,37,       0.475475
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,38,       0.479465
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,39,       0.476625
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,40,       0.471066
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,41,       0.471955
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,42,       0.473295
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,43,       0.474395
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,44,       0.478295
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,45,       0.479545
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,46,       0.478475
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,47,       0.478265
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,48,       0.471455
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,49,       0.474935
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,50,       0.473685
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,51,       0.477545
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,52,       0.477255
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,53,       0.478005
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,54,       0.480735
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,55,       0.475226
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,56,       0.475105
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,57,       0.472245
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,58,       0.472605
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,59,       0.479234
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,60,       0.476424
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,61,       0.477425
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,62,       0.477985
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,63,       0.469455
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,64,       0.473325
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,65,       0.474075
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,66,       0.473525
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,67,       0.476525
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,68,       0.479665
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,69,       0.478475
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,70,       0.471435
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,71,       0.472995
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,72,       0.473155
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,73,       0.472005
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,74,       0.477075
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,0,       0.853791
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,1,       0.848160
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,2,       0.843812
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,3,       0.847281
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,4,       0.845811
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,5,       0.852080
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,6,       0.841701
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,7,       0.852001
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,8,       0.848141
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,9,       0.847091
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,10,       0.843172
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,11,       0.848331
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,12,       0.852451
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,13,       0.849551
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,14,       0.847151
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,15,       0.846321
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,16,       0.853071
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,17,       0.848101
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,18,       0.846101
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,19,       0.845731
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,20,       0.849700
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,21,       0.853461
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,22,       0.854341
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,23,       0.851042
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,24,       0.852731
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,25,       0.852311
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,26,       0.853151
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,27,       0.851342
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,28,       0.851142
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,29,       0.853951
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,30,       0.845001
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,31,       0.853161
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,32,       0.848561
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,33,       0.854361
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,34,       0.852431
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,35,       0.849681
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,36,       0.849701
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,37,       0.855911
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,38,       0.854801
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,39,       0.849211
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,40,       0.849161
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,41,       0.853761
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,42,       0.847171
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,43,       0.847841
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,44,       0.854921
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,45,       0.854231
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,46,       0.847841
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,47,       0.849281
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,48,       0.848640
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,49,       0.846451
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,50,       0.850811
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,51,       0.849981
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,52,       0.854591
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,53,       0.850531
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,54,       0.847401
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,55,       0.849031
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,56,       0.849161
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,57,       0.853881
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,58,       0.846642
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,59,       0.848381
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,60,       0.844641
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,61,       0.853171
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,62,       0.852531
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,63,       0.849971
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,64,       0.850771
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,65,       0.848831
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,66,       0.849300
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,67,       0.852561
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,68,       0.849491
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,69,       0.849661
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,70,       0.851391
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,71,       0.850520
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,72,       0.848501
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,73,       0.846771
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,74,       0.850300
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,0,       1.411065
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,1,       1.416395
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,2,       1.410365
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,3,       1.407694
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,4,       1.409775
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,5,       1.417035
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,6,       1.410315
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,7,       1.412245
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,8,       1.411285
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,9,       1.407225
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,10,       1.407794
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,11,       1.403825
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,12,       1.411335
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,13,       1.409095
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,14,       1.414785
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,15,       1.407905
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,16,       1.415036
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,17,       1.402925
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,18,       1.409665
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,19,       1.409815
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,20,       1.409215
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,21,       1.406625
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,22,       1.410835
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,23,       1.402605
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,24,       1.413344
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,25,       1.405136
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,26,       1.406175
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,27,       1.409835
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,28,       1.411294
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,29,       1.407325
