dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,0,       0.038520
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,49,       0.031499
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,50,       0.031420
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,51,       0.031560
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,52,       0.031399
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,53,       0.031500
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,54,       0.031429
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,55,       0.031430
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,56,       0.031460
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,57,       0.031469
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,58,       0.031570
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,59,       0.031710
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,60,       0.031429
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,61,       0.036820
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,62,       0.032619
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,63,       0.031580
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,64,       0.031650
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,65,       0.031639
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,66,       0.031530
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,67,       0.031490
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,68,       0.031399
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,69,       0.031470
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,70,       0.031440
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,71,       0.031440
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,72,       0.031569
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,73,       0.031410
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,74,       0.031440
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,0,       0.152839
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,1,       0.150758
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,2,       0.158208
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,3,       0.151918
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,4,       0.150119
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,5,       0.150368
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,6,       0.155509
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,7,       0.150188
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,8,       0.150149
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,9,       0.150158
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,10,       0.150069
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,11,       0.150248
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,12,       0.150188
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,13,       0.149968
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,14,       0.152429
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,15,       0.154878
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,16,       0.150488
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,17,       0.150208
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,18,       0.150248
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,19,       0.155288
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,20,       0.150418
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,21,       0.151058
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,22,       0.150438
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,23,       0.149908
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,24,       0.150888
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,25,       0.150309
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,26,       0.150088
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,27,       0.150229
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,28,       0.155968
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,29,       0.153549
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,30,       0.150148
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,31,       0.150309
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,32,       0.154398
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,33,       0.150219
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,34,       0.150168
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,35,       0.150319
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,36,       0.150138
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,37,       0.150249
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,38,       0.150078
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,39,       0.149999
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,40,       0.150728
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,41,       0.155569
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,42,       0.150569
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,43,       0.150438
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,44,       0.150538
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,45,       0.155128
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,46,       0.150029
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,47,       0.149988
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,48,       0.150538
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,49,       0.151379
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,50,       0.150688
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,51,       0.150299
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,52,       0.150228
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,53,       0.150249
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,54,       0.154738
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,55,       0.150279
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,56,       0.150198
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,57,       0.150129
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,58,       0.154578
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,59,       0.150498
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,60,       0.150158
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,61,       0.150199
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,62,       0.149988
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,63,       0.150248
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,64,       0.150048
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,65,       0.150139
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,66,       0.151368
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,67,       0.155858
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,68,       0.150308
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,69,       0.150059
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,70,       0.150099
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,71,       0.155028
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,72,       0.150478
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,73,       0.150108
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,74,       0.150059
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,0,       0.394116
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,1,       0.386366
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,2,       0.385425
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,3,       0.387785
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,4,       0.385666
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,5,       0.389776
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,6,       0.384626
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,7,       0.389606
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,8,       0.384586
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,9,       0.389586
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,10,       0.384946
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,11,       0.384456
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,12,       0.390075
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,13,       0.384886
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,14,       0.388696
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,15,       0.384636
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,16,       0.389346
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,17,       0.385276
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,18,       0.389766
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,19,       0.384515
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,20,       0.384915
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,21,       0.390626
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,22,       0.385626
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,23,       0.389916
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,24,       0.384816
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,25,       0.390946
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,26,       0.384195
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,27,       0.389755
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,28,       0.384565
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,29,       0.385476
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,30,       0.389106
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,31,       0.385616
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,32,       0.388966
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,33,       0.384546
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,34,       0.389456
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,35,       0.386956
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,36,       0.385956
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,37,       0.384956
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,38,       0.386805
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,39,       0.389375
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,40,       0.385526
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,41,       0.389366
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,42,       0.385186
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,43,       0.389416
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,44,       0.386476
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,45,       0.384605
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,46,       0.391866
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,47,       0.386295
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,48,       0.391875
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,49,       0.386416
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,50,       0.389586
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,51,       0.385466
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,52,       0.389346
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,53,       0.386125
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,54,       0.384755
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,55,       0.388966
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,56,       0.384465
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,57,       0.389256
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,58,       0.386346
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,59,       0.389126
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,60,       0.384506
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,61,       0.388996
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,62,       0.384885
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,63,       0.384745
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,64,       0.389106
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,65,       0.384576
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,66,       0.391166
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,67,       0.384336
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,68,       0.388776
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,69,       0.384776
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,70,       0.384776
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,71,       0.386296
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,72,       0.385685
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,73,       0.390245
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,74,       0.385606
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,0,       0.743112
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,1,       0.736622
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,2,       0.738362
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,3,       0.734872
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,4,       0.731242
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,5,       0.736072
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,6,       0.733752
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,7,       0.732112
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,8,       0.730392
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,9,       0.733592
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,10,       0.732782
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,11,       0.736842
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,12,       0.737272
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,13,       0.734541
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,14,       0.744952
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,15,       0.738222
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,16,       0.742722
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,17,       0.741862
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,18,       0.738162
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,19,       0.736512
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,20,       0.735922
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,21,       0.737012
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,22,       0.741062
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,23,       0.739271
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,24,       0.737552
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,25,       0.738182
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,26,       0.745122
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,27,       0.734102
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,28,       0.732232
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,29,       0.732432
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,30,       0.734412
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,31,       0.730972
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,32,       0.731442
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,33,       0.732301
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,34,       0.738402
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,35,       0.737992
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,36,       0.738092
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,37,       0.738542
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,38,       0.736652
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,39,       0.738722
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,40,       0.743512
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,41,       0.739382
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,42,       0.740552
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,43,       0.737321
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,44,       0.738392
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,45,       0.736222
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,46,       0.738762
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,47,       0.737072
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,48,       0.741583
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,49,       0.745582
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,50,       0.739782
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,51,       0.737332
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,52,       0.736972
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,53,       0.732712
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,54,       0.732702
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,55,       0.735171
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,56,       0.737672
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,57,       0.732961
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,58,       0.733862
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,59,       0.732942
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,60,       0.737591
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,61,       0.739522
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,62,       0.743881
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,63,       0.741182
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,64,       0.739902
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,65,       0.740972
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,66,       0.739942
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,67,       0.746202
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,68,       0.738142
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,69,       0.738612
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,70,       0.739512
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,71,       0.738482
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,72,       0.737702
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,73,       0.740192
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,74,       0.740952
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,0,       1.244206
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,1,       1.199497
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,2,       1.196838
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,3,       1.199837
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,4,       1.198497
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,5,       1.204716
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,6,       1.199407
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,7,       1.197717
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,8,       1.197656
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,9,       1.199987
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,10,       1.199477
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,11,       1.199527
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,12,       1.205387
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,13,       1.196687
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,14,       1.196577
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,15,       1.201596
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,16,       1.198637
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,17,       1.198347
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,18,       1.205776
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,19,       1.200167
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,20,       1.198137
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,21,       1.203966
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,22,       1.201767
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,23,       1.201157
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,24,       1.202646
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,25,       1.198027
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,26,       1.200027
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,27,       1.208317
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,28,       1.198777
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,29,       1.196607
