dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",64,0,       2.274945
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,1,      21.037926
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,2,      21.088836
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,3,      21.144555
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,4,      21.272593
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,5,      21.263304
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,6,      20.848737
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,7,      21.273373
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,8,      21.251124
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,9,      21.135565
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,10,      20.978707
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,11,      21.051815
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,12,      21.106855
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,13,      21.067945
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,14,      21.242714
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,15,      21.135035
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,16,      21.318113
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,17,      21.195264
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,18,      21.315953
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,19,      21.251343
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,20,      20.782068
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,21,      21.203324
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,22,      20.844597
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,23,      21.153225
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,24,      21.012186
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,25,      21.345683
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,26,      21.267103
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,27,      21.278473
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,28,      21.258674
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,29,      21.348522
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,30,      21.322693
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,31,      21.079445
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,32,      21.245164
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,33,      21.197544
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,34,      21.050915
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,35,      21.070706
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,36,      21.292453
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,37,      21.068856
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,38,      20.893347
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,39,      21.166734
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,40,      21.370442
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,41,      21.337563
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,42,      21.069015
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,43,      21.225314
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,44,      21.137444
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,45,      21.044285
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,46,      21.181504
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,47,      21.386652
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,48,      20.992126
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,49,      20.994516
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,50,      21.222984
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,51,      21.480701
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,52,      21.222584
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,53,      21.268654
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,54,      21.236254
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,55,      21.094915
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,56,      21.120815
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,57,      21.119975
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,58,      21.245903
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,59,      21.061026
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,60,      20.878758
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,61,      21.287113
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,62,      21.358813
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,63,      21.296243
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,64,      21.244113
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,65,      21.231033
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,66,      21.054726
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,67,      21.156255
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,68,      21.098505
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,69,      21.443031
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,70,      20.880617
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,71,      21.316043
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,72,      21.027606
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,73,      25.843545
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,74,      21.368652
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,0,      37.145734
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,1,      36.718779
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,2,      36.793357
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,3,      36.946846
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,4,      36.981766
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,5,      37.040055
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,6,      36.910576
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,7,      36.954346
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,8,      37.037885
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,9,      36.684689
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,10,      36.895946
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,11,      36.552761
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,12,      36.745478
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,13,      36.924747
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,14,      36.776688
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,15,      36.931416
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,16,      36.791858
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,17,      37.079704
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,18,      36.644099
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,19,      36.831257
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,20,      36.919826
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,21,      36.779348
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,22,      36.917556
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,23,      37.095724
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,24,      36.786958
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,25,      36.643929
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,26,      36.769498
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,27,      36.727879
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,28,      37.215874
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,29,      36.580561
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,30,      36.752659
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,31,      36.798497
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,32,      37.072455
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,33,      36.917046
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,34,      36.908747
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,35,      36.807378
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,36,      36.724988
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,37,      36.943376
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,38,      36.725189
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,39,      37.074945
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,40,      36.771719
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,41,      36.843407
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,42,      37.034555
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,43,      36.764198
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,44,      36.691609
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,45,      37.019395
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,46,      36.991785
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,47,      36.890996
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,48,      37.084715
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,49,      36.802098
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,50,      36.938116
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,51,      36.798428
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,52,      36.643989
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,53,      37.186093
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,54,      36.807958
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,55,      36.859757
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,56,      37.120615
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,57,      36.699769
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,58,      37.121145
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,59,      37.164464
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,60,      36.925786
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,61,      36.912447
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,62,      37.085014
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,63,      36.871067
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,64,      36.840067
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,65,      36.878977
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,66,      37.180914
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,67,      37.031106
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,68,      36.796578
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,69,      37.133874
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,70,      36.875647
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,71,      36.631260
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,72,      36.715659
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,73,      37.061645
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,74,      36.850688
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,0,      73.020441
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,1,      73.169810
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,2,      72.570856
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,3,      73.093201
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,4,      72.821883
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,5,      72.436528
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,6,      72.509177
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,7,      72.354378
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,8,      72.509517
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,9,      72.079281
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,10,      72.454078
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,11,      72.466088
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,12,      72.633456
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,13,      73.004662
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,14,      72.284220
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,15,      72.849573
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,16,      72.255280
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,17,      73.048661
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,18,      72.533567
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,19,      80.776588
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,20,      72.823763
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,21,      72.597186
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,22,      72.437008
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,23,      72.336529
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,24,      81.432852
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,25,      72.631286
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,26,      72.762185
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,27,      72.729985
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,28,      72.921113
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,29,      72.463648
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,30,      72.666255
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,31,      72.795334
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,32,      72.376188
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,33,      72.397258
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,34,      72.768335
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,35,      72.320759
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,36,      72.309609
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,37,      72.296299
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,38,      72.863944
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,39,      72.360148
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,40,      72.678926
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,41,      72.517466
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,42,      72.584217
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,43,      72.727125
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,44,      72.795054
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,45,      72.558467
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,46,      72.228240
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,47,      72.777335
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,48,      73.527697
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,49,      72.916123
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,50,      73.326689
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,51,      72.495457
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,52,      73.074261
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,53,      73.122610
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,54,      72.761724
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,55,      72.720834
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,56,      72.482327
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,57,      72.708734
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,58,      72.731634
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,59,      72.170391
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,60,      72.853483
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,61,      72.896083
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,62,      72.787215
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,63,      73.174120
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,64,      72.432768
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,65,      73.009271
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,66,      73.278129
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,67,      72.825643
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,68,      72.745875
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,69,      72.992562
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,70,      72.687635
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,71,      72.858774
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,72,      72.951522
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,73,      72.944642
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,74,      72.888893
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,0,      99.167552
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,1,      99.262441
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,2,      99.676137
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,3,      99.097234
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,4,     100.264841
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,5,      99.585668
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,6,      99.108993
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,7,      99.212992
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,8,      99.631228
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,9,      99.372931
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,10,      99.416210
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,11,      99.341971
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,12,      99.413660
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,13,      99.671017
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,14,      99.220553
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,15,      99.864285
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,16,      99.326481
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,17,      99.108074
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,18,      99.496259
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,19,      99.284791
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,20,      99.289642
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,21,      99.300921
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,22,      99.654268
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,23,      99.313941
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,24,      99.445200
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,25,      99.216142
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,26,      99.467260
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,27,      99.395920
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,28,      99.421411
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,29,      99.502799
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,30,      99.231602
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,31,      99.191632
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,32,      99.238392
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,33,      99.656958
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,34,      99.160353
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,35,      99.637148
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,36,      99.352091
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,37,      99.449180
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,38,      99.284212
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,39,      99.453090
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,40,      99.160923
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,41,      99.546489
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,42,      99.082454
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,43,      99.587829
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,44,      99.419130
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,45,     100.001474
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,46,      99.563298
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,47,      99.468940
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,48,      99.663648
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,49,      99.526459
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,50,      99.048374
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,51,      99.263631
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,52,      99.621367
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,53,      99.414251
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,54,      99.373951
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,55,      99.622558
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,56,      99.473699
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,57,      99.407651
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,58,      99.353210
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,59,      99.133693
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,60,      99.542249
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,61,      99.638908
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,62,      99.580978
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,63,      99.435351
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,64,      99.498119
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,65,      99.376751
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,66,      99.559348
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,67,      99.174873
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,68,      99.016295
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,69,      99.424740
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,70,      99.286231
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,71,      99.214653
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,72,      99.676317
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,73,      99.718597
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,74,      99.589848
