dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,61,     143.192564
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,62,     142.912877
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,63,     142.935567
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,64,     142.988236
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,65,     143.089565
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,66,     142.998856
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,67,     143.088316
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,68,     142.882448
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,69,     143.327262
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,70,     143.202955
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,71,     143.241884
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,72,     143.364822
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,73,     143.415542
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,74,     143.151515
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,0,      73.972332
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,1,      72.941453
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,2,      72.927643
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,3,      72.973273
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,4,      72.884703
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,5,      73.112021
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,6,      74.104701
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,7,      73.198360
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,8,      73.050741
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,9,      73.116221
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,10,      72.934403
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,11,      74.103691
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,12,      72.923403
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,13,      72.860063
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,14,      72.890074
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,15,      73.977332
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,16,      72.880234
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,17,      72.940853
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,18,      73.097771
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,19,      73.013402
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,20,      74.091121
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,21,      72.977083
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,22,      74.119440
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,23,      73.010922
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,24,      73.912872
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,25,      72.935283
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,26,      73.174070
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,27,      72.840153
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,28,      72.866744
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,29,      74.145211
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,30,      72.997912
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,31,      73.185541
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,32,      72.815295
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,33,      74.059451
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,34,      73.075171
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,35,      72.769375
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,36,      72.802555
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,37,      72.794174
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,38,      74.081471
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,39,      74.215909
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,40,      72.936143
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,41,      72.926943
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,42,      74.049541
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,43,      72.740795
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,44,      74.136050
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,45,      74.040562
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,46,      74.007682
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,47,      73.934942
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,48,      73.019513
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,49,      72.991293
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,50,      74.010612
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,51,      73.037892
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,52,      73.070281
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,53,      74.187420
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,54,      74.025762
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,55,      72.975362
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,56,      72.888994
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,57,      72.874894
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,58,      74.047671
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,59,      72.967752
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,60,      72.885304
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,61,      73.961852
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,62,      74.137121
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,63,      73.017752
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,64,      72.736865
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,65,      73.134461
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,66,      73.886203
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,67,      72.836514
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,68,      72.816954
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,69,      74.039231
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,70,      72.734435
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,71,      72.918543
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,72,      73.089951
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,73,      72.951553
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,74,      73.111232
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,0,     293.305525
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,1,     293.093277
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,2,     293.023258
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,3,     294.317394
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,4,     293.627402
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,5,     293.237227
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,6,     293.271935
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,7,     293.067178
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,8,     293.016388
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,9,     293.274726
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,10,     335.140680
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,11,     294.219985
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,12,     294.087076
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,13,     293.449033
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,14,     293.244965
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,15,     293.276525
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,16,     293.641781
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,17,     293.995388
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,18,     293.489644
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,19,     293.420154
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,20,     293.393224
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,21,     293.388305
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,22,     293.875389
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,23,     294.074547
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,24,     293.240716
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,25,     293.153606
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,26,     294.221965
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,27,     294.014188
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,28,     293.624212
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,29,     293.162017
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,30,     293.186826
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,31,     293.315405
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,32,     294.159755
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,33,     293.368784
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,34,     293.950988
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,35,     293.135507
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,36,     293.307555
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,37,     293.781901
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,38,     293.467573
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,39,     293.033378
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,40,     293.322765
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,41,     293.333654
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,42,     293.541563
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,43,     293.311695
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,44,     293.611061
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,45,     293.941508
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,46,     293.875869
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,47,     293.644772
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,48,     293.185946
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,49,     293.745730
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,50,     293.465173
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,51,     293.351894
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,52,     293.479093
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,53,     292.844940
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,54,     293.130607
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,55,     293.200636
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,56,     293.659752
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,57,     294.358264
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,58,     293.414574
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,59,     293.465374
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,60,     293.453283
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,61,     293.880628
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,62,     293.858619
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,63,     293.302775
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,64,     294.555422
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,65,     292.902519
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,66,     293.538223
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,67,     293.208096
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,68,     293.162316
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,69,     293.474414
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,70,     294.019807
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,71,     293.786840
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,72,     293.249605
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,73,     293.325484
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,74,     293.235616
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,0,     238.226432
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,1,     227.998701
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,2,     227.880072
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,3,     227.655804
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,4,     228.413306
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,5,     227.787383
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,6,     228.092599
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,7,     228.377027
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,8,     231.214727
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,9,     227.841202
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,10,     228.413916
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,11,     228.133009
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,12,     228.394387
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,13,     227.932052
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,14,     228.287978
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,15,     228.509026
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,16,     228.872011
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,17,     228.402357
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,18,     227.907301
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,19,     227.908642
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,20,     228.043201
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,21,     227.719284
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,22,     228.319258
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,23,     227.725934
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,24,     227.964621
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,25,     228.235738
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,26,     228.496126
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,27,     227.853742
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,28,     228.146629
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,29,     228.105369
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,30,     227.998671
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,31,     227.762943
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,32,     228.080440
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,33,     227.955151
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,34,     227.994211
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,35,     228.293398
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,36,     228.061390
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,37,     228.351167
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,38,     227.864652
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,39,     228.437846
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,40,     227.753693
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,41,     228.607104
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,42,     228.555865
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,43,     227.881772
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,44,     227.950252
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,45,     227.795223
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,46,     228.552365
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,47,     228.055760
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,48,     228.191688
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,49,     227.911842
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,50,     228.042321
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,51,     227.867942
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,52,     228.175138
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,53,     228.186339
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,54,     227.988791
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,55,     227.773343
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,56,     228.123129
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,57,     227.921892
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,58,     227.877792
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,59,     228.077520
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,60,     228.392497
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,61,     228.098190
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,62,     227.983920
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,63,     228.359376
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,64,     227.984470
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,65,     227.761162
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,66,     227.933800
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,67,     228.024289
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,68,     228.809892
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,69,     228.016120
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,70,     227.928181
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,71,     227.964860
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,72,     228.387156
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,73,     228.080129
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,74,     228.183068
