dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,0,      22.913187
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,22,       2.693631
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,23,       2.722752
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,24,       2.398364
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,25,       2.831210
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,26,       2.667322
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,27,       2.901930
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,28,       3.082307
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,29,       2.871699
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,30,       2.375465
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,31,       2.296586
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,32,       2.298306
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,33,       2.880190
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,34,       2.472164
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,35,       2.518643
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,36,       2.344635
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,37,       2.812910
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,38,       3.051548
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,39,       2.463014
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,40,       2.365815
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,41,       2.362365
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,42,       3.034628
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,43,       2.674571
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,44,       2.973888
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,45,       2.719882
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,46,       2.590043
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,47,       2.675912
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,48,       2.945189
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,49,       2.500004
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,50,       2.418344
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,51,       2.502824
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,52,       2.321785
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,53,       1.960569
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,54,       2.130337
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,55,       2.414285
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,56,       2.358665
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,57,       2.581973
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,58,       2.531163
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,59,       2.397795
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,60,       3.312675
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,61,       2.674952
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,62,       2.486673
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,63,       2.936659
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,64,       2.140947
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,65,       2.672642
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,66,       2.244416
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,67,       2.608832
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,68,       2.616973
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,69,       2.561503
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,70,       2.218687
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,71,       2.801740
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,72,       2.157747
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,73,       2.523203
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,74,       2.625902
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,0,       5.022587
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,1,       5.517462
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,2,       6.589100
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,3,       5.450312
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,4,       5.270794
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,5,       5.160976
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,6,       6.434222
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,7,       5.445982
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,8,       7.534630
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,9,       5.177925
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,10,       7.319512
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,11,       6.131965
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,12,       4.285375
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,13,       5.906297
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,14,       7.053385
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,15,       5.388553
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,16,       4.779400
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,17,       6.651210
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,18,       5.067047
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,19,       6.032256
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,20,       6.806078
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,21,       7.383152
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,22,       4.740030
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,23,       5.038367
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,24,       6.738639
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,25,       6.086165
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,26,       4.852399
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,27,       5.242184
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,28,       4.253615
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,29,       5.881238
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,30,       5.055517
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,31,       6.174555
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,32,       4.941198
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,33,       5.331414
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,34,       6.296013
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,35,       5.134915
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,36,       4.543252
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,37,       7.284933
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,38,       5.821148
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,39,       7.771688
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,40,       6.568671
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,41,       4.748679
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,42,       7.258403
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,43,       5.741659
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,44,       6.596570
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,45,       5.655530
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,46,       4.956188
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,47,       7.968346
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,48,       6.655870
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,49,       4.973897
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,50,       5.580501
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,51,       5.762419
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,52,       6.618170
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,53,       5.238324
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,54,       5.406132
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,55,       5.075496
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,56,       4.722760
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,57,       5.521582
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,58,       6.567921
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,59,       4.475183
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,60,       4.929618
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,61,       4.278815
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,62,       6.235814
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,63,       4.483863
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,64,       7.086035
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,65,       6.572380
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,66,       6.307273
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,67,       5.781499
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,68,       4.453793
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,69,       5.714919
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,70,       6.405222
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,71,       5.908007
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,72,       4.765650
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,73,       6.387873
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,74,       5.701139
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,0,      12.620996
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,1,      12.451838
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,2,      12.831754
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,3,      13.655345
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,4,      12.883153
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,5,      12.654896
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,6,      12.569197
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,7,      13.345179
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,8,      12.688256
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,9,      12.971752
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,10,      12.650306
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,11,      12.864964
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,12,      13.574086
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,13,      12.831695
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,14,      12.451268
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,15,      12.677715
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,16,      12.746255
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,17,      12.847604
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,18,      12.405949
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,19,      13.683076
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,20,      12.917813
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,21,      12.740215
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,22,      12.612396
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,23,      13.679475
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,24,      13.307819
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,25,      12.905473
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,26,      14.022841
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,27,      13.258869
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,28,      12.989832
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,29,      12.975813
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,30,      12.615267
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,31,      12.740915
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,32,      12.940533
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,33,      12.901203
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,34,      13.313039
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,35,      13.509856
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,36,      13.263699
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,37,      12.282570
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,38,      12.587986
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,39,      14.043731
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,40,      12.273540
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,41,      13.881423
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,42,      12.446888
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,43,      12.961953
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,44,      13.021902
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,45,      13.007052
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,46,      13.876083
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,47,      14.106771
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,48,      13.123592
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,49,      13.027242
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,50,      12.745295
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,51,      13.300589
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,52,      12.921893
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,53,      13.378619
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,54,      12.563026
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,55,      13.148051
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,56,      12.929854
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,57,      13.489108
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,58,      12.688185
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,59,      13.394818
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,60,      12.941593
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,61,      13.246060
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,62,      12.782264
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,63,      13.221420
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,64,      12.831844
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,65,      13.609716
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,66,      13.569246
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,67,      13.219780
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,68,      13.138020
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,69,      13.324699
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,70,      13.479617
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,71,      13.878753
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,72,      13.612426
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,73,      13.663826
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,74,      13.193970
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,0,      35.333696
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,1,      35.763221
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,2,      35.758831
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,3,      36.282606
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,4,      35.748651
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,5,      36.515484
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,6,      36.417444
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,7,      37.369464
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,8,      35.990309
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,9,      36.138097
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,10,      36.373985
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,11,      36.466004
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,12,      36.499623
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,13,      36.611372
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,14,      37.639272
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,15,      36.503273
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,16,      35.992379
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,17,      35.778521
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,18,      35.788861
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,19,      36.331145
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,20,      35.610923
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,21,      35.593393
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,22,      36.618103
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,23,      36.318496
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,24,      36.128118
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,25,      35.856410
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,26,      37.324845
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,27,      34.992300
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,28,      36.448794
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,29,      35.672493
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,30,      36.183907
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,31,      36.425194
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,32,      35.738612
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,33,      35.243776
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,34,      35.364266
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,35,      35.943689
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,36,      35.816381
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,37,      35.084929
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,38,      35.950329
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,39,      36.576972
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,40,      35.612943
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,41,      35.517214
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,42,      37.756590
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,43,      35.638133
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,44,      35.768001
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,45,      34.874851
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,46,      36.803401
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,47,      35.188428
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,48,      36.948249
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,49,      36.539613
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,50,      35.491784
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,51,      35.637382
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,52,      35.543624
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,53,      36.080948
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,54,      36.870280
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,55,      37.205686
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,56,      35.486684
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,57,      36.370644
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,58,      35.041109
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,59,      35.477064
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,60,      36.633161
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,61,      37.398654
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,62,      36.212586
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,63,      35.339256
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,64,      35.493914
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,65,      34.838131
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,66,      35.575153
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,67,      35.489224
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,68,      36.407884
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,69,      36.271386
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,70,      35.017320
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,71,      36.318295
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,72,      35.671002
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,73,      37.009148
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,74,      35.925670
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,0,      74.796128
