dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,0,       1.928979
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,49,       5.501432
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,50,       5.463612
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,51,       5.394204
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,52,       5.446233
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,53,       5.319264
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,54,       5.388623
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,55,       5.501811
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,56,       5.339494
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,57,       5.372593
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,58,       5.495542
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,59,       5.322584
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,60,       5.356643
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,61,       5.358873
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,62,       5.490672
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,63,       5.605430
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,64,       5.361903
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,65,       5.354154
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,66,       5.341104
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,67,       5.380683
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,68,       5.650320
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,69,       5.329253
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,70,       5.434833
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,71,       5.338334
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,72,       5.320654
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,73,       5.681020
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,74,       5.410073
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,0,       6.352023
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,1,       6.286053
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,2,       6.327274
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,3,       6.477262
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,4,       6.502952
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,5,       6.574591
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,6,       6.628020
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,7,       6.407422
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,8,       6.557141
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,9,       6.640120
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,10,       6.587100
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,11,       6.308164
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,12,       6.278724
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,13,       6.747549
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,14,       6.301423
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,15,       6.330883
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,16,       6.535331
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,17,       6.400242
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,18,       6.589751
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,19,       6.489781
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,20,       6.514691
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,21,       6.582590
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,22,       6.612381
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,23,       6.469781
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,24,       6.650640
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,25,       6.483812
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,26,       6.364793
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,27,       6.607201
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,28,       6.583841
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,29,       6.581041
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,30,       6.442542
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,31,       6.585961
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,32,       6.481851
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,33,       6.411552
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,34,       6.349743
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,35,       6.266514
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,36,       6.509951
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,37,       6.265414
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,38,       6.509401
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,39,       6.622840
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,40,       6.504482
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,41,       6.544781
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,42,       6.286584
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,43,       6.547821
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,44,       6.529081
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,45,       6.526411
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,46,       6.515652
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,47,       6.615880
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,48,       6.622950
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,49,       6.608380
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,50,       6.505711
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,51,       6.306543
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,52,       6.462892
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,53,       6.349002
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,54,       6.456922
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,55,       6.515641
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,56,       6.653580
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,57,       6.526421
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,58,       6.397993
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,59,       6.313164
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,60,       6.656669
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,61,       6.461882
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,62,       6.548002
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,63,       6.423012
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,64,       6.527891
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,65,       6.375542
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,66,       6.626701
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,67,       6.427033
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,68,       6.223984
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,69,       6.403972
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,70,       6.546191
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,71,       6.428632
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,72,       6.644830
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,73,       6.413132
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,74,       6.539601
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,0,      17.992021
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,1,      18.044360
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,2,      17.708823
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,3,      17.712803
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,4,      18.018020
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,5,      18.062270
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,6,      17.773863
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,7,      17.853862
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,8,      17.798593
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,9,      17.712533
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,10,      17.942331
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,11,      18.008170
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,12,      17.909571
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,13,      17.680404
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,14,      17.790102
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,15,      18.101009
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,16,      17.777512
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,17,      17.793042
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,18,      17.640374
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,19,      17.688783
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,20,      17.995190
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,21,      17.825252
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,22,      17.698954
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,23,      17.802352
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,24,      17.847092
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,25,      17.847951
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,26,      17.923681
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,27,      17.684663
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,28,      17.805102
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,29,      17.793842
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,30,      17.972431
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,31,      17.753003
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,32,      17.772013
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,33,      17.889042
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,34,      17.749383
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,35,      17.760703
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,36,      17.649624
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,37,      17.743453
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,38,      18.050710
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,39,      17.804773
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,40,      18.019740
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,41,      17.996460
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,42,      17.827283
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,43,      17.699723
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,44,      17.773373
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,45,      17.696784
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,46,      17.681324
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,47,      17.799762
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,48,      17.755683
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,49,      17.815683
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,50,      17.794872
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,51,      17.954241
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,52,      17.719773
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,53,      17.714553
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,54,      17.905261
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,55,      17.706603
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,56,      17.777342
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,57,      18.042680
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,58,      17.704133
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,59,      17.740403
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,60,      18.005560
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,61,      17.800713
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,62,      17.714904
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,63,      17.784942
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,64,      17.731633
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,65,      17.649357
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,66,      17.780396
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,67,      17.693786
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,68,      17.806975
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,69,      17.774805
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,70,      17.808955
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,71,      17.993283
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,72,      17.704616
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,73,      17.949533
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,74,      17.874705
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,0,      32.682520
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,1,      32.926107
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,2,      32.660020
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,3,      32.642551
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,4,      32.633321
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,5,      32.676350
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,6,      32.888198
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,7,      32.766599
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,8,      32.803759
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,9,      32.605341
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,10,      32.683710
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,11,      32.607151
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,12,      32.658120
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,13,      32.878948
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,14,      32.705770
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,15,      32.675210
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,16,      32.538612
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,17,      32.740490
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,18,      32.637471
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,19,      32.892008
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,20,      32.271485
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,21,      32.867559
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,22,      32.554262
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,23,      32.696251
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,24,      32.783659
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,25,      32.912978
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,26,      32.666910
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,27,      32.946448
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,28,      32.669801
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,29,      32.621201
