dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,0,       1.794453
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,50,       1.224128
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,51,       1.234948
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,52,       1.491776
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,53,       1.242448
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,54,       1.210179
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,55,       1.247808
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,56,       1.219379
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,57,       1.745512
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,58,       1.524945
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,59,       1.235978
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,60,       1.526894
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,61,       1.250248
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,62,       1.277787
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,63,       1.239388
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,64,       1.228958
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,65,       1.685773
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,66,       1.239648
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,67,       1.234038
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,68,       1.219399
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,69,       1.602664
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,70,       1.220877
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,71,       1.236878
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,72,       1.234327
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,73,       1.259928
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,74,       1.245548
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,0,       4.643835
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,1,       4.144949
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,2,       4.114170
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,3,       4.227219
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,4,       4.155479
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,5,       4.130529
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,6,       4.082030
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,7,       4.134559
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,8,       4.080630
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,9,       4.129919
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,10,       4.190809
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,11,       4.121080
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,12,       4.078560
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,13,       4.201038
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,14,       4.168339
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,15,       4.118129
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,16,       4.096140
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,17,       4.154349
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,18,       4.151659
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,19,       4.038510
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,20,       4.159909
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,21,       4.161009
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,22,       4.022870
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,23,       4.192309
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,24,       4.062210
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,25,       4.105630
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,26,       4.023170
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,27,       3.971681
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,28,       4.126509
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,29,       4.124309
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,30,       4.295547
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,31,       4.067130
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,32,       3.988720
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,33,       4.227479
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,34,       4.150389
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,35,       4.347517
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,36,       4.069839
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,37,       4.161549
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,38,       4.138609
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,39,       4.167019
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,40,       4.187099
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,41,       4.155999
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,42,       4.088320
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,43,       4.181959
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,44,       4.132389
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,45,       4.099959
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,46,       4.085240
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,47,       4.061600
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,48,       4.132169
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,49,       4.097939
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,50,       4.254398
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,51,       4.112619
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,52,       4.150999
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,53,       4.070590
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,54,       4.055191
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,55,       4.155749
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,56,       4.148170
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,57,       4.134579
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,58,       4.231158
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,59,       4.207119
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,60,       4.202388
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,61,       4.187518
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,62,       4.049210
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,63,       4.040921
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,64,       4.218079
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,65,       4.150429
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,66,       4.118579
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,67,       4.207569
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,68,       4.210408
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,69,       4.145379
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,70,       4.080450
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,71,       4.198599
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,72,       4.153909
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,73,       4.113619
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,74,       4.152059
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,0,       9.768683
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,1,       8.816763
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,2,       8.800504
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,3,       8.927952
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,4,       9.093830
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,5,       9.156559
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,6,       8.909722
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,7,       9.070691
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,8,       8.864513
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,9,       8.846773
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,10,       9.131179
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,11,       9.023061
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,12,      29.164143
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,13,       8.957091
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,14,       8.910143
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,15,       8.765503
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,16,       8.727714
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,17,       9.232349
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,18,       8.972382
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,19,       9.117690
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,20,       8.970401
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,21,       9.093131
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,22,       9.076870
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,23,       8.738274
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,24,       9.094031
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,25,       9.328418
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,26,       9.028001
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,27,       9.258078
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,28,       9.068040
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,29,       8.882943
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,30,       8.919243
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,31,       8.934892
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,32,       9.309858
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,33,       9.074260
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,34,       9.050351
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,35,       9.219519
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,36,       8.922662
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,37,       8.978491
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,38,       8.983372
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,39,       8.971101
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,40,       8.922132
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,41,       9.300338
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,42,       8.890023
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,43,       9.249689
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,44,       9.021151
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,45,       9.273678
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,46,       9.018981
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,47,       9.255989
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,48,       9.058100
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,49,       9.057051
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,50,       8.850803
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,51,       8.984721
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,52,       9.133190
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,53,       8.709584
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,54,       8.862642
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,55,       9.157390
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,56,       9.058681
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,57,       8.957281
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,58,       9.132250
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,59,       8.959802
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,60,       9.048651
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,61,       8.808373
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,62,       8.887393
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,63,       8.791093
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,64,       9.041500
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,65,       8.812623
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,66,       8.833733
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,67,       8.791103
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,68,       8.983181
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,69,       9.231189
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,70,       9.051761
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,71,       8.789963
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,72,       9.001771
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,73,       8.938932
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,74,       8.944461
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,0,      15.843654
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,1,      15.744055
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,2,      16.282749
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,3,      15.950123
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,4,      15.679895
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,5,      16.079311
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,6,      16.162021
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,7,      16.001902
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,8,      15.823094
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,9,      15.889753
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,10,      16.146551
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,11,      16.239960
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,12,      15.921483
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,13,      16.035221
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,14,      15.966822
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,15,      16.138641
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,16,      15.898663
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,17,      15.967333
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,18,      15.942293
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,19,      15.883703
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,20,      15.750104
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,21,      15.780794
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,22,      15.750295
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,23,      15.785754
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,24,      15.688395
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,25,      21.591167
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,26,      16.073882
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,27,      15.825434
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,28,      15.753484
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,29,      15.675995
