dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",64,0,       3.037437
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,52,      37.255710
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,53,      37.489537
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,54,      37.283870
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,55,      36.787705
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,56,      37.034993
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,57,      35.878195
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,58,      35.751216
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,59,      38.124301
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,60,      36.019723
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,61,      36.748176
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,62,      36.043003
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,63,      35.729646
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,64,      37.317480
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,65,      36.896794
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,66,      37.088022
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,67,      36.234791
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,68,      36.430009
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,69,      36.653746
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,70,      36.568057
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,71,      37.058873
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,72,      37.120621
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,73,      36.500028
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,74,      36.090722
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,0,      81.502304
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,1,      82.047849
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,2,      79.536576
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,3,      79.164710
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,4,      80.914382
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,5,      90.718806
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,6,      78.268629
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,7,      78.432408
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,8,      88.557949
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,9,      78.885463
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,10,      76.956314
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,11,      79.682424
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,12,      78.773994
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,13,      80.047930
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,14,      90.443589
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,15,      77.104991
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,16,      78.910063
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,17,      76.947434
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,18,      88.406280
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,19,      77.680636
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,20,      75.849436
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,21,      87.894205
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,22,      74.059264
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,23,      73.887086
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,24,      74.506380
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,25,      74.770156
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,26,      76.476408
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,27,      74.670838
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,28,      78.015362
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,29,      75.443589
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,30,      77.237931
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,31,      73.028196
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,32,      73.782047
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,33,      88.382271
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,34,      79.432287
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,35,      78.547327
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,36,      78.493947
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,37,      76.161412
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,38,      78.509867
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,39,      88.572579
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,40,      85.040877
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,41,      76.066973
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,42,      74.504419
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,43,      75.057124
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,44,      74.221343
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,45,      74.405550
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,46,      77.378400
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,47,      79.546185
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,48,      88.232862
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,49,      75.218933
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,50,      77.052663
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,51,      76.313811
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,52,      78.482247
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,53,      76.078993
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,54,      77.779924
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,55,      80.052660
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,56,      77.029353
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,57,      77.085532
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,58,      75.948274
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,59,      78.295220
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,60,      77.119382
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,61,      77.386289
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,62,      80.354527
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,63,      82.475734
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,64,      74.710648
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,65,      76.679256
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,66,      84.651281
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,67,      74.757697
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,68,      74.034104
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,69,      76.187222
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,70,      74.988834
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,71,      74.579199
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,72,      75.082414
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,73,      74.938305
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,74,      74.675548
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,0,     160.421887
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,1,     165.119937
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,2,     159.776233
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,3,     163.506994
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,4,     160.433157
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,5,     162.934901
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,6,     160.259479
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,7,     162.869331
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,8,     158.407689
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,9,     163.167948
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,10,     161.562305
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,11,     163.294736
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,12,     166.299834
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,13,     163.719051
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,14,     159.771973
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,15,     160.890422
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,16,     163.308946
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,17,     159.031032
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,18,     159.035502
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,19,     159.717165
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,20,     159.828833
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,21,     159.055802
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,22,     159.286100
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,23,     159.869573
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,24,     159.645396
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,25,     159.202800
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,26,     157.630878
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,27,     161.191339
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,28,     159.699545
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,29,     159.814554
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,30,     159.023252
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,31,     162.778302
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,32,     160.041091
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,33,     157.139493
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,34,     160.018942
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,35,     159.300209
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,36,     159.253570
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,37,     157.970743
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,38,     157.097222
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,39,     161.631684
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,40,     160.686184
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,41,     162.046830
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,42,     162.423976
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,43,     159.774054
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,44,     159.968822
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,45,     162.527835
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,46,     161.186779
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,47,     161.912091
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,48,     174.034171
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,49,     162.126459
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,50,     170.343321
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,51,     162.527075
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,52,     161.165449
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,53,     163.579152
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,54,     164.832500
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,55,     160.771813
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,56,     164.893929
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,57,     161.145649
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,58,     161.498476
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,59,     156.684357
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,60,     170.943954
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,61,     156.650348
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,62,     159.972082
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,63,     160.166280
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,64,     161.811822
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,65,     168.229484
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,66,     159.589746
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,67,     162.127619
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,68,     157.588827
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,69,     161.508465
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,70,     171.940764
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,71,     159.449567
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,72,     165.133676
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,73,     165.149976
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,74,     164.779400
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,0,     267.377589
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,1,     269.785333
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,2,     276.811017
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,3,     280.263560
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,4,     266.764975
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,5,     274.965757
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,6,     276.537550
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,7,     283.886921
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,8,     273.115537
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,9,     273.077967
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,10,     296.706243
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,11,     270.564434
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,12,     261.147596
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,13,     270.077449
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,14,     267.256990
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,15,     267.090602
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,16,     286.751561
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,17,     265.133842
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,18,     264.068904
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,19,     280.043372
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,20,     261.875918
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,21,     267.017672
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,22,     263.080155
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,23,     270.247578
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,24,     276.534130
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,25,     266.176661
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,26,     265.656587
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,27,     263.451581
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,28,     266.366949
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,29,     265.140932
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,30,     269.837322
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,31,     293.718255
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,32,     273.780270
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,33,     273.318365
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,34,     286.943128
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,35,     292.752736
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,36,     277.472430
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,37,     286.080378
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,38,     280.669176
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,39,     286.033778
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,40,     270.406846
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,41,     265.014264
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,42,     274.525502
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,43,     271.523964
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,44,     272.058368
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,45,     264.463909
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,46,     281.457237
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,47,     271.108178
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,48,     272.171297
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,49,     283.603314
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,50,     271.422345
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,51,     261.376193
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,52,     269.319937
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,53,     267.233330
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,54,     274.155125
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,55,     281.948032
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,56,     270.509885
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,57,     271.434985
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,58,     271.701732
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,59,     280.503577
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,60,     275.118405
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,61,     268.548296
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,62,     262.343352
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,63,     266.928334
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,64,     271.429595
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,65,     277.955005
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,66,     271.606333
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,67,     274.456092
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,68,     273.910339
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,69,     268.693064
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,70,     267.520707
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,71,     264.770746
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,72,     259.364175
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,73,     257.966819
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,74,     265.126363
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,0,     355.930237
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,1,     357.160914
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,2,     351.783582
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,3,     357.371842
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,4,     370.112585
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,5,     356.549681
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,6,     367.033729
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,7,     368.590391
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,8,     363.607295
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,9,     373.143023
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,10,     358.811127
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,11,     358.669808
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,12,     357.152214
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,13,     358.430861
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,14,     349.427147
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,15,     353.020519
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,16,     347.676006
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,17,     349.001221
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,18,     361.833665
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,19,     357.894456
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,20,     370.761748
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,21,     372.206862
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,22,     357.130814
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,23,     374.035553
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,24,     365.919710
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,25,     352.596182
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,26,     370.043425
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,27,     363.924701
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,28,     370.116554
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,29,     377.865362
