dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"N | N | N | N | N | N",64,0,0.04176,0,0.080304,0.362496,0.618235,0.48456
3,float,uniform,GPU,"N | N | N | N | N | N",64,1,0.02976,0,0.056411,0.016384,0.234081,0.102555
3,float,uniform,GPU,"N | N | N | N | N | N",64,2,0.027584,0,0.054302,0.016384,0.226614,0.09827
3,float,uniform,GPU,"N | N | N | N | N | N",64,3,0.026624,0,0.054902,0.016384,0.224487,0.09791
3,float,uniform,GPU,"N | N | N | N | N | N",64,4,0.028864,0,0.053654,0.01536,0.22536,0.097878
3,float,uniform,GPU,"N | N | N | N | N | N",64,5,0.0272,0,0.053905,0.017408,0.225243,0.098513
3,float,uniform,GPU,"N | N | N | N | N | N",64,6,0.026304,0,0.053917,0.01536,0.223176,0.095581
3,float,uniform,GPU,"N | N | N | N | N | N",64,7,0.02832,0,0.166621,0.017408,0.341731,0.212349
3,float,uniform,GPU,"N | N | N | N | N | N",64,8,0.027904,0,0.055418,0.016384,0.270447,0.099706
3,float,uniform,GPU,"N | N | N | N | N | N",64,9,0.028288,0,0.054297,0.016384,0.22484,0.098969
3,float,uniform,GPU,"N | N | N | N | N | N",64,10,0.026048,0,0.05373,0.017408,0.223837,0.097186
3,float,uniform,GPU,"N | N | N | N | N | N",64,11,0.02592,0,0.054003,0.01536,0.222995,0.095283
3,float,uniform,GPU,"N | N | N | N | N | N",64,12,0.025632,0,0.053881,0.01536,0.224048,0.094873
3,float,uniform,GPU,"N | N | N | N | N | N",64,13,0.02608,0,0.054509,0.014336,0.224635,0.094925
3,float,uniform,GPU,"N | N | N | N | N | N",64,14,0.025632,0,0.05341,0.016384,0.223419,0.095426
3,float,uniform,GPU,"N | N | N | N | N | N",64,15,0.026464,0,0.053523,0.016384,0.224054,0.096371
3,float,uniform,GPU,"N | N | N | N | N | N",64,16,0.025184,0,0.054084,0.01536,0.222636,0.094628
3,float,uniform,GPU,"N | N | N | N | N | N",64,17,0.026176,0,0.053854,0.01536,0.22366,0.09539
3,float,uniform,GPU,"N | N | N | N | N | N",64,18,0.02752,0,0.055782,0.017408,0.322722,0.10071
3,float,uniform,GPU,"N | N | N | N | N | N",64,19,0.027264,0,0.053512,0.01536,0.223983,0.096136
3,float,uniform,GPU,"N | N | N | N | N | N",128,0,0.068864,0,0.499006,0.072704,0.775916,0.640574
3,float,uniform,GPU,"N | N | N | N | N | N",128,1,0.063744,0,0.491607,0.06656,0.75412,0.621911
3,float,uniform,GPU,"N | N | N | N | N | N",128,2,0.069728,0,0.487999,0.063488,0.751203,0.621215
3,float,uniform,GPU,"N | N | N | N | N | N",128,3,0.065216,0,0.486434,0.065536,0.744496,0.617186
3,float,uniform,GPU,"N | N | N | N | N | N",128,4,0.064576,0,0.484717,0.063488,0.741533,0.612781
3,float,uniform,GPU,"N | N | N | N | N | N",128,5,0.068992,0,0.488305,0.063488,0.750865,0.620785
3,float,uniform,GPU,"N | N | N | N | N | N",128,6,0.064224,0,0.513165,0.064512,0.771212,0.641901
3,float,uniform,GPU,"N | N | N | N | N | N",128,7,0.067904,0,0.484718,0.064512,0.744967,0.617134
3,float,uniform,GPU,"N | N | N | N | N | N",128,8,0.064736,0,0.483176,0.064512,0.740081,0.612424
3,float,uniform,GPU,"N | N | N | N | N | N",128,9,0.068928,0,0.484838,0.063488,0.744156,0.617254
3,float,uniform,GPU,"N | N | N | N | N | N",128,10,0.068192,0,0.489273,0.063488,0.750626,0.620953
3,float,uniform,GPU,"N | N | N | N | N | N",128,11,0.063808,0,0.489926,0.064512,0.745228,0.618246
3,float,uniform,GPU,"N | N | N | N | N | N",128,12,0.06528,0,0.485918,0.065536,0.743954,0.616734
3,float,uniform,GPU,"N | N | N | N | N | N",128,13,0.063072,0,0.487671,0.063488,0.743036,0.614231
3,float,uniform,GPU,"N | N | N | N | N | N",128,14,0.067008,0,0.509925,0.067584,0.779477,0.644517
3,float,uniform,GPU,"N | N | N | N | N | N",128,15,0.064768,0,0.487401,0.065536,0.751183,0.617705
3,float,uniform,GPU,"N | N | N | N | N | N",128,16,0.064128,0,0.487868,0.064512,0.743384,0.616508
3,float,uniform,GPU,"N | N | N | N | N | N",128,17,0.06336,0,0.486224,0.065536,0.743921,0.61512
3,float,uniform,GPU,"N | N | N | N | N | N",128,18,0.067296,0,0.487258,0.064512,0.747425,0.619066
3,float,uniform,GPU,"N | N | N | N | N | N",128,19,0.068416,0,0.486053,0.064512,0.75612,0.618981
3,float,uniform,GPU,"N | N | N | N | N | N",192,0,0.164576,0,2.99909,0.222208,3.5163,3.38587
3,float,uniform,GPU,"N | N | N | N | N | N",192,1,0.16608,0,2.98665,0.224256,3.50663,3.37699
3,float,uniform,GPU,"N | N | N | N | N | N",192,2,0.162592,0,2.99304,0.219136,3.50539,3.37477
3,float,uniform,GPU,"N | N | N | N | N | N",192,3,0.165856,0,2.99504,0.218112,3.50796,3.379
3,float,uniform,GPU,"N | N | N | N | N | N",192,4,0.16576,0,2.99673,0.221184,3.51146,3.38368
3,float,uniform,GPU,"N | N | N | N | N | N",192,5,0.164096,0,2.99706,0.223232,3.5136,3.38439
3,float,uniform,GPU,"N | N | N | N | N | N",192,6,0.170592,0,2.99254,0.22528,3.51751,3.38841
3,float,uniform,GPU,"N | N | N | N | N | N",192,7,0.163232,0,2.99437,0.22016,3.50713,3.37776
3,float,uniform,GPU,"N | N | N | N | N | N",192,8,0.16416,0,2.99442,0.22016,3.50797,3.37874
3,float,uniform,GPU,"N | N | N | N | N | N",192,9,0.171072,0,2.99296,0.22016,3.51268,3.38419
3,float,uniform,GPU,"N | N | N | N | N | N",192,10,0.16416,0,2.99161,0.224256,3.50801,3.38002
3,float,uniform,GPU,"N | N | N | N | N | N",192,11,0.161824,0,2.99343,0.223232,3.50903,3.37849
3,float,uniform,GPU,"N | N | N | N | N | N",192,12,0.170112,0,2.99525,0.221184,3.51633,3.38655
3,float,uniform,GPU,"N | N | N | N | N | N",192,13,0.169184,0,2.9998,0.222208,3.52212,3.39119
3,float,uniform,GPU,"N | N | N | N | N | N",192,14,0.168992,0,3.00005,0.221184,3.52206,3.39023
3,float,uniform,GPU,"N | N | N | N | N | N",192,15,0.165184,0,2.99689,0.227328,3.52094,3.38941
3,float,uniform,GPU,"N | N | N | N | N | N",192,16,0.167968,0,2.99693,0.222208,3.51777,3.38711
3,float,uniform,GPU,"N | N | N | N | N | N",192,17,0.163232,0,2.99579,0.223232,3.51272,3.38225
3,float,uniform,GPU,"N | N | N | N | N | N",192,18,0.169472,0,2.9917,0.22016,3.51116,3.38133
3,float,uniform,GPU,"N | N | N | N | N | N",192,19,0.164672,0,2.99488,0.221184,3.50917,3.38074
3,float,uniform,GPU,"N | N | N | N | N | N",256,0,0.363264,0,2.60119,0.508928,3.60249,3.47338
3,float,uniform,GPU,"N | N | N | N | N | N",256,1,0.358496,0,2.57528,0.503808,3.56304,3.43759
3,float,uniform,GPU,"N | N | N | N | N | N",256,2,0.360544,0,2.59375,0.50176,3.58581,3.45605
3,float,uniform,GPU,"N | N | N | N | N | N",256,3,0.362752,0,2.59306,0.505856,3.59687,3.46167
3,float,uniform,GPU,"N | N | N | N | N | N",256,4,0.362976,0,2.59317,0.502784,3.59043,3.45894
3,float,uniform,GPU,"N | N | N | N | N | N",256,5,0.359136,0,2.59492,0.50688,3.58976,3.46094
3,float,uniform,GPU,"N | N | N | N | N | N",256,6,0.363808,0,2.59288,0.504832,3.59397,3.46152
3,float,uniform,GPU,"N | N | N | N | N | N",256,7,0.36144,0,2.59314,0.503808,3.58941,3.45839
3,float,uniform,GPU,"N | N | N | N | N | N",256,8,0.359584,0,2.59415,0.505856,3.5885,3.45959
3,float,uniform,GPU,"N | N | N | N | N | N",256,9,0.360512,0,2.59352,0.504832,3.59177,3.45886
3,float,uniform,GPU,"N | N | N | N | N | N",256,10,0.362976,0,2.58924,0.499712,3.58273,3.45193
3,float,uniform,GPU,"N | N | N | N | N | N",256,11,0.360224,0,2.59186,0.509952,3.5903,3.46204
3,float,uniform,GPU,"N | N | N | N | N | N",256,12,0.36176,0,2.59392,0.503808,3.59149,3.45949
3,float,uniform,GPU,"N | N | N | N | N | N",256,13,0.362496,0,2.58959,0.503808,3.58554,3.45589
3,float,uniform,GPU,"N | N | N | N | N | N",256,14,0.360864,0,2.59514,0.503808,3.59311,3.45982
3,float,uniform,GPU,"N | N | N | N | N | N",256,15,0.363232,0,2.59496,0.505856,3.59375,3.46405
3,float,uniform,GPU,"N | N | N | N | N | N",256,16,0.364096,0,2.67081,0.505856,3.67266,3.54076
3,float,uniform,GPU,"N | N | N | N | N | N",256,17,0.361888,0,2.59884,0.508928,3.60485,3.46966
3,float,uniform,GPU,"N | N | N | N | N | N",256,18,0.362176,0,2.59725,0.50176,3.59785,3.46119
3,float,uniform,GPU,"N | N | N | N | N | N",256,19,0.362304,0,2.59282,0.505856,3.59356,3.46098
3,float,uniform,GPU,"N | N | N | N | N | N",320,0,0.690784,0,7.47678,0.928768,9.22604,9.09633
3,float,uniform,GPU,"N | N | N | N | N | N",320,1,0.695104,0,7.48013,0.920576,9.2201,9.09581
3,float,uniform,GPU,"N | N | N | N | N | N",320,2,0.690432,0,7.47597,0.923648,9.21616,9.09005
3,float,uniform,GPU,"N | N | N | N | N | N",320,3,0.691488,0,7.4794,0.928768,9.22337,9.09966
3,float,uniform,GPU,"N | N | N | N | N | N",320,4,0.694112,0,7.47625,0.925696,9.22035,9.09606
3,float,uniform,GPU,"N | N | N | N | N | N",320,5,0.693792,0,7.47561,0.919552,9.21288,9.08895
3,float,uniform,GPU,"N | N | N | N | N | N",320,6,0.688704,0,7.47769,0.927744,9.21957,9.09414
3,float,uniform,GPU,"N | N | N | N | N | N",320,7,0.687008,0,7.47829,0.928768,9.21803,9.09407
3,float,uniform,GPU,"N | N | N | N | N | N",320,8,0.693056,0,7.47296,0.923648,9.21501,9.08966
3,float,uniform,GPU,"N | N | N | N | N | N",320,9,0.69264,0,7.47699,0.922624,9.2148,9.09226
3,float,uniform,GPU,"N | N | N | N | N | N",320,10,0.695296,0,7.47998,0.92672,9.22721,9.10199
3,float,uniform,GPU,"N | N | N | N | N | N",320,11,0.692064,0,7.47712,0.924672,9.21949,9.09385
3,float,uniform,GPU,"N | N | N | N | N | N",320,12,0.692576,0,7.47605,0.925696,9.21937,9.09432
3,float,uniform,GPU,"N | N | N | N | N | N",320,13,0.69008,0,7.47132,0.925696,9.21162,9.0871
3,float,uniform,GPU,"N | N | N | N | N | N",320,14,0.690528,0,7.47657,0.928768,9.2199,9.09586
3,float,uniform,GPU,"N | N | N | N | N | N",320,15,0.695264,0,7.4729,0.925696,9.21866,9.09386
3,float,uniform,GPU,"N | N | N | N | N | N",320,16,0.691424,0,7.47619,0.923648,9.23304,9.09126
3,float,uniform,GPU,"N | N | N | N | N | N",320,17,0.690592,0,7.4761,0.922624,9.21347,9.08931
3,float,uniform,GPU,"N | N | N | N | N | N",320,18,0.69184,0,7.47975,0.922624,9.21923,9.09422
3,float,uniform,GPU,"N | N | N | N | N | N",320,19,0.693696,0,7.47314,0.925696,9.21662,9.09253
3,float,uniform,GPU,"N | N | N | N | N | N",384,0,1.18502,0,39.8916,1.69574,42.9062,42.7724
3,float,uniform,GPU,"N | N | N | N | N | N",384,1,1.18211,0,40.2925,1.68755,43.2873,43.1621
3,float,uniform,GPU,"N | N | N | N | N | N",384,2,1.18246,0,38.3317,1.67936,41.3187,41.1935
3,float,uniform,GPU,"N | N | N | N | N | N",384,3,1.18365,0,35.3008,1.61178,38.2208,38.0963
3,float,uniform,GPU,"N | N | N | N | N | N",384,4,1.17958,0,34.2168,1.60768,37.1281,37.0041
3,float,uniform,GPU,"N | N | N | N | N | N",384,5,1.17702,0,34.2808,1.60973,37.193,37.0676
3,float,uniform,GPU,"N | N | N | N | N | N",384,6,1.17802,0,34.051,1.60256,36.957,36.8316
3,float,uniform,GPU,"N | N | N | N | N | N",384,7,1.18269,0,34.2066,1.60563,37.1189,36.9949
3,float,uniform,GPU,"N | N | N | N | N | N",384,8,1.17773,0,34.2831,1.60563,37.1894,37.0664
3,float,uniform,GPU,"N | N | N | N | N | N",384,9,1.18272,0,34.2811,1.60256,37.1912,37.0664
3,float,uniform,GPU,"N | N | N | N | N | N",384,10,1.17818,0,34.3031,1.6128,37.219,37.094
3,float,uniform,GPU,"N | N | N | N | N | N",384,11,1.17962,0,34.1102,1.6128,37.0241,36.9026
3,float,uniform,GPU,"N | N | N | N | N | N",384,12,1.18016,0,34.3268,1.60358,37.2343,37.1106
3,float,uniform,GPU,"N | N | N | N | N | N",384,13,1.18192,0,34.2218,1.60154,37.1305,37.0052
3,float,uniform,GPU,"N | N | N | N | N | N",384,14,1.18,0,34.0908,1.60666,37.001,36.8775
3,float,uniform,GPU,"N | N | N | N | N | N",384,15,1.17802,0,34.1905,1.61075,37.109,36.9793
3,float,uniform,GPU,"N | N | N | N | N | N",384,16,1.18387,0,34.1084,1.61382,37.0311,36.9061
3,float,uniform,GPU,"N | N | N | N | N | N",384,17,1.1792,0,34.1315,1.6087,37.042,36.9194
3,float,uniform,GPU,"N | N | N | N | N | N",384,18,1.18259,0,34.1608,1.6087,37.0777,36.9521
3,float,uniform,GPU,"N | N | N | N | N | N",384,19,1.18064,0,34.1376,1.60563,37.0471,36.9238
3,float,uniform,GPU,"N | N | N | N | N | N",448,0,1.88176,0,52.7975,2.63987,57.4439,57.3191
3,float,uniform,GPU,"N | N | N | N | N | N",448,1,1.87309,0,52.9965,2.64806,57.6473,57.5177
3,float,uniform,GPU,"N | N | N | N | N | N",448,2,1.87562,0,53.0958,2.65011,57.7509,57.6215
3,float,uniform,GPU,"N | N | N | N | N | N",448,3,1.87357,0,53.0296,2.6409,57.6734,57.5441
3,float,uniform,GPU,"N | N | N | N | N | N",448,4,1.87683,0,53.0174,2.65421,57.6813,57.5484
3,float,uniform,GPU,"N | N | N | N | N | N",448,5,1.87315,0,53.0776,2.65114,57.7316,57.6019
3,float,uniform,GPU,"N | N | N | N | N | N",448,6,1.87306,0,53.0295,2.65011,57.7023,57.5527
3,float,uniform,GPU,"N | N | N | N | N | N",448,7,1.8704,0,53.2395,2.65523,57.897,57.7651
3,float,uniform,GPU,"N | N | N | N | N | N",448,8,1.8752,0,53.0854,2.65523,57.7447,57.6158
3,float,uniform,GPU,"N | N | N | N | N | N",448,9,1.87216,0,53.1267,2.64909,57.7777,57.6479
3,float,uniform,GPU,"N | N | N | N | N | N",448,10,1.87357,0,53.0569,2.64294,57.7026,57.5734
3,float,uniform,GPU,"N | N | N | N | N | N",448,11,1.87606,0,53.1305,2.64704,57.7836,57.6536
3,float,uniform,GPU,"N | N | N | N | N | N",448,12,1.8737,0,53.0106,2.64397,57.6586,57.5283
3,float,uniform,GPU,"N | N | N | N | N | N",448,13,1.87386,0,52.8286,2.65011,57.4804,57.3525
3,float,uniform,GPU,"N | N | N | N | N | N",448,14,1.87056,0,53.1351,2.64909,57.7859,57.6547
3,float,uniform,GPU,"N | N | N | N | N | N",448,15,1.8719,0,53.0285,2.65523,57.6848,57.5557
3,float,uniform,GPU,"N | N | N | N | N | N",448,16,1.87261,0,53.2841,2.64704,57.9331,57.8037
3,float,uniform,GPU,"N | N | N | N | N | N",448,17,1.87427,0,53.1938,2.64806,57.8451,57.7161
3,float,uniform,GPU,"N | N | N | N | N | N",448,18,1.87558,0,52.9586,2.63885,57.6032,57.473
3,float,uniform,GPU,"N | N | N | N | N | N",448,19,1.87494,0,53.0312,2.64602,57.6831,57.5522
3,float,uniform,GPU,"N | N | N | N | N | N",512,0,2.76499,0,33.7013,3.90144,40.4925,40.3677
