dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"N | N | N | N | N | N",64,0,1.09613,0,0.128078,0.369664,1.69467,1.59387
3,double,uniform,CPU,"N | N | N | N | N | N",64,1,0.985536,0,0.086749,0.019456,1.14918,1.09174
3,double,uniform,CPU,"N | N | N | N | N | N",64,2,0.963104,0,0.083834,0.017408,1.17926,1.06435
3,double,uniform,CPU,"N | N | N | N | N | N",64,3,0.969216,0,0.081259,0.018432,1.12118,1.06891
3,double,uniform,CPU,"N | N | N | N | N | N",64,4,1.13357,0,0.082093,0.016384,1.28552,1.23205
3,double,uniform,CPU,"N | N | N | N | N | N",64,5,1.06278,0,0.080607,0.017408,1.21365,1.1608
3,double,uniform,CPU,"N | N | N | N | N | N",64,6,0.96736,0,0.081578,0.017408,1.11883,1.06635
3,double,uniform,CPU,"N | N | N | N | N | N",64,7,0.96304,0,0.080738,0.017408,1.11306,1.06119
3,double,uniform,CPU,"N | N | N | N | N | N",64,8,0.96288,0,0.081995,0.024576,1.12262,1.06945
3,double,uniform,CPU,"N | N | N | N | N | N",64,9,1.02134,0,0.080462,0.016384,1.17107,1.11819
3,double,uniform,CPU,"N | N | N | N | N | N",64,10,1.06253,0,0.081076,0.017408,1.21416,1.16101
3,double,uniform,CPU,"N | N | N | N | N | N",64,11,0.96928,0,0.080442,0.017408,1.12005,1.06713
3,double,uniform,CPU,"N | N | N | N | N | N",64,12,0.96384,0,0.082019,0.016384,1.12228,1.06224
3,double,uniform,CPU,"N | N | N | N | N | N",64,13,0.959392,0,0.079795,0.016384,1.10899,1.05557
3,double,uniform,CPU,"N | N | N | N | N | N",64,14,1.20368,0,0.080374,0.017408,1.3545,1.30146
3,double,uniform,CPU,"N | N | N | N | N | N",64,15,0.96336,0,0.080691,0.017408,1.16955,1.06146
3,double,uniform,CPU,"N | N | N | N | N | N",64,16,0.96864,0,0.081713,0.017408,1.12,1.06776
3,double,uniform,CPU,"N | N | N | N | N | N",64,17,0.971072,0,0.081409,0.017408,1.12255,1.06989
3,double,uniform,CPU,"N | N | N | N | N | N",64,18,0.960608,0,0.08922,0.018432,1.12374,1.06826
3,double,uniform,CPU,"N | N | N | N | N | N",64,19,0.956896,0,0.08254,0.016384,1.11064,1.05582
3,double,uniform,CPU,"N | N | N | N | N | N",128,0,6.95546,0,1.38458,0.124928,8.55328,8.46496
3,double,uniform,CPU,"N | N | N | N | N | N",128,1,6.92179,0,1.37855,0.113664,8.48187,8.414
3,double,uniform,CPU,"N | N | N | N | N | N",128,2,6.92694,0,1.37931,0.11264,8.48505,8.4189
3,double,uniform,CPU,"N | N | N | N | N | N",128,3,6.96179,0,1.37411,0.113664,8.51385,8.44957
3,double,uniform,CPU,"N | N | N | N | N | N",128,4,6.92304,0,1.38037,0.114688,8.48589,8.4181
3,double,uniform,CPU,"N | N | N | N | N | N",128,5,6.94918,0,1.38313,0.114688,8.51217,8.44701
3,double,uniform,CPU,"N | N | N | N | N | N",128,6,6.9065,0,1.37911,0.113664,8.46406,8.39927
3,double,uniform,CPU,"N | N | N | N | N | N",128,7,7.01325,0,1.37629,0.11264,8.57252,8.50218
3,double,uniform,CPU,"N | N | N | N | N | N",128,8,6.90909,0,1.37694,0.114688,8.46856,8.40071
3,double,uniform,CPU,"N | N | N | N | N | N",128,9,6.89914,0,1.37073,0.11264,8.45086,8.38251
3,double,uniform,CPU,"N | N | N | N | N | N",128,10,6.9792,0,1.37027,0.113664,8.52782,8.46313
3,double,uniform,CPU,"N | N | N | N | N | N",128,11,6.94979,0,1.38152,0.110592,8.5074,8.4419
3,double,uniform,CPU,"N | N | N | N | N | N",128,12,6.90918,0,1.36881,0.113664,8.45718,8.39166
3,double,uniform,CPU,"N | N | N | N | N | N",128,13,6.87677,0,1.37529,0.11264,8.44138,8.3647
3,double,uniform,CPU,"N | N | N | N | N | N",128,14,7.01872,0,1.37631,0.113664,8.57292,8.5087
3,double,uniform,CPU,"N | N | N | N | N | N",128,15,6.97933,0,1.37931,0.11264,8.53651,8.47128
3,double,uniform,CPU,"N | N | N | N | N | N",128,16,6.99469,0,1.38167,0.113664,8.55747,8.49002
3,double,uniform,CPU,"N | N | N | N | N | N",128,17,7.13462,0,1.37522,0.111616,8.68749,8.62146
3,double,uniform,CPU,"N | N | N | N | N | N",128,18,6.9639,0,1.37248,0.114688,8.51639,8.45108
3,double,uniform,CPU,"N | N | N | N | N | N",128,19,7.11507,0,1.38221,0.11264,8.67701,8.60992
3,double,uniform,CPU,"N | N | N | N | N | N",192,0,23.7306,0,7.23392,0.370688,31.4212,31.3352
3,double,uniform,CPU,"N | N | N | N | N | N",192,1,23.7598,0,7.22695,0.362496,31.4306,31.3493
3,double,uniform,CPU,"N | N | N | N | N | N",192,2,23.7497,0,7.23421,0.365568,31.4296,31.3495
3,double,uniform,CPU,"N | N | N | N | N | N",192,3,23.8779,0,7.24058,0.365568,31.569,31.484
3,double,uniform,CPU,"N | N | N | N | N | N",192,4,23.7973,0,7.22707,0.364544,31.4805,31.3889
3,double,uniform,CPU,"N | N | N | N | N | N",192,5,23.7875,0,7.23735,0.36864,31.4754,31.3935
3,double,uniform,CPU,"N | N | N | N | N | N",192,6,23.6662,0,7.22749,0.365568,31.3421,31.2592
3,double,uniform,CPU,"N | N | N | N | N | N",192,7,23.7877,0,7.22953,0.36352,31.4617,31.3808
3,double,uniform,CPU,"N | N | N | N | N | N",192,8,23.6946,0,7.24535,0.367616,31.3853,31.3076
3,double,uniform,CPU,"N | N | N | N | N | N",192,9,23.697,0,7.23775,0.369664,31.3837,31.3044
3,double,uniform,CPU,"N | N | N | N | N | N",192,10,23.7082,0,7.22534,0.364544,31.3774,31.2981
3,double,uniform,CPU,"N | N | N | N | N | N",192,11,23.82,0,7.23102,0.364544,31.4964,31.4155
3,double,uniform,CPU,"N | N | N | N | N | N",192,12,23.6247,0,7.22859,0.365568,31.3042,31.2189
3,double,uniform,CPU,"N | N | N | N | N | N",192,13,23.5417,0,7.23153,0.366592,31.2212,31.1398
3,double,uniform,CPU,"N | N | N | N | N | N",192,14,23.7533,0,7.24037,0.364544,31.4359,31.3582
3,double,uniform,CPU,"N | N | N | N | N | N",192,15,23.6512,0,7.22677,0.367616,31.3234,31.2456
3,double,uniform,CPU,"N | N | N | N | N | N",192,16,23.795,0,7.24357,0.365568,31.4891,31.4042
3,double,uniform,CPU,"N | N | N | N | N | N",192,17,24.059,0,7.24044,0.362496,31.7387,31.6619
3,double,uniform,CPU,"N | N | N | N | N | N",192,18,23.639,0,7.24522,0.365568,31.3328,31.2498
3,double,uniform,CPU,"N | N | N | N | N | N",192,19,24.7359,0,7.24014,0.362496,32.4334,32.3385
3,double,uniform,CPU,"N | N | N | N | N | N",256,0,55.7728,0,5.84463,0.82432,62.5163,62.4418
3,double,uniform,CPU,"N | N | N | N | N | N",256,1,55.6446,0,5.84222,0.811008,62.3717,62.2978
3,double,uniform,CPU,"N | N | N | N | N | N",256,2,55.9574,0,5.84978,0.812032,62.6898,62.6192
3,double,uniform,CPU,"N | N | N | N | N | N",256,3,55.3725,0,5.85214,0.815104,62.1142,62.0397
3,double,uniform,CPU,"N | N | N | N | N | N",256,4,56.4407,0,5.84326,0.813056,63.1703,63.0971
3,double,uniform,CPU,"N | N | N | N | N | N",256,5,56.1218,0,5.85793,0.809984,62.8632,62.7897
3,double,uniform,CPU,"N | N | N | N | N | N",256,6,56.3574,0,5.83836,0.81408,63.0819,63.0098
3,double,uniform,CPU,"N | N | N | N | N | N",256,7,56.7479,0,5.84224,0.81408,63.4808,63.4042
3,double,uniform,CPU,"N | N | N | N | N | N",256,8,55.5779,0,5.86601,0.813056,62.3312,62.257
3,double,uniform,CPU,"N | N | N | N | N | N",256,9,56.8795,0,5.84204,0.811008,63.614,63.5325
3,double,uniform,CPU,"N | N | N | N | N | N",256,10,56.4499,0,5.85408,0.80896,63.1858,63.1129
3,double,uniform,CPU,"N | N | N | N | N | N",256,11,56.0265,0,5.85926,0.812032,62.7728,62.6978
