dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,float,uniform,CPU,"N | N | N | N",384,10,0.334912,0,0.120283,0.014336,0.523427,0.469531
2,float,uniform,CPU,"N | N | N | N",384,11,0.3352,0,0.120201,0.014336,0.52243,0.469737
2,float,uniform,CPU,"N | N | N | N",384,12,0.337408,0,0.12147,0.01536,0.526987,0.474238
2,float,uniform,CPU,"N | N | N | N",384,13,0.334944,0,0.120078,0.014336,0.523318,0.469358
2,float,uniform,CPU,"N | N | N | N",384,14,0.340736,0,0.121151,0.01536,0.52907,0.477247
2,float,uniform,CPU,"N | N | N | N",384,15,0.34256,0,0.121095,0.01536,0.531622,0.479015
2,float,uniform,CPU,"N | N | N | N",384,16,0.33312,0,0.120618,0.013312,0.521338,0.46705
2,float,uniform,CPU,"N | N | N | N",384,17,0.344192,0,0.120965,0.014336,0.533588,0.479493
2,float,uniform,CPU,"N | N | N | N",384,18,0.335232,0,0.12139,0.01536,0.52377,0.471982
2,float,uniform,CPU,"N | N | N | N",384,19,0.33488,0,0.119901,0.014336,0.523292,0.469117
2,float,uniform,CPU,"N | N | N | N",448,0,0.460608,0,0.145498,0.024576,0.696372,0.630682
2,float,uniform,CPU,"N | N | N | N",448,1,0.482048,0,0.138343,0.016384,0.694104,0.636775
2,float,uniform,CPU,"N | N | N | N",448,2,0.446944,0,0.139939,0.01536,0.656872,0.602243
2,float,uniform,CPU,"N | N | N | N",448,3,0.449408,0,0.138517,0.016384,0.656835,0.604309
2,float,uniform,CPU,"N | N | N | N",448,4,0.4472,0,0.137929,0.016384,0.66201,0.601513
2,float,uniform,CPU,"N | N | N | N",448,5,0.450528,0,0.138775,0.01536,0.658629,0.604663
2,float,uniform,CPU,"N | N | N | N",448,6,0.445856,0,0.138326,0.016384,0.653691,0.600566
2,float,uniform,CPU,"N | N | N | N",448,7,0.447104,0,0.138542,0.01536,0.654442,0.601006
2,float,uniform,CPU,"N | N | N | N",448,8,0.449536,0,0.137781,0.017408,0.656509,0.604725
2,float,uniform,CPU,"N | N | N | N",448,9,0.444352,0,0.138324,0.01536,0.651416,0.598036
2,float,uniform,CPU,"N | N | N | N",448,10,0.447744,0,0.183134,0.016384,0.701232,0.647262
2,float,uniform,CPU,"N | N | N | N",448,11,0.53616,0,0.138333,0.01536,0.744042,0.689853
2,float,uniform,CPU,"N | N | N | N",448,12,0.448768,0,0.137745,0.01536,0.654297,0.601873
2,float,uniform,CPU,"N | N | N | N",448,13,0.446048,0,0.138053,0.01536,0.65253,0.599461
2,float,uniform,CPU,"N | N | N | N",448,14,0.541952,0,0.137511,0.016384,0.749246,0.695847
2,float,uniform,CPU,"N | N | N | N",448,15,0.445184,0,0.138519,0.01536,0.651874,0.599063
2,float,uniform,CPU,"N | N | N | N",448,16,0.448736,0,0.145802,0.017408,0.662995,0.611946
2,float,uniform,CPU,"N | N | N | N",448,17,0.44448,0,0.138437,0.01536,0.656401,0.598277
2,float,uniform,CPU,"N | N | N | N",448,18,0.454752,0,0.138498,0.016384,0.662464,0.609634
2,float,uniform,CPU,"N | N | N | N",448,19,0.446272,0,0.137719,0.01536,0.655112,0.599351
2,float,uniform,CPU,"N | N | N | N",512,0,0.60128,0,0.107078,0.021504,0.795022,0.729862
2,float,uniform,CPU,"N | N | N | N",512,1,0.613184,0,0.096547,0.017408,0.784323,0.727139
2,float,uniform,CPU,"N | N | N | N",512,2,0.589728,0,0.094767,0.017408,0.756163,0.701903
2,float,uniform,CPU,"N | N | N | N",512,3,0.585152,0,0.094088,0.016384,0.750739,0.695624
2,float,uniform,CPU,"N | N | N | N",512,4,0.592768,0,0.095242,0.022528,0.764078,0.710538
2,float,uniform,CPU,"N | N | N | N",512,5,0.584224,0,0.094213,0.016384,0.749104,0.694821
2,float,uniform,CPU,"N | N | N | N",512,6,0.58928,0,0.094465,0.017408,0.75468,0.701153
2,float,uniform,CPU,"N | N | N | N",512,7,0.587264,0,0.093935,0.016384,0.752829,0.697583
2,float,uniform,CPU,"N | N | N | N",512,8,0.590688,0,0.094217,0.017408,0.755365,0.702313
2,float,uniform,CPU,"N | N | N | N",512,9,0.58912,0,0.094247,0.017408,0.753812,0.700775
2,float,uniform,CPU,"N | N | N | N",512,10,0.589792,0,0.09373,0.016384,0.75395,0.699906
2,float,uniform,CPU,"N | N | N | N",512,11,0.689696,0,0.094095,0.017408,0.85303,0.801199
2,float,uniform,CPU,"N | N | N | N",512,12,0.677952,0,0.094873,0.01536,0.842364,0.788185
2,float,uniform,CPU,"N | N | N | N",512,13,0.68528,0,0.093957,0.01536,0.849985,0.794597
2,float,uniform,CPU,"N | N | N | N",512,14,0.588896,0,0.09478,0.01536,0.7539,0.699036
2,float,uniform,CPU,"N | N | N | N",512,15,0.595296,0,0.093968,0.016384,0.759891,0.705648
2,float,uniform,CPU,"N | N | N | N",512,16,0.591776,0,0.093932,0.017408,0.756181,0.703116
2,float,uniform,CPU,"N | N | N | N",512,17,0.591552,0,0.093971,0.016384,0.754796,0.701907
2,float,uniform,CPU,"N | N | N | N",512,18,0.591488,0,0.094637,0.01536,0.755685,0.701485
2,float,uniform,CPU,"N | N | N | N",512,19,0.594176,0,0.093889,0.016384,0.757894,0.704449
