dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"N | N | N | N | N | N",64,0,0.037984,0,0.103964,0.362496,0.637288,0.504444
3,double,uniform,GPU,"N | N | N | N | N | N",64,1,0.028992,0,0.083861,0.019456,0.261285,0.132309
3,double,uniform,GPU,"N | N | N | N | N | N",64,2,0.028352,0,0.080137,0.01536,0.259297,0.123849
3,double,uniform,GPU,"N | N | N | N | N | N",64,3,0.027552,0,0.080075,0.017408,0.251188,0.125035
3,double,uniform,GPU,"N | N | N | N | N | N",64,4,0.023936,0,0.08043,0.018432,0.251343,0.122798
3,double,uniform,GPU,"N | N | N | N | N | N",64,5,0.030144,0,0.080979,0.017408,0.315956,0.128531
3,double,uniform,GPU,"N | N | N | N | N | N",64,6,0.027968,0,0.079137,0.017408,0.252313,0.124513
3,double,uniform,GPU,"N | N | N | N | N | N",64,7,0.02784,0,0.084707,0.016384,0.257705,0.128931
3,double,uniform,GPU,"N | N | N | N | N | N",64,8,0.027232,0,0.078478,0.016384,0.248876,0.122094
3,double,uniform,GPU,"N | N | N | N | N | N",64,9,0.029184,0,0.078603,0.016384,0.251638,0.124171
3,double,uniform,GPU,"N | N | N | N | N | N",64,10,0.027392,0,0.084025,0.017408,0.256588,0.128825
3,double,uniform,GPU,"N | N | N | N | N | N",64,11,0.026496,0,0.079326,0.016384,0.250178,0.122206
3,double,uniform,GPU,"N | N | N | N | N | N",64,12,0.028736,0,0.07875,0.016384,0.251951,0.12387
3,double,uniform,GPU,"N | N | N | N | N | N",64,13,0.02848,0,0.079386,0.01536,0.25216,0.123226
3,double,uniform,GPU,"N | N | N | N | N | N",64,14,0.027552,0,0.080048,0.017408,0.251163,0.125008
3,double,uniform,GPU,"N | N | N | N | N | N",64,15,0.027968,0,0.079334,0.017408,0.254219,0.12471
3,double,uniform,GPU,"N | N | N | N | N | N",64,16,0.026752,0,0.078658,0.016384,0.249078,0.121794
3,double,uniform,GPU,"N | N | N | N | N | N",64,17,0.026656,0,0.078639,0.018432,0.252053,0.123727
3,double,uniform,GPU,"N | N | N | N | N | N",64,18,0.028352,0,0.080118,0.01536,0.335554,0.12383
3,double,uniform,GPU,"N | N | N | N | N | N",64,19,0.02816,0,0.078077,0.017408,0.25097,0.123645
3,double,uniform,GPU,"N | N | N | N | N | N",128,0,0.106016,0,1.19485,0.113664,1.55059,1.41453
3,double,uniform,GPU,"N | N | N | N | N | N",128,1,0.104992,0,1.18821,0.109568,1.53388,1.40277
3,double,uniform,GPU,"N | N | N | N | N | N",128,2,0.109568,0,1.18923,0.111616,1.54097,1.41042
3,double,uniform,GPU,"N | N | N | N | N | N",128,3,0.109312,0,1.18585,0.10752,1.53392,1.40268
3,double,uniform,GPU,"N | N | N | N | N | N",128,4,0.106848,0,1.19602,0.110592,1.54441,1.41346
3,double,uniform,GPU,"N | N | N | N | N | N",128,5,0.10704,0,1.1902,0.110592,1.53851,1.40783
3,double,uniform,GPU,"N | N | N | N | N | N",128,6,0.109248,0,1.18721,0.110592,1.53747,1.40705
3,double,uniform,GPU,"N | N | N | N | N | N",128,7,0.109472,0,1.1913,0.110592,1.54052,1.41137
3,double,uniform,GPU,"N | N | N | N | N | N",128,8,0.107648,0,1.19116,0.108544,1.53833,1.40736
3,double,uniform,GPU,"N | N | N | N | N | N",128,9,0.105344,0,1.18314,0.110592,1.52861,1.39908
3,double,uniform,GPU,"N | N | N | N | N | N",128,10,0.103904,0,1.1868,0.10752,1.5282,1.39822
3,double,uniform,GPU,"N | N | N | N | N | N",128,11,0.10688,0,1.19176,0.10752,1.53688,1.40616
3,double,uniform,GPU,"N | N | N | N | N | N",128,12,0.108896,0,1.18486,0.110592,1.53509,1.40434
3,double,uniform,GPU,"N | N | N | N | N | N",128,13,0.101984,0,1.19315,0.109568,1.53687,1.4047
3,double,uniform,GPU,"N | N | N | N | N | N",128,14,0.107328,0,1.18329,0.110592,1.53248,1.40121
3,double,uniform,GPU,"N | N | N | N | N | N",128,15,0.109344,0,1.18108,0.109568,1.53187,1.39999
3,double,uniform,GPU,"N | N | N | N | N | N",128,16,0.10624,0,1.18063,0.108544,1.53207,1.39542
3,double,uniform,GPU,"N | N | N | N | N | N",128,17,0.106624,0,1.18753,0.109568,1.53436,1.40372
3,double,uniform,GPU,"N | N | N | N | N | N",128,18,0.104928,0,1.18672,0.10752,1.53079,1.39917
3,double,uniform,GPU,"N | N | N | N | N | N",128,19,0.10496,0,1.18449,0.108544,1.52963,1.39799
3,double,uniform,GPU,"N | N | N | N | N | N",192,0,0.315616,0,6.13219,0.365568,6.94744,6.81338
3,double,uniform,GPU,"N | N | N | N | N | N",192,1,0.311488,0,6.12587,0.356352,6.9224,6.79371
3,double,uniform,GPU,"N | N | N | N | N | N",192,2,0.30816,0,6.13005,0.357376,6.922,6.79559
3,double,uniform,GPU,"N | N | N | N | N | N",192,3,0.309312,0,6.15559,0.357376,6.95592,6.82228
