dim,precision,solver_type,api,bc_name,num_procs,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,0,   23484.287050
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,1,   22415.003524
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,2,   22569.406075
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,3,   22788.433861
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,4,   22750.528465
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,5,   22671.318796
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,6,   22985.689997
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,7,   23022.514326
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,8,   23123.934102
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,9,   23640.883742
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,10,   23166.813454
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,11,   23186.962393
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,12,   23602.636798
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,13,   23433.698488
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,14,   23582.624254
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,15,   23572.233155
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,16,   23578.998241
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,17,   23581.538732
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,18,   23622.840248
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,19,   23632.987586
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,20,   23629.801837
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,21,   23598.930789
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,22,   23552.931036
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,23,   23546.522785
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,24,   23620.631319
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,25,   23551.591742
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,26,   23524.144363
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,27,   23510.964737
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,28,   23600.260786
3,double,uniform,PoisFFT,"N | N | N | N | N | N",2,512,29,   23188.475334
