dim,precision,solver_type,api,bc_name,num_procs,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,0,    6223.378267
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,1,    6213.078084
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,2,    6212.972512
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,3,    6211.612730
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,4,    6211.718183
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,5,    6211.603391
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,6,    6211.969778
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,7,    6214.830278
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,8,    6209.379127
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,9,    6209.278285
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,10,    6213.371632
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,11,    6210.702985
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,12,    6210.611884
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,13,    6212.424212
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,14,    6212.376516
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,15,    6212.277021
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,16,    6213.674334
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,17,    6211.861758
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,18,    6213.494831
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,19,    6214.551890
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,20,    6211.757340
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,21,    6210.301677
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,22,    6210.414849
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,23,    6209.878836
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,24,    6210.691197
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,25,    6213.528156
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,26,    6213.929857
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,27,    6208.385561
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,28,    6214.249219
3,float,uniform,PoisFFT,"N | N | N | N | N | N",8,512,29,    6213.462771
