dim,precision,solver_type,api,bc_name,num_procs,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,0,1.49174,0,4915.58,1.95379,4919.2,4919.02
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,1,1.4097,0,4371.45,1.43872,4374.4,4374.3
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,2,1.44336,0,4376.55,1.44688,4379.61,4379.44
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,3,1.41498,0,4424.76,1.44998,4427.75,4427.63
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,4,1.42131,0,4429.02,1.43664,4432,4431.87
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,5,1.40931,0,4397.42,1.44077,4400.36,4400.27
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,6,1.42605,0,4391.4,1.43866,4394.38,4394.26
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,7,1.40714,0,4363.36,1.43462,4366.29,4366.2
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,8,1.4079,0,4378.27,1.43046,4381.2,4381.11
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,9,1.4096,0,4376.18,1.43053,4379.11,4379.02
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,10,1.41171,0,4362.85,1.44384,4365.83,4365.71
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,11,1.40886,0,4399.68,1.43158,4402.62,4402.52
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,12,1.40656,0,4452.77,1.43053,4455.71,4455.61
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,13,1.40861,0,4375.24,1.4336,4378.18,4378.08
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,14,1.40736,0,4371.43,1.43056,4374.37,4374.27
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,15,1.41421,0,4366.73,1.4377,4369.69,4369.58
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,16,1.40685,0,4368.83,1.44179,4371.77,4371.68
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,17,1.40541,0,4677.08,1.43565,4624.58,4679.92
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,18,1.40618,0,4366.34,1.43258,4369.27,4369.18
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,19,1.4063,0,4365.17,1.43053,4368.1,4368
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,20,1.42064,0,4659.4,1.44896,4617.89,4662.27
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,21,1.40541,0,4374.01,1.43258,4376.94,4376.85
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,22,1.4143,0,4439.05,1.44896,4442.03,4441.91
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,23,1.40685,0,4445.75,1.4295,4448.68,4448.58
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,24,1.41725,0,4691.33,1.43565,4650.66,4694.18
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,25,1.40592,0,4378.48,1.43053,4381.41,4381.32
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,26,1.42525,0,4700.04,1.43974,4658.84,4702.91
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,27,1.40682,0,4393.73,1.4295,4396.66,4396.57
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,28,1.40531,0,4360.16,1.4295,4363.09,4363
3,double,uniform,GPU,"N | N | N | N | N | N",4,512,29,1.40653,0,4374.69,1.42947,4377.62,4377.53
